PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.0800e-01    1.4722e+02   -3.0349e-01    1.0782e+00
 8.0900e-01    1.4726e+02   -3.0162e-01    1.0774e+00
 8.1000e-01    1.4735e+02   -2.9715e-01    1.0760e+00
 8.1100e-01    1.4745e+02   -2.9121e-01    1.0742e+00
 8.1200e-01    1.4754e+02   -2.8542e-01    1.0724e+00
 8.1300e-01    1.4761e+02   -2.8161e-01    1.0711e+00
 8.1400e-01    1.4763e+02   -2.8114e-01    1.0707e+00
 8.1500e-01    1.4761e+02   -2.8405e-01    1.0712e+00
 8.1600e-01    1.4755e+02   -2.8927e-01    1.0722e+00
 8.1700e-01    1.4749e+02   -2.9491e-01    1.0734e+00
 8.1800e-01    1.4744e+02   -2.9931e-01    1.0743e+00
 8.1900e-01    1.4743e+02   -3.0123e-01    1.0745e+00
 8.2000e-01    1.4746e+02   -3.0019e-01    1.0740e+00
 8.2100e-01    1.4753e+02   -2.9637e-01    1.0727e+00
 8.2200e-01    1.4762e+02   -2.9076e-01    1.0710e+00
 8.2300e-01    1.4771e+02   -2.8499e-01    1.0692e+00
 8.2400e-01    1.4779e+02   -2.8086e-01    1.0679e+00
 8.2500e-01    1.4781e+02   -2.7985e-01    1.0674e+00
 8.2600e-01    1.4780e+02   -2.8239e-01    1.0677e+00
 8.2700e-01    1.4774e+02   -2.8740e-01    1.0687e+00
 8.2800e-01    1.4768e+02   -2.9313e-01    1.0699e+00
 8.2900e-01    1.4763e+02   -2.9785e-01    1.0709e+00
 8.3000e-01    1.4761e+02   -3.0027e-01    1.0712e+00
 8.3100e-01    1.4763e+02   -2.9967e-01    1.0708e+00
 8.3200e-01    1.4770e+02   -2.9621e-01    1.0697e+00
 8.3300e-01    1.4779e+02   -2.9070e-01    1.0680e+00
 8.3400e-01    1.4789e+02   -2.8464e-01    1.0661e+00
 8.3500e-01    1.4797e+02   -2.7992e-01    1.0646e+00
 8.3600e-01    1.4801e+02   -2.7820e-01    1.0639e+00
 8.3700e-01    1.4800e+02   -2.8002e-01    1.0641e+00
 8.3800e-01    1.4795e+02   -2.8472e-01    1.0650e+00
 8.3900e-01    1.4788e+02   -2.9065e-01    1.0663e+00
 8.4000e-01    1.4782e+02   -2.9590e-01    1.0674e+00
 8.4100e-01    1.4779e+02   -2.9894e-01    1.0679e+00
 8.4200e-01    1.4780e+02   -2.9902e-01    1.0677e+00
 8.4300e-01    1.4786e+02   -2.9614e-01    1.0667e+00
 8.4400e-01    1.4795e+02   -2.9099e-01    1.0651e+00
 8.4500e-01    1.4804e+02   -2.8497e-01    1.0633e+00
 8.4600e-01    1.4813e+02   -2.7996e-01    1.0617e+00
 8.4700e-01    1.4817e+02   -2.7767e-01    1.0609e+00
 8.4800e-01    1.4817e+02   -2.7892e-01    1.0609e+00
 8.4900e-01    1.4812e+02   -2.8322e-01    1.0617e+00
 8.5000e-01    1.4806e+02   -2.8910e-01    1.0630e+00
 8.5100e-01    1.4799e+02   -2.9465e-01    1.0642e+00
 8.5200e-01    1.4796e+02   -2.9818e-01    1.0648e+00
 8.5300e-01    1.4797e+02   -2.9873e-01    1.0647e+00
 8.5400e-01    1.4802e+02   -2.9613e-01    1.0638e+00
 8.5500e-01    1.4811e+02   -2.9099e-01    1.0622e+00
 8.5600e-01    1.4821e+02   -2.8471e-01    1.0603e+00
 8.5700e-01    1.4830e+02   -2.7922e-01    1.0587e+00
 8.5800e-01    1.4836e+02   -2.7638e-01    1.0577e+00
 8.5900e-01    1.4836e+02   -2.7725e-01    1.0576e+00
 8.6000e-01    1.4832e+02   -2.8142e-01    1.0584e+00
 8.6100e-01    1.4825e+02   -2.8737e-01    1.0597e+00
 8.6200e-01    1.4818e+02   -2.9308e-01    1.0609e+00
 8.6300e-01    1.4814e+02   -2.9688e-01    1.0616e+00
 8.6400e-01    1.4815e+02   -2.9771e-01    1.0616e+00
 8.6500e-01    1.4819e+02   -2.9532e-01    1.0608e+00
 8.6600e-01    1.4828e+02   -2.9024e-01    1.0592e+00
 8.6700e-01    1.4838e+02   -2.8387e-01    1.0573e+00
 8.6800e-01    1.4847e+02   -2.7817e-01    1.0556e+00
 8.6900e-01    1.4852e+02   -2.7513e-01    1.0546e+00
 8.7000e-01    1.4853e+02   -2.7585e-01    1.0545e+00
 8.7100e-01    1.4848e+02   -2.7994e-01    1.0553e+00
 8.7200e-01    1.4842e+02   -2.8587e-01    1.0565e+00
 8.7300e-01    1.4835e+02   -2.9160e-01    1.0578e+00
 8.7400e-01    1.4831e+02   -2.9532e-01    1.0585e+00
 8.7500e-01    1.4831e+02   -2.9600e-01    1.0584e+00
 8.7600e-01    1.4836e+02   -2.9348e-01    1.0576e+00
 8.7700e-01    1.4844e+02   -2.8829e-01    1.0560e+00
 8.7800e-01    1.4854e+02   -2.8193e-01    1.0541e+00
 8.7900e-01    1.4863e+02   -2.7647e-01    1.0525e+00
 8.8000e-01    1.4868e+02   -2.7382e-01    1.0515e+00
 8.8100e-01    1.4868e+02   -2.7497e-01    1.0516e+00
 8.8200e-01    1.4863e+02   -2.7937e-01    1.0525e+00
 8.8300e-01    1.4856e+02   -2.8533e-01    1.0537e+00
 8.8400e-01    1.4850e+02   -2.9080e-01    1.0549e+00
 8.8500e-01    1.4847e+02   -2.9406e-01    1.0555e+00
 8.8600e-01    1.4848e+02   -2.9418e-01    1.0553e+00
 8.8700e-01    1.4854e+02   -2.9109e-01    1.0543e+00
 8.8800e-01    1.4862e+02   -2.8567e-01    1.0527e+00
 8.8900e-01    1.4872e+02   -2.7951e-01    1.0509e+00
 8.9000e-01    1.4880e+02   -2.7460e-01    1.0494e+00
 8.9100e-01    1.4884e+02   -2.7279e-01    1.0487e+00
 8.9200e-01    1.4882e+02   -2.7474e-01    1.0489e+00
 8.9300e-01    1.4877e+02   -2.7969e-01    1.0499e+00
 8.9400e-01    1.4870e+02   -2.8579e-01    1.0513e+00
 8.9500e-01    1.4863e+02   -2.9103e-01    1.0524e+00
 8.9600e-01    1.4860e+02   -2.9382e-01    1.0529e+00
 8.9700e-01    1.4862e+02   -2.9336e-01    1.0526e+00
 8.9800e-01    1.4868e+02   -2.8970e-01    1.0514e+00
 8.9900e-01    1.4878e+02   -2.8385e-01    1.0497e+00
 9.0000e-01    1.4887e+02   -2.7750e-01    1.0478e+00
 9.0100e-01    1.4895e+02   -2.7281e-01    1.0464e+00
 9.0200e-01    1.4898e+02   -2.7161e-01    1.0459e+00
 9.0300e-01    1.4895e+02   -2.7434e-01    1.0463e+00
 9.0400e-01    1.4889e+02   -2.7985e-01    1.0475e+00
 9.0500e-01    1.4881e+02   -2.8611e-01    1.0488e+00
 9.0600e-01    1.4875e+02   -2.9108e-01    1.0499e+00
 9.0700e-01    1.4873e+02   -2.9338e-01    1.0503e+00
 9.0800e-01    1.4876e+02   -2.9233e-01    1.0498e+00
 9.0900e-01    1.4882e+02   -2.8827e-01    1.0486e+00
 9.1000e-01    1.4892e+02   -2.8228e-01    1.0468e+00
 9.1100e-01    1.4901e+02   -2.7625e-01    1.0450e+00
 9.1200e-01    1.4907e+02   -2.7236e-01    1.0438e+00
 9.1300e-01    1.4908e+02   -2.7212e-01    1.0435e+00
 9.1400e-01    1.4904e+02   -2.7558e-01    1.0441e+00
 9.1500e-01    1.4897e+02   -2.8144e-01    1.0454e+00
 9.1600e-01    1.4890e+02   -2.8753e-01    1.0468e+00
 9.1700e-01    1.4885e+02   -2.9187e-01    1.0477e+00
 9.1800e-01    1.4884e+02   -2.9320e-01    1.0479e+00
 9.1900e-01    1.4888e+02   -2.9109e-01    1.0471e+00
 9.2000e-01    1.4896e+02   -2.8607e-01    1.0456e+00
 9.2100e-01    1.4906e+02   -2.7958e-01    1.0437e+00
 9.2200e-01    1.4915e+02   -2.7363e-01    1.0420e+00
 9.2300e-01    1.4921e+02   -2.7042e-01    1.0409e+00
 9.2400e-01    1.4921e+02   -2.7129e-01    1.0409e+00
 9.2500e-01    1.4916e+02   -2.7572e-01    1.0419e+00
 9.2600e-01    1.4909e+02   -2.8209e-01    1.0433e+00
 9.2700e-01    1.4901e+02   -2.8814e-01    1.0447e+00
 9.2800e-01    1.4897e+02   -2.9197e-01    1.0454e+00
 9.2900e-01    1.4898e+02   -2.9244e-01    1.0454e+00
 9.3000e-01    1.4903e+02   -2.8942e-01    1.0444e+00
 9.3100e-01    1.4912e+02   -2.8367e-01    1.0427e+00
 9.3200e-01    1.4922e+02   -2.7693e-01    1.0408e+00
 9.3300e-01    1.4930e+02   -2.7142e-01    1.0392e+00
 9.3400e-01    1.4934e+02   -2.6928e-01    1.0384e+00
 9.3500e-01    1.4932e+02   -2.7141e-01    1.0387e+00
 9.3600e-01    1.4926e+02   -2.7693e-01    1.0400e+00
 9.3700e-01    1.4918e+02   -2.8368e-01    1.0415e+00
 9.3800e-01    1.4911e+02   -2.8925e-01    1.0427e+00
 9.3900e-01    1.4908e+02   -2.9202e-01    1.0433e+00
 9.4000e-01    1.4911e+02   -2.9118e-01    1.0429e+00
 9.4100e-01    1.4918e+02   -2.8692e-01    1.0416e+00
 9.4200e-01    1.4928e+02   -2.8044e-01    1.0397e+00
 9.4300e-01    1.4938e+02   -2.7371e-01    1.0378e+00
 9.4400e-01    1.4945e+02   -2.6913e-01    1.0364e+00
 9.4500e-01    1.4947e+02   -2.6858e-01    1.0360e+00
 9.4600e-01    1.4943e+02   -2.7230e-01    1.0368e+00
 9.4700e-01    1.4935e+02   -2.7875e-01    1.0382e+00
 9.4800e-01    1.4927e+02   -2.8552e-01    1.0398e+00
 9.4900e-01    1.4921e+02   -2.9038e-01    1.0409e+00
 9.5000e-01    1.4920e+02   -2.9186e-01    1.0411e+00
 9.5100e-01    1.4924e+02   -2.8960e-01    1.0403e+00
 9.5200e-01    1.4932e+02   -2.8413e-01    1.0387e+00
 9.5300e-01    1.4943e+02   -2.7708e-01    1.0367e+00
 9.5400e-01    1.4952e+02   -2.7075e-01    1.0348e+00
 9.5500e-01    1.4958e+02   -2.6749e-01    1.0338e+00
 9.5600e-01    1.4957e+02   -2.6862e-01    1.0339e+00
 9.5700e-01    1.4951e+02   -2.7362e-01    1.0350e+00
 9.5800e-01    1.4943e+02   -2.8047e-01    1.0365e+00
 9.5900e-01    1.4936e+02   -2.8670e-01    1.0379e+00
 9.6000e-01    1.4931e+02   -2.9034e-01    1.0387e+00
 9.6100e-01    1.4932e+02   -2.9037e-01    1.0385e+00
 9.6200e-01    1.4938e+02   -2.8672e-01    1.0374e+00
 9.6300e-01    1.4948e+02   -2.8042e-01    1.0356e+00
 9.6400e-01    1.4958e+02   -2.7337e-01    1.0336e+00
 9.6500e-01    1.4966e+02   -2.6803e-01    1.0320e+00
 9.6600e-01    1.4969e+02   -2.6646e-01    1.0314e+00
 9.6700e-01    1.4966e+02   -2.6937e-01    1.0319e+00
 9.6800e-01    1.4959e+02   -2.7558e-01    1.0333e+00
 9.6900e-01    1.4950e+02   -2.8266e-01    1.0349e+00
 9.7000e-01    1.4943e+02   -2.8824e-01    1.0362e+00
 9.7100e-01    1.4941e+02   -2.9066e-01    1.0366e+00
 9.7200e-01    1.4944e+02   -2.8924e-01    1.0361e+00
 9.7300e-01    1.4951e+02   -2.8434e-01    1.0347e+00
 9.7400e-01    1.4961e+02   -2.7736e-01    1.0327e+00
 9.7500e-01    1.4971e+02   -2.7061e-01    1.0307e+00
 9.7600e-01    1.4977e+02   -2.6659e-01    1.0295e+00
 9.7700e-01    1.4978e+02   -2.6702e-01    1.0294e+00
 9.7800e-01    1.4972e+02   -2.7169e-01    1.0305e+00
 9.7900e-01    1.4964e+02   -2.7865e-01    1.0320e+00
 9.8000e-01    1.4956e+02   -2.8532e-01    1.0336e+00
 9.8100e-01    1.4951e+02   -2.8942e-01    1.0344e+00
 9.8200e-01    1.4952e+02   -2.8976e-01    1.0344e+00
 9.8300e-01    1.4957e+02   -2.8624e-01    1.0333e+00
 9.8400e-01    1.4967e+02   -2.7988e-01    1.0315e+00
 9.8500e-01    1.4978e+02   -2.7261e-01    1.0294e+00
 9.8600e-01    1.4986e+02   -2.6699e-01    1.0278e+00
 9.8700e-01    1.4989e+02   -2.6536e-01    1.0272e+00
 9.8800e-01    1.4986e+02   -2.6839e-01    1.0278e+00
 9.8900e-01    1.4978e+02   -2.7481e-01    1.0293e+00
 9.9000e-01    1.4969e+02   -2.8203e-01    1.0309e+00
 9.9100e-01    1.4962e+02   -2.8756e-01    1.0322e+00
 9.9200e-01    1.4959e+02   -2.8973e-01    1.0326e+00
 9.9300e-01    1.4963e+02   -2.8785e-01    1.0319e+00
 9.9400e-01    1.4971e+02   -2.8244e-01    1.0304e+00
 9.9500e-01    1.4981e+02   -2.7517e-01    1.0283e+00
 9.9600e-01    1.4990e+02   -2.6852e-01    1.0264e+00
 9.9700e-01    1.4995e+02   -2.6514e-01    1.0253e+00
 9.9800e-01    1.4994e+02   -2.6650e-01    1.0255e+00
 9.9900e-01    1.4988e+02   -2.7198e-01    1.0268e+00
 1.0000e+00    1.4979e+02   -2.7933e-01    1.0285e+00
 1.0010e+00    1.4971e+02   -2.8581e-01    1.0300e+00
 1.0020e+00    1.4966e+02   -2.8935e-01    1.0308e+00
 1.0030e+00    1.4968e+02   -2.8893e-01    1.0305e+00
 1.0040e+00    1.4974e+02   -2.8467e-01    1.0293e+00
 1.0050e+00    1.4985e+02   -2.7780e-01    1.0273e+00
 1.0060e+00    1.4995e+02   -2.7057e-01    1.0253e+00
 1.0070e+00    1.5002e+02   -2.6569e-01    1.0238e+00
 1.0080e+00    1.5004e+02   -2.6522e-01    1.0235e+00
 1.0090e+00    1.4999e+02   -2.6931e-01    1.0244e+00
 1.0100e+00    1.4991e+02   -2.7612e-01    1.0260e+00
 1.0110e+00    1.4983e+02   -2.8301e-01    1.0277e+00
 1.0120e+00    1.4977e+02   -2.8766e-01    1.0287e+00
 1.0130e+00    1.4977e+02   -2.8862e-01    1.0288e+00
 1.0140e+00    1.4982e+02   -2.8563e-01    1.0279e+00
 1.0150e+00    1.4991e+02   -2.7951e-01    1.0261e+00
 1.0160e+00    1.5002e+02   -2.7219e-01    1.0241e+00
 1.0170e+00    1.5011e+02   -2.6626e-01    1.0224e+00
 1.0180e+00    1.5014e+02   -2.6413e-01    1.0216e+00
 1.0190e+00    1.5012e+02   -2.6672e-01    1.0221e+00
 1.0200e+00    1.5005e+02   -2.7284e-01    1.0236e+00
 1.0210e+00    1.4996e+02   -2.8001e-01    1.0253e+00
 1.0220e+00    1.4989e+02   -2.8571e-01    1.0266e+00
 1.0230e+00    1.4987e+02   -2.8814e-01    1.0271e+00
 1.0240e+00    1.4990e+02   -2.8652e-01    1.0265e+00
 1.0250e+00    1.4998e+02   -2.8131e-01    1.0250e+00
 1.0260e+00    1.5008e+02   -2.7407e-01    1.0230e+00
 1.0270e+00    1.5018e+02   -2.6727e-01    1.0211e+00
 1.0280e+00    1.5023e+02   -2.6367e-01    1.0200e+00
 1.0290e+00    1.5022e+02   -2.6489e-01    1.0202e+00
 1.0300e+00    1.5015e+02   -2.7044e-01    1.0215e+00
 1.0310e+00    1.5006e+02   -2.7791e-01    1.0232e+00
 1.0320e+00    1.4998e+02   -2.8449e-01    1.0248e+00
 1.0330e+00    1.4994e+02   -2.8803e-01    1.0256e+00
 1.0340e+00    1.4995e+02   -2.8740e-01    1.0253e+00
 1.0350e+00    1.5002e+02   -2.8279e-01    1.0240e+00
 1.0360e+00    1.5013e+02   -2.7549e-01    1.0219e+00
 1.0370e+00    1.5024e+02   -2.6790e-01    1.0198e+00
 1.0380e+00    1.5031e+02   -2.6291e-01    1.0184e+00
 1.0390e+00    1.5031e+02   -2.6276e-01    1.0182e+00
 1.0400e+00    1.5026e+02   -2.6748e-01    1.0193e+00
 1.0410e+00    1.5017e+02   -2.7505e-01    1.0211e+00
 1.0420e+00    1.5007e+02   -2.8248e-01    1.0229e+00
 1.0430e+00    1.5001e+02   -2.8730e-01    1.0240e+00
 1.0440e+00    1.5001e+02   -2.8799e-01    1.0241e+00
 1.0450e+00    1.5007e+02   -2.8432e-01    1.0230e+00
 1.0460e+00    1.5017e+02   -2.7730e-01    1.0211e+00
 1.0470e+00    1.5028e+02   -2.6911e-01    1.0188e+00
 1.0480e+00    1.5037e+02   -2.6275e-01    1.0170e+00
 1.0490e+00    1.5040e+02   -2.6097e-01    1.0163e+00
 1.0500e+00    1.5036e+02   -2.6467e-01    1.0172e+00
 1.0510e+00    1.5027e+02   -2.7210e-01    1.0190e+00
 1.0520e+00    1.5017e+02   -2.8018e-01    1.0210e+00
 1.0530e+00    1.5009e+02   -2.8607e-01    1.0223e+00
 1.0540e+00    1.5008e+02   -2.8797e-01    1.0227e+00
 1.0550e+00    1.5012e+02   -2.8533e-01    1.0219e+00
 1.0560e+00    1.5022e+02   -2.7887e-01    1.0201e+00
 1.0570e+00    1.5033e+02   -2.7056e-01    1.0178e+00
 1.0580e+00    1.5044e+02   -2.6331e-01    1.0158e+00
 1.0590e+00    1.5048e+02   -2.6012e-01    1.0148e+00
 1.0600e+00    1.5046e+02   -2.6242e-01    1.0153e+00
 1.0610e+00    1.5038e+02   -2.6913e-01    1.0169e+00
 1.0620e+00    1.5028e+02   -2.7740e-01    1.0189e+00
 1.0630e+00    1.5019e+02   -2.8415e-01    1.0206e+00
 1.0640e+00    1.5016e+02   -2.8725e-01    1.0213e+00
 1.0650e+00    1.5018e+02   -2.8588e-01    1.0208e+00
 1.0660e+00    1.5026e+02   -2.8040e-01    1.0192e+00
 1.0670e+00    1.5037e+02   -2.7249e-01    1.0171e+00
 1.0680e+00    1.5048e+02   -2.6489e-01    1.0149e+00
 1.0690e+00    1.5054e+02   -2.6063e-01    1.0137e+00
 1.0700e+00    1.5053e+02   -2.6165e-01    1.0138e+00
 1.0710e+00    1.5046e+02   -2.6746e-01    1.0152e+00
 1.0720e+00    1.5036e+02   -2.7547e-01    1.0172e+00
 1.0730e+00    1.5027e+02   -2.8262e-01    1.0189e+00
 1.0740e+00    1.5023e+02   -2.8656e-01    1.0198e+00
 1.0750e+00    1.5024e+02   -2.8613e-01    1.0196e+00
 1.0760e+00    1.5031e+02   -2.8147e-01    1.0183e+00
 1.0770e+00    1.5041e+02   -2.7395e-01    1.0162e+00
 1.0780e+00    1.5052e+02   -2.6609e-01    1.0140e+00
 1.0790e+00    1.5059e+02   -2.6094e-01    1.0125e+00
 1.0800e+00    1.5060e+02   -2.6077e-01    1.0124e+00
 1.0810e+00    1.5054e+02   -2.6562e-01    1.0135e+00
 1.0820e+00    1.5045e+02   -2.7333e-01    1.0154e+00
 1.0830e+00    1.5035e+02   -2.8083e-01    1.0172e+00
 1.0840e+00    1.5029e+02   -2.8558e-01    1.0184e+00
 1.0850e+00    1.5029e+02   -2.8608e-01    1.0184e+00
 1.0860e+00    1.5035e+02   -2.8219e-01    1.0172e+00
 1.0870e+00    1.5046e+02   -2.7503e-01    1.0153e+00
 1.0880e+00    1.5057e+02   -2.6694e-01    1.0131e+00
 1.0890e+00    1.5065e+02   -2.6093e-01    1.0114e+00
 1.0900e+00    1.5067e+02   -2.5970e-01    1.0110e+00
 1.0910e+00    1.5062e+02   -2.6380e-01    1.0119e+00
 1.0920e+00    1.5053e+02   -2.7135e-01    1.0137e+00
 1.0930e+00    1.5043e+02   -2.7918e-01    1.0157e+00
 1.0940e+00    1.5037e+02   -2.8454e-01    1.0170e+00
 1.0950e+00    1.5035e+02   -2.8579e-01    1.0172e+00
 1.0960e+00    1.5040e+02   -2.8253e-01    1.0162e+00
 1.0970e+00    1.5050e+02   -2.7562e-01    1.0143e+00
 1.0980e+00    1.5062e+02   -2.6730e-01    1.0120e+00
 1.0990e+00    1.5071e+02   -2.6075e-01    1.0102e+00
 1.1000e+00    1.5074e+02   -2.5883e-01    1.0096e+00
 1.1010e+00    1.5070e+02   -2.6242e-01    1.0104e+00
 1.1020e+00    1.5060e+02   -2.6982e-01    1.0123e+00
 1.1030e+00    1.5050e+02   -2.7795e-01    1.0143e+00
 1.1040e+00    1.5043e+02   -2.8387e-01    1.0157e+00
 1.1050e+00    1.5040e+02   -2.8572e-01    1.0161e+00
 1.1060e+00    1.5045e+02   -2.8297e-01    1.0153e+00
 1.1070e+00    1.5054e+02   -2.7646e-01    1.0135e+00
 1.1080e+00    1.5065e+02   -2.6818e-01    1.0113e+00
 1.1090e+00    1.5075e+02   -2.6128e-01    1.0094e+00
 1.1100e+00    1.5078e+02   -2.5874e-01    1.0087e+00
 1.1110e+00    1.5075e+02   -2.6182e-01    1.0094e+00
 1.1120e+00    1.5066e+02   -2.6897e-01    1.0111e+00
 1.1130e+00    1.5056e+02   -2.7713e-01    1.0131e+00
 1.1140e+00    1.5048e+02   -2.8327e-01    1.0147e+00
 1.1150e+00    1.5046e+02   -2.8544e-01    1.0151e+00
 1.1160e+00    1.5049e+02   -2.8295e-01    1.0144e+00
 1.1170e+00    1.5058e+02   -2.7654e-01    1.0126e+00
 1.1180e+00    1.5070e+02   -2.6826e-01    1.0104e+00
 1.1190e+00    1.5079e+02   -2.6116e-01    1.0084e+00
 1.1200e+00    1.5083e+02   -2.5829e-01    1.0076e+00
 1.1210e+00    1.5080e+02   -2.6106e-01    1.0082e+00
 1.1220e+00    1.5072e+02   -2.6813e-01    1.0100e+00
 1.1230e+00    1.5061e+02   -2.7638e-01    1.0120e+00
 1.1240e+00    1.5053e+02   -2.8275e-01    1.0136e+00
 1.1250e+00    1.5050e+02   -2.8519e-01    1.0142e+00
 1.1260e+00    1.5054e+02   -2.8298e-01    1.0135e+00
 1.1270e+00    1.5063e+02   -2.7670e-01    1.0118e+00
 1.1280e+00    1.5074e+02   -2.6835e-01    1.0095e+00
 1.1290e+00    1.5084e+02   -2.6104e-01    1.0075e+00
 1.1300e+00    1.5088e+02   -2.5795e-01    1.0066e+00
 1.1310e+00    1.5085e+02   -2.6059e-01    1.0072e+00
 1.1320e+00    1.5076e+02   -2.6770e-01    1.0090e+00
 1.1330e+00    1.5065e+02   -2.7620e-01    1.0111e+00
 1.1340e+00    1.5057e+02   -2.8295e-01    1.0128e+00
 1.1350e+00    1.5053e+02   -2.8574e-01    1.0134e+00
 1.1360e+00    1.5056e+02   -2.8373e-01    1.0128e+00
 1.1370e+00    1.5065e+02   -2.7749e-01    1.0111e+00
 1.1380e+00    1.5077e+02   -2.6894e-01    1.0088e+00
 1.1390e+00    1.5087e+02   -2.6123e-01    1.0067e+00
 1.1400e+00    1.5092e+02   -2.5768e-01    1.0057e+00
 1.1410e+00    1.5089e+02   -2.5998e-01    1.0062e+00
 1.1420e+00    1.5080e+02   -2.6705e-01    1.0080e+00
 1.1430e+00    1.5069e+02   -2.7577e-01    1.0101e+00
 1.1440e+00    1.5060e+02   -2.8287e-01    1.0119e+00
 1.1450e+00    1.5056e+02   -2.8606e-01    1.0127e+00
 1.1460e+00    1.5058e+02   -2.8438e-01    1.0121e+00
 1.1470e+00    1.5067e+02   -2.7827e-01    1.0105e+00
 1.1480e+00    1.5079e+02   -2.6967e-01    1.0082e+00
 1.1490e+00    1.5089e+02   -2.6165e-01    1.0060e+00
 1.1500e+00    1.5095e+02   -2.5754e-01    1.0049e+00
 1.1510e+00    1.5093e+02   -2.5929e-01    1.0052e+00
 1.1520e+00    1.5085e+02   -2.6607e-01    1.0069e+00
 1.1530e+00    1.5074e+02   -2.7484e-01    1.0091e+00
 1.1540e+00    1.5064e+02   -2.8220e-01    1.0110e+00
 1.1550e+00    1.5060e+02   -2.8575e-01    1.0118e+00
 1.1560e+00    1.5062e+02   -2.8443e-01    1.0114e+00
 1.1570e+00    1.5070e+02   -2.7860e-01    1.0098e+00
 1.1580e+00    1.5082e+02   -2.7008e-01    1.0075e+00
 1.1590e+00    1.5093e+02   -2.6189e-01    1.0053e+00
 1.1600e+00    1.5099e+02   -2.5748e-01    1.0041e+00
 1.1610e+00    1.5098e+02   -2.5895e-01    1.0044e+00
 1.1620e+00    1.5090e+02   -2.6552e-01    1.0061e+00
 1.1630e+00    1.5079e+02   -2.7423e-01    1.0082e+00
 1.1640e+00    1.5069e+02   -2.8165e-01    1.0101e+00
 1.1650e+00    1.5065e+02   -2.8531e-01    1.0110e+00
 1.1660e+00    1.5067e+02   -2.8409e-01    1.0106e+00
 1.1670e+00    1.5075e+02   -2.7829e-01    1.0090e+00
 1.1680e+00    1.5087e+02   -2.6973e-01    1.0067e+00
 1.1690e+00    1.5098e+02   -2.6145e-01    1.0045e+00
 1.1700e+00    1.5104e+02   -2.5695e-01    1.0033e+00
 1.1710e+00    1.5102e+02   -2.5836e-01    1.0036e+00
 1.1720e+00    1.5094e+02   -2.6495e-01    1.0052e+00
 1.1730e+00    1.5083e+02   -2.7369e-01    1.0074e+00
 1.1740e+00    1.5073e+02   -2.8114e-01    1.0093e+00
 1.1750e+00    1.5069e+02   -2.8479e-01    1.0102e+00
 1.1760e+00    1.5071e+02   -2.8352e-01    1.0098e+00
 1.1770e+00    1.5079e+02   -2.7771e-01    1.0083e+00
 1.1780e+00    1.5091e+02   -2.6913e-01    1.0060e+00
 1.1790e+00    1.5102e+02   -2.6083e-01    1.0038e+00
 1.1800e+00    1.5108e+02   -2.5632e-01    1.0026e+00
 1.1810e+00    1.5106e+02   -2.5775e-01    1.0029e+00
 1.1820e+00    1.5098e+02   -2.6442e-01    1.0045e+00
 1.1830e+00    1.5087e+02   -2.7330e-01    1.0067e+00
 1.1840e+00    1.5077e+02   -2.8089e-01    1.0086e+00
 1.1850e+00    1.5072e+02   -2.8466e-01    1.0096e+00
 1.1860e+00    1.5074e+02   -2.8351e-01    1.0092e+00
 1.1870e+00    1.5082e+02   -2.7777e-01    1.0077e+00
 1.1880e+00    1.5094e+02   -2.6915e-01    1.0054e+00
 1.1890e+00    1.5105e+02   -2.6069e-01    1.0032e+00
 1.1900e+00    1.5112e+02   -2.5595e-01    1.0019e+00
 1.1910e+00    1.5110e+02   -2.5717e-01    1.0022e+00
 1.1920e+00    1.5102e+02   -2.6377e-01    1.0038e+00
 1.1930e+00    1.5091e+02   -2.7268e-01    1.0061e+00
 1.1940e+00    1.5081e+02   -2.8035e-01    1.0080e+00
 1.1950e+00    1.5076e+02   -2.8421e-01    1.0090e+00
 1.1960e+00    1.5077e+02   -2.8314e-01    1.0086e+00
 1.1970e+00    1.5085e+02   -2.7743e-01    1.0071e+00
 1.1980e+00    1.5097e+02   -2.6890e-01    1.0048e+00
 1.1990e+00    1.5107e+02   -2.6064e-01    1.0027e+00
 1.2000e+00    1.5113e+02   -2.5616e-01    1.0014e+00
 1.2010e+00    1.5112e+02   -2.5771e-01    1.0018e+00
 1.2020e+00    1.5103e+02   -2.6450e-01    1.0035e+00
 1.2030e+00    1.5092e+02   -2.7334e-01    1.0058e+00
 1.2040e+00    1.5082e+02   -2.8072e-01    1.0076e+00
 1.2050e+00    1.5078e+02   -2.8420e-01    1.0084e+00
 1.2060e+00    1.5080e+02   -2.8273e-01    1.0080e+00
 1.2070e+00    1.5088e+02   -2.7677e-01    1.0065e+00
 1.2080e+00    1.5100e+02   -2.6815e-01    1.0042e+00
 1.2090e+00    1.5110e+02   -2.5999e-01    1.0021e+00
 1.2100e+00    1.5116e+02   -2.5579e-01    1.0009e+00
 1.2110e+00    1.5114e+02   -2.5759e-01    1.0013e+00
 1.2120e+00    1.5105e+02   -2.6446e-01    1.0031e+00
 1.2130e+00    1.5094e+02   -2.7329e-01    1.0053e+00
 1.2140e+00    1.5084e+02   -2.8061e-01    1.0071e+00
 1.2150e+00    1.5080e+02   -2.8400e-01    1.0080e+00
