PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0600e-01    1.1137e+02   -1.7612e-01    1.4496e+00
 4.0700e-01    1.1146e+02   -1.7590e-01    1.4487e+00
 4.0800e-01    1.1155e+02   -1.7558e-01    1.4476e+00
 4.0900e-01    1.1164e+02   -1.7541e-01    1.4467e+00
 4.1000e-01    1.1172e+02   -1.7527e-01    1.4458e+00
 4.1100e-01    1.1181e+02   -1.7498e-01    1.4448e+00
 4.1200e-01    1.1190e+02   -1.7445e-01    1.4438e+00
 4.1300e-01    1.1199e+02   -1.7401e-01    1.4428e+00
 4.1400e-01    1.1208e+02   -1.7352e-01    1.4419e+00
 4.1500e-01    1.1217e+02   -1.7327e-01    1.4409e+00
 4.1600e-01    1.1226e+02   -1.7312e-01    1.4400e+00
 4.1700e-01    1.1234e+02   -1.7295e-01    1.4390e+00
 4.1800e-01    1.1243e+02   -1.7259e-01    1.4379e+00
 4.1900e-01    1.1251e+02   -1.7230e-01    1.4370e+00
 4.2000e-01    1.1260e+02   -1.7210e-01    1.4361e+00
 4.2100e-01    1.1269e+02   -1.7184e-01    1.4352e+00
 4.2200e-01    1.1277e+02   -1.7148e-01    1.4342e+00
 4.2300e-01    1.1286e+02   -1.7105e-01    1.4331e+00
 4.2400e-01    1.1294e+02   -1.7066e-01    1.4322e+00
 4.2500e-01    1.1303e+02   -1.7032e-01    1.4313e+00
 4.2600e-01    1.1312e+02   -1.7006e-01    1.4304e+00
 4.2700e-01    1.1320e+02   -1.6983e-01    1.4295e+00
 4.2800e-01    1.1328e+02   -1.6966e-01    1.4285e+00
 4.2900e-01    1.1337e+02   -1.6928e-01    1.4275e+00
 4.3000e-01    1.1346e+02   -1.6879e-01    1.4265e+00
 4.3100e-01    1.1354e+02   -1.6831e-01    1.4256e+00
 4.3200e-01    1.1363e+02   -1.6787e-01    1.4246e+00
 4.3300e-01    1.1372e+02   -1.6745e-01    1.4236e+00
 4.3400e-01    1.1380e+02   -1.6713e-01    1.4226e+00
 4.3500e-01    1.1388e+02   -1.6712e-01    1.4216e+00
 4.3600e-01    1.1396e+02   -1.6707e-01    1.4208e+00
 4.3700e-01    1.1404e+02   -1.6693e-01    1.4198e+00
 4.3800e-01    1.1413e+02   -1.6674e-01    1.4187e+00
 4.3900e-01    1.1421e+02   -1.6621e-01    1.4177e+00
 4.4000e-01    1.1429e+02   -1.6557e-01    1.4168e+00
 4.4100e-01    1.1437e+02   -1.6503e-01    1.4158e+00
 4.4200e-01    1.1446e+02   -1.6484e-01    1.4149e+00
 4.4300e-01    1.1453e+02   -1.6481e-01    1.4140e+00
 4.4400e-01    1.1461e+02   -1.6496e-01    1.4131e+00
 4.4500e-01    1.1469e+02   -1.6475e-01    1.4121e+00
 4.4600e-01    1.1477e+02   -1.6452e-01    1.4112e+00
 4.4700e-01    1.1486e+02   -1.6418e-01    1.4103e+00
 4.4800e-01    1.1494e+02   -1.6358e-01    1.4092e+00
 4.4900e-01    1.1502e+02   -1.6307e-01    1.4083e+00
 4.5000e-01    1.1510e+02   -1.6291e-01    1.4073e+00
 4.5100e-01    1.1518e+02   -1.6300e-01    1.4064e+00
 4.5200e-01    1.1525e+02   -1.6292e-01    1.4055e+00
 4.5300e-01    1.1533e+02   -1.6251e-01    1.4045e+00
 4.5400e-01    1.1541e+02   -1.6187e-01    1.4035e+00
 4.5500e-01    1.1549e+02   -1.6136e-01    1.4024e+00
 4.5600e-01    1.1557e+02   -1.6100e-01    1.4014e+00
 4.5700e-01    1.1565e+02   -1.6088e-01    1.4005e+00
 4.5800e-01    1.1573e+02   -1.6098e-01    1.3996e+00
 4.5900e-01    1.1580e+02   -1.6095e-01    1.3987e+00
 4.6000e-01    1.1588e+02   -1.6053e-01    1.3978e+00
 4.6100e-01    1.1597e+02   -1.5978e-01    1.3967e+00
 4.6200e-01    1.1605e+02   -1.5911e-01    1.3958e+00
 4.6300e-01    1.1613e+02   -1.5856e-01    1.3948e+00
 4.6400e-01    1.1621e+02   -1.5821e-01    1.3940e+00
 4.6500e-01    1.1629e+02   -1.5805e-01    1.3930e+00
 4.6600e-01    1.1636e+02   -1.5813e-01    1.3921e+00
 4.6700e-01    1.1644e+02   -1.5819e-01    1.3911e+00
 4.6800e-01    1.1651e+02   -1.5789e-01    1.3902e+00
 4.6900e-01    1.1659e+02   -1.5743e-01    1.3892e+00
 4.7000e-01    1.1667e+02   -1.5683e-01    1.3883e+00
 4.7100e-01    1.1675e+02   -1.5648e-01    1.3874e+00
 4.7200e-01    1.1683e+02   -1.5618e-01    1.3866e+00
 4.7300e-01    1.1690e+02   -1.5588e-01    1.3855e+00
 4.7400e-01    1.1697e+02   -1.5595e-01    1.3846e+00
 4.7500e-01    1.1705e+02   -1.5617e-01    1.3837e+00
 4.7600e-01    1.1712e+02   -1.5606e-01    1.3828e+00
 4.7700e-01    1.1719e+02   -1.5594e-01    1.3820e+00
 4.7800e-01    1.1727e+02   -1.5545e-01    1.3810e+00
 4.7900e-01    1.1734e+02   -1.5493e-01    1.3801e+00
 4.8000e-01    1.1742e+02   -1.5468e-01    1.3792e+00
 4.8100e-01    1.1749e+02   -1.5472e-01    1.3783e+00
 4.8200e-01    1.1756e+02   -1.5492e-01    1.3775e+00
 4.8300e-01    1.1763e+02   -1.5478e-01    1.3765e+00
 4.8400e-01    1.1770e+02   -1.5458e-01    1.3756e+00
 4.8500e-01    1.1777e+02   -1.5425e-01    1.3748e+00
 4.8600e-01    1.1784e+02   -1.5373e-01    1.3737e+00
 4.8700e-01    1.1792e+02   -1.5322e-01    1.3728e+00
 4.8800e-01    1.1799e+02   -1.5305e-01    1.3720e+00
 4.8900e-01    1.1806e+02   -1.5289e-01    1.3712e+00
 4.9000e-01    1.1813e+02   -1.5288e-01    1.3703e+00
 4.9100e-01    1.1819e+02   -1.5268e-01    1.3693e+00
 4.9200e-01    1.1827e+02   -1.5222e-01    1.3684e+00
 4.9300e-01    1.1834e+02   -1.5184e-01    1.3674e+00
 4.9400e-01    1.1841e+02   -1.5156e-01    1.3667e+00
 4.9500e-01    1.1848e+02   -1.5120e-01    1.3657e+00
 4.9600e-01    1.1854e+02   -1.5111e-01    1.3648e+00
 4.9700e-01    1.1861e+02   -1.5112e-01    1.3640e+00
 4.9800e-01    1.1868e+02   -1.5098e-01    1.3631e+00
 4.9900e-01    1.1875e+02   -1.5050e-01    1.3621e+00
 5.0000e-01    1.1882e+02   -1.5019e-01    1.3613e+00
 5.0100e-01    1.1889e+02   -1.5000e-01    1.3604e+00
 5.0200e-01    1.1895e+02   -1.5004e-01    1.3596e+00
 5.0300e-01    1.1902e+02   -1.5015e-01    1.3587e+00
 5.0400e-01    1.1909e+02   -1.5002e-01    1.3578e+00
 5.0500e-01    1.1916e+02   -1.4967e-01    1.3569e+00
 5.0600e-01    1.1923e+02   -1.4917e-01    1.3560e+00
 5.0700e-01    1.1929e+02   -1.4883e-01    1.3551e+00
 5.0800e-01    1.1936e+02   -1.4860e-01    1.3542e+00
 5.0900e-01    1.1943e+02   -1.4842e-01    1.3533e+00
 5.1000e-01    1.1950e+02   -1.4838e-01    1.3524e+00
 5.1100e-01    1.1956e+02   -1.4827e-01    1.3515e+00
 5.1200e-01    1.1963e+02   -1.4782e-01    1.3505e+00
 5.1300e-01    1.1970e+02   -1.4724e-01    1.3497e+00
 5.1400e-01    1.1977e+02   -1.4705e-01    1.3488e+00
 5.1500e-01    1.1984e+02   -1.4702e-01    1.3479e+00
 5.1600e-01    1.1990e+02   -1.4685e-01    1.3470e+00
 5.1700e-01    1.1997e+02   -1.4684e-01    1.3462e+00
 5.1800e-01    1.2004e+02   -1.4663e-01    1.3453e+00
 5.1900e-01    1.2010e+02   -1.4622e-01    1.3444e+00
 5.2000e-01    1.2017e+02   -1.4567e-01    1.3434e+00
 5.2100e-01    1.2024e+02   -1.4539e-01    1.3425e+00
 5.2200e-01    1.2030e+02   -1.4516e-01    1.3416e+00
 5.2300e-01    1.2037e+02   -1.4480e-01    1.3407e+00
 5.2400e-01    1.2043e+02   -1.4471e-01    1.3398e+00
 5.2500e-01    1.2050e+02   -1.4451e-01    1.3390e+00
 5.2600e-01    1.2056e+02   -1.4437e-01    1.3382e+00
 5.2700e-01    1.2062e+02   -1.4435e-01    1.3374e+00
 5.2800e-01    1.2069e+02   -1.4421e-01    1.3365e+00
 5.2900e-01    1.2075e+02   -1.4395e-01    1.3357e+00
 5.3000e-01    1.2082e+02   -1.4369e-01    1.3348e+00
 5.3100e-01    1.2088e+02   -1.4328e-01    1.3338e+00
 5.3200e-01    1.2094e+02   -1.4330e-01    1.3330e+00
 5.3300e-01    1.2100e+02   -1.4331e-01    1.3322e+00
 5.3400e-01    1.2107e+02   -1.4320e-01    1.3313e+00
 5.3500e-01    1.2113e+02   -1.4290e-01    1.3305e+00
 5.3600e-01    1.2120e+02   -1.4260e-01    1.3296e+00
 5.3700e-01    1.2126e+02   -1.4229e-01    1.3287e+00
 5.3800e-01    1.2132e+02   -1.4197e-01    1.3278e+00
 5.3900e-01    1.2139e+02   -1.4167e-01    1.3269e+00
 5.4000e-01    1.2145e+02   -1.4164e-01    1.3261e+00
 5.4100e-01    1.2151e+02   -1.4133e-01    1.3253e+00
 5.4200e-01    1.2157e+02   -1.4101e-01    1.3244e+00
 5.4300e-01    1.2163e+02   -1.4072e-01    1.3234e+00
 5.4400e-01    1.2169e+02   -1.4057e-01    1.3226e+00
 5.4500e-01    1.2175e+02   -1.4053e-01    1.3218e+00
 5.4600e-01    1.2181e+02   -1.4042e-01    1.3208e+00
 5.4700e-01    1.2187e+02   -1.4023e-01    1.3199e+00
 5.4800e-01    1.2194e+02   -1.3993e-01    1.3191e+00
 5.4900e-01    1.2200e+02   -1.3977e-01    1.3183e+00
 5.5000e-01    1.2206e+02   -1.3950e-01    1.3174e+00
 5.5100e-01    1.2212e+02   -1.3934e-01    1.3165e+00
 5.5200e-01    1.2218e+02   -1.3920e-01    1.3157e+00
 5.5300e-01    1.2224e+02   -1.3899e-01    1.3149e+00
 5.5400e-01    1.2230e+02   -1.3893e-01    1.3140e+00
 5.5500e-01    1.2236e+02   -1.3854e-01    1.3132e+00
 5.5600e-01    1.2243e+02   -1.3808e-01    1.3122e+00
 5.5700e-01    1.2249e+02   -1.3806e-01    1.3113e+00
 5.5800e-01    1.2255e+02   -1.3802e-01    1.3105e+00
 5.5900e-01    1.2261e+02   -1.3785e-01    1.3097e+00
 5.6000e-01    1.2268e+02   -1.3756e-01    1.3088e+00
 5.6100e-01    1.2274e+02   -1.3724e-01    1.3080e+00
 5.6200e-01    1.2280e+02   -1.3707e-01    1.3072e+00
 5.6300e-01    1.2286e+02   -1.3713e-01    1.3064e+00
 5.6400e-01    1.2292e+02   -1.3696e-01    1.3056e+00
 5.6500e-01    1.2298e+02   -1.3663e-01    1.3048e+00
 5.6600e-01    1.2304e+02   -1.3649e-01    1.3039e+00
 5.6700e-01    1.2310e+02   -1.3621e-01    1.3031e+00
 5.6800e-01    1.2316e+02   -1.3591e-01    1.3023e+00
 5.6900e-01    1.2322e+02   -1.3550e-01    1.3014e+00
 5.7000e-01    1.2328e+02   -1.3534e-01    1.3006e+00
 5.7100e-01    1.2334e+02   -1.3514e-01    1.2997e+00
 5.7200e-01    1.2340e+02   -1.3470e-01    1.2988e+00
 5.7300e-01    1.2345e+02   -1.3450e-01    1.2979e+00
 5.7400e-01    1.2351e+02   -1.3432e-01    1.2972e+00
 5.7500e-01    1.2356e+02   -1.3413e-01    1.2963e+00
 5.7600e-01    1.2362e+02   -1.3403e-01    1.2955e+00
 5.7700e-01    1.2367e+02   -1.3403e-01    1.2947e+00
 5.7800e-01    1.2373e+02   -1.3389e-01    1.2939e+00
 5.7900e-01    1.2378e+02   -1.3359e-01    1.2930e+00
 5.8000e-01    1.2384e+02   -1.3337e-01    1.2923e+00
 5.8100e-01    1.2390e+02   -1.3328e-01    1.2915e+00
 5.8200e-01    1.2395e+02   -1.3333e-01    1.2908e+00
 5.8300e-01    1.2401e+02   -1.3333e-01    1.2899e+00
 5.8400e-01    1.2406e+02   -1.3306e-01    1.2890e+00
 5.8500e-01    1.2412e+02   -1.3312e-01    1.2883e+00
 5.8600e-01    1.2417e+02   -1.3309e-01    1.2874e+00
 5.8700e-01    1.2423e+02   -1.3297e-01    1.2866e+00
 5.8800e-01    1.2428e+02   -1.3275e-01    1.2858e+00
 5.8900e-01    1.2434e+02   -1.3244e-01    1.2849e+00
 5.9000e-01    1.2440e+02   -1.3213e-01    1.2841e+00
 5.9100e-01    1.2445e+02   -1.3186e-01    1.2832e+00
 5.9200e-01    1.2450e+02   -1.3217e-01    1.2824e+00
 5.9300e-01    1.2456e+02   -1.3224e-01    1.2817e+00
 5.9400e-01    1.2461e+02   -1.3193e-01    1.2809e+00
 5.9500e-01    1.2466e+02   -1.3166e-01    1.2800e+00
 5.9600e-01    1.2472e+02   -1.3181e-01    1.2792e+00
 5.9700e-01    1.2477e+02   -1.3194e-01    1.2785e+00
 5.9800e-01    1.2482e+02   -1.3193e-01    1.2777e+00
 5.9900e-01    1.2488e+02   -1.3173e-01    1.2770e+00
 6.0000e-01    1.2493e+02   -1.3182e-01    1.2761e+00
 6.0100e-01    1.2499e+02   -1.3169e-01    1.2752e+00
 6.0200e-01    1.2504e+02   -1.3144e-01    1.2745e+00
 6.0300e-01    1.2510e+02   -1.3113e-01    1.2737e+00
 6.0400e-01    1.2515e+02   -1.3097e-01    1.2728e+00
 6.0500e-01    1.2520e+02   -1.3115e-01    1.2721e+00
 6.0600e-01    1.2525e+02   -1.3108e-01    1.2714e+00
 6.0700e-01    1.2531e+02   -1.3049e-01    1.2706e+00
 6.0800e-01    1.2537e+02   -1.3013e-01    1.2697e+00
 6.0900e-01    1.2542e+02   -1.2982e-01    1.2689e+00
 6.1000e-01    1.2547e+02   -1.3010e-01    1.2681e+00
 6.1100e-01    1.2552e+02   -1.2996e-01    1.2672e+00
 6.1200e-01    1.2557e+02   -1.2964e-01    1.2665e+00
 6.1300e-01    1.2563e+02   -1.2938e-01    1.2658e+00
 6.1400e-01    1.2568e+02   -1.2916e-01    1.2651e+00
 6.1500e-01    1.2573e+02   -1.2899e-01    1.2644e+00
 6.1600e-01    1.2578e+02   -1.2901e-01    1.2635e+00
 6.1700e-01    1.2583e+02   -1.2884e-01    1.2627e+00
 6.1800e-01    1.2588e+02   -1.2897e-01    1.2620e+00
 6.1900e-01    1.2593e+02   -1.2860e-01    1.2612e+00
 6.2000e-01    1.2598e+02   -1.2855e-01    1.2604e+00
 6.2100e-01    1.2603e+02   -1.2848e-01    1.2597e+00
 6.2200e-01    1.2608e+02   -1.2843e-01    1.2590e+00
 6.2300e-01    1.2613e+02   -1.2842e-01    1.2582e+00
 6.2400e-01    1.2618e+02   -1.2806e-01    1.2575e+00
 6.2500e-01    1.2623e+02   -1.2792e-01    1.2566e+00
 6.2600e-01    1.2628e+02   -1.2788e-01    1.2559e+00
 6.2700e-01    1.2632e+02   -1.2776e-01    1.2553e+00
 6.2800e-01    1.2637e+02   -1.2756e-01    1.2546e+00
 6.2900e-01    1.2642e+02   -1.2749e-01    1.2538e+00
 6.3000e-01    1.2647e+02   -1.2717e-01    1.2531e+00
 6.3100e-01    1.2652e+02   -1.2734e-01    1.2523e+00
 6.3200e-01    1.2657e+02   -1.2750e-01    1.2517e+00
 6.3300e-01    1.2662e+02   -1.2735e-01    1.2508e+00
 6.3400e-01    1.2667e+02   -1.2685e-01    1.2500e+00
 6.3500e-01    1.2672e+02   -1.2679e-01    1.2492e+00
 6.3600e-01    1.2676e+02   -1.2683e-01    1.2485e+00
 6.3700e-01    1.2681e+02   -1.2684e-01    1.2479e+00
 6.3800e-01    1.2686e+02   -1.2686e-01    1.2471e+00
 6.3900e-01    1.2691e+02   -1.2642e-01    1.2463e+00
 6.4000e-01    1.2696e+02   -1.2631e-01    1.2456e+00
 6.4100e-01    1.2701e+02   -1.2658e-01    1.2449e+00
 6.4200e-01    1.2705e+02   -1.2655e-01    1.2441e+00
 6.4300e-01    1.2710e+02   -1.2625e-01    1.2432e+00
 6.4400e-01    1.2715e+02   -1.2580e-01    1.2426e+00
 6.4500e-01    1.2720e+02   -1.2570e-01    1.2418e+00
 6.4600e-01    1.2724e+02   -1.2561e-01    1.2411e+00
 6.4700e-01    1.2729e+02   -1.2535e-01    1.2403e+00
 6.4800e-01    1.2734e+02   -1.2514e-01    1.2396e+00
 6.4900e-01    1.2738e+02   -1.2494e-01    1.2389e+00
 6.5000e-01    1.2743e+02   -1.2475e-01    1.2382e+00
 6.5100e-01    1.2748e+02   -1.2491e-01    1.2376e+00
 6.5200e-01    1.2752e+02   -1.2485e-01    1.2369e+00
 6.5300e-01    1.2757e+02   -1.2465e-01    1.2362e+00
 6.5400e-01    1.2762e+02   -1.2456e-01    1.2355e+00
 6.5500e-01    1.2767e+02   -1.2412e-01    1.2347e+00
 6.5600e-01    1.2771e+02   -1.2429e-01    1.2340e+00
 6.5700e-01    1.2776e+02   -1.2422e-01    1.2332e+00
 6.5800e-01    1.2781e+02   -1.2397e-01    1.2324e+00
 6.5900e-01    1.2786e+02   -1.2342e-01    1.2317e+00
 6.6000e-01    1.2791e+02   -1.2317e-01    1.2309e+00
 6.6100e-01    1.2796e+02   -1.2332e-01    1.2303e+00
 6.6200e-01    1.2800e+02   -1.2316e-01    1.2294e+00
 6.6300e-01    1.2805e+02   -1.2286e-01    1.2287e+00
 6.6400e-01    1.2810e+02   -1.2249e-01    1.2279e+00
 6.6500e-01    1.2814e+02   -1.2260e-01    1.2272e+00
 6.6600e-01    1.2819e+02   -1.2267e-01    1.2264e+00
 6.6700e-01    1.2823e+02   -1.2265e-01    1.2256e+00
 6.6800e-01    1.2828e+02   -1.2239e-01    1.2249e+00
 6.6900e-01    1.2832e+02   -1.2239e-01    1.2240e+00
 6.7000e-01    1.2837e+02   -1.2236e-01    1.2234e+00
 6.7100e-01    1.2841e+02   -1.2243e-01    1.2226e+00
 6.7200e-01    1.2845e+02   -1.2247e-01    1.2219e+00
 6.7300e-01    1.2850e+02   -1.2228e-01    1.2212e+00
 6.7400e-01    1.2854e+02   -1.2214e-01    1.2205e+00
 6.7500e-01    1.2858e+02   -1.2208e-01    1.2196e+00
 6.7600e-01    1.2862e+02   -1.2202e-01    1.2189e+00
 6.7700e-01    1.2867e+02   -1.2214e-01    1.2182e+00
 6.7800e-01    1.2871e+02   -1.2212e-01    1.2176e+00
 6.7900e-01    1.2875e+02   -1.2190e-01    1.2169e+00
 6.8000e-01    1.2880e+02   -1.2157e-01    1.2163e+00
 6.8100e-01    1.2884e+02   -1.2124e-01    1.2156e+00
 6.8200e-01    1.2888e+02   -1.2117e-01    1.2149e+00
 6.8300e-01    1.2893e+02   -1.2114e-01    1.2142e+00
 6.8400e-01    1.2897e+02   -1.2112e-01    1.2135e+00
 6.8500e-01    1.2902e+02   -1.2089e-01    1.2127e+00
 6.8600e-01    1.2906e+02   -1.2085e-01    1.2120e+00
 6.8700e-01    1.2911e+02   -1.2086e-01    1.2112e+00
 6.8800e-01    1.2915e+02   -1.2075e-01    1.2106e+00
 6.8900e-01    1.2920e+02   -1.2047e-01    1.2100e+00
 6.9000e-01    1.2924e+02   -1.2037e-01    1.2092e+00
 6.9100e-01    1.2929e+02   -1.2011e-01    1.2085e+00
 6.9200e-01    1.2933e+02   -1.2006e-01    1.2079e+00
 6.9300e-01    1.2937e+02   -1.2002e-01    1.2072e+00
 6.9400e-01    1.2941e+02   -1.1977e-01    1.2065e+00
 6.9500e-01    1.2945e+02   -1.1990e-01    1.2058e+00
 6.9600e-01    1.2949e+02   -1.2014e-01    1.2052e+00
 6.9700e-01    1.2954e+02   -1.1983e-01    1.2045e+00
 6.9800e-01    1.2958e+02   -1.1956e-01    1.2037e+00
 6.9900e-01    1.2962e+02   -1.1939e-01    1.2029e+00
 7.0000e-01    1.2966e+02   -1.1973e-01    1.2024e+00
 7.0100e-01    1.2970e+02   -1.1965e-01    1.2017e+00
 7.0200e-01    1.2974e+02   -1.1940e-01    1.2010e+00
 7.0300e-01    1.2978e+02   -1.1920e-01    1.2004e+00
 7.0400e-01    1.2982e+02   -1.1929e-01    1.1996e+00
 7.0500e-01    1.2987e+02   -1.1913e-01    1.1989e+00
 7.0600e-01    1.2991e+02   -1.1906e-01    1.1982e+00
 7.0700e-01    1.2995e+02   -1.1884e-01    1.1975e+00
 7.0800e-01    1.2999e+02   -1.1868e-01    1.1968e+00
 7.0900e-01    1.3003e+02   -1.1849e-01    1.1962e+00
 7.1000e-01    1.3007e+02   -1.1843e-01    1.1954e+00
 7.1100e-01    1.3012e+02   -1.1839e-01    1.1947e+00
 7.1200e-01    1.3016e+02   -1.1804e-01    1.1941e+00
 7.1300e-01    1.3020e+02   -1.1798e-01    1.1934e+00
 7.1400e-01    1.3024e+02   -1.1771e-01    1.1928e+00
 7.1500e-01    1.3028e+02   -1.1772e-01    1.1920e+00
 7.1600e-01    1.3032e+02   -1.1757e-01    1.1913e+00
 7.1700e-01    1.3036e+02   -1.1767e-01    1.1906e+00
 7.1800e-01    1.3040e+02   -1.1773e-01    1.1900e+00
 7.1900e-01    1.3044e+02   -1.1752e-01    1.1894e+00
 7.2000e-01    1.3048e+02   -1.1746e-01    1.1888e+00
 7.2100e-01    1.3051e+02   -1.1763e-01    1.1882e+00
 7.2200e-01    1.3055e+02   -1.1747e-01    1.1875e+00
 7.2300e-01    1.3059e+02   -1.1732e-01    1.1870e+00
 7.2400e-01    1.3063e+02   -1.1713e-01    1.1863e+00
 7.2500e-01    1.3067e+02   -1.1693e-01    1.1855e+00
 7.2600e-01    1.3071e+02   -1.1691e-01    1.1849e+00
 7.2700e-01    1.3075e+02   -1.1685e-01    1.1842e+00
 7.2800e-01    1.3078e+02   -1.1679e-01    1.1835e+00
 7.2900e-01    1.3082e+02   -1.1675e-01    1.1831e+00
 7.3000e-01    1.3086e+02   -1.1667e-01    1.1824e+00
 7.3100e-01    1.3090e+02   -1.1641e-01    1.1816e+00
 7.3200e-01    1.3094e+02   -1.1613e-01    1.1810e+00
 7.3300e-01    1.3098e+02   -1.1604e-01    1.1804e+00
 7.3400e-01    1.3102e+02   -1.1600e-01    1.1797e+00
 7.3500e-01    1.3107e+02   -1.1572e-01    1.1791e+00
 7.3600e-01    1.3111e+02   -1.1566e-01    1.1783e+00
 7.3700e-01    1.3115e+02   -1.1561e-01    1.1776e+00
 7.3800e-01    1.3119e+02   -1.1537e-01    1.1771e+00
 7.3900e-01    1.3123e+02   -1.1515e-01    1.1765e+00
 7.4000e-01    1.3127e+02   -1.1511e-01    1.1758e+00
 7.4100e-01    1.3130e+02   -1.1504e-01    1.1751e+00
 7.4200e-01    1.3134e+02   -1.1488e-01    1.1745e+00
 7.4300e-01    1.3138e+02   -1.1469e-01    1.1739e+00
 7.4400e-01    1.3142e+02   -1.1480e-01    1.1733e+00
 7.4500e-01    1.3146e+02   -1.1469e-01    1.1726e+00
 7.4600e-01    1.3150e+02   -1.1465e-01    1.1721e+00
 7.4700e-01    1.3154e+02   -1.1479e-01    1.1714e+00
 7.4800e-01    1.3157e+02   -1.1460e-01    1.1708e+00
 7.4900e-01    1.3161e+02   -1.1449e-01    1.1701e+00
 7.5000e-01    1.3165e+02   -1.1466e-01    1.1696e+00
 7.5100e-01    1.3169e+02   -1.1450e-01    1.1690e+00
 7.5200e-01    1.3173e+02   -1.1413e-01    1.1683e+00
 7.5300e-01    1.3177e+02   -1.1405e-01    1.1678e+00
 7.5400e-01    1.3181e+02   -1.1385e-01    1.1671e+00
 7.5500e-01    1.3185e+02   -1.1341e-01    1.1666e+00
 7.5600e-01    1.3188e+02   -1.1336e-01    1.1660e+00
 7.5700e-01    1.3192e+02   -1.1316e-01    1.1652e+00
 7.5800e-01    1.3196e+02   -1.1325e-01    1.1645e+00
 7.5900e-01    1.3199e+02   -1.1301e-01    1.1637e+00
 7.6000e-01    1.3203e+02   -1.1286e-01    1.1632e+00
 7.6100e-01    1.3207e+02   -1.1290e-01    1.1626e+00
 7.6200e-01    1.3210e+02   -1.1320e-01    1.1620e+00
 7.6300e-01    1.3213e+02   -1.1294e-01    1.1612e+00
 7.6400e-01    1.3217e+02   -1.1287e-01    1.1607e+00
 7.6500e-01    1.3220e+02   -1.1283e-01    1.1601e+00
 7.6600e-01    1.3224e+02   -1.1299e-01    1.1596e+00
 7.6700e-01    1.3227e+02   -1.1274e-01    1.1590e+00
 7.6800e-01    1.3231e+02   -1.1251e-01    1.1585e+00
 7.6900e-01    1.3234e+02   -1.1243e-01    1.1578e+00
 7.7000e-01    1.3238e+02   -1.1245e-01    1.1573e+00
 7.7100e-01    1.3242e+02   -1.1208e-01    1.1568e+00
 7.7200e-01    1.3245e+02   -1.1176e-01    1.1560e+00
 7.7300e-01    1.3249e+02   -1.1164e-01    1.1556e+00
 7.7400e-01    1.3253e+02   -1.1182e-01    1.1549e+00
 7.7500e-01    1.3257e+02   -1.1143e-01    1.1543e+00
 7.7600e-01    1.3260e+02   -1.1159e-01    1.1537e+00
 7.7700e-01    1.3264e+02   -1.1163e-01    1.1530e+00
 7.7800e-01    1.3268e+02   -1.1150e-01    1.1524e+00
 7.7900e-01    1.3271e+02   -1.1141e-01    1.1518e+00
 7.8000e-01    1.3274e+02   -1.1162e-01    1.1512e+00
 7.8100e-01    1.3278e+02   -1.1188e-01    1.1508e+00
 7.8200e-01    1.3281e+02   -1.1146e-01    1.1501e+00
 7.8300e-01    1.3285e+02   -1.1108e-01    1.1494e+00
 7.8400e-01    1.3288e+02   -1.1126e-01    1.1489e+00
 7.8500e-01    1.3291e+02   -1.1138e-01    1.1482e+00
 7.8600e-01    1.3295e+02   -1.1112e-01    1.1477e+00
 7.8700e-01    1.3299e+02   -1.1101e-01    1.1471e+00
 7.8800e-01    1.3302e+02   -1.1113e-01    1.1465e+00
 7.8900e-01    1.3305e+02   -1.1124e-01    1.1460e+00
 7.9000e-01    1.3309e+02   -1.1099e-01    1.1454e+00
 7.9100e-01    1.3313e+02   -1.1067e-01    1.1449e+00
 7.9200e-01    1.3316e+02   -1.1078e-01    1.1443e+00
 7.9300e-01    1.3319e+02   -1.1104e-01    1.1437e+00
 7.9400e-01    1.3322e+02   -1.1085e-01    1.1431e+00
 7.9500e-01    1.3326e+02   -1.1038e-01    1.1424e+00
 7.9600e-01    1.3329e+02   -1.1042e-01    1.1418e+00
 7.9700e-01    1.3332e+02   -1.1033e-01    1.1411e+00
 7.9800e-01    1.3335e+02   -1.1048e-01    1.1406e+00
 7.9900e-01    1.3338e+02   -1.1033e-01    1.1400e+00
 8.0000e-01    1.3341e+02   -1.1025e-01    1.1395e+00
 8.0100e-01    1.3344e+02   -1.0988e-01    1.1390e+00
 8.0200e-01    1.3348e+02   -1.0988e-01    1.1383e+00
 8.0300e-01    1.3351e+02   -1.0978e-01    1.1377e+00
 8.0400e-01    1.3355e+02   -1.0955e-01    1.1371e+00
 8.0500e-01    1.3358e+02   -1.0949e-01    1.1365e+00
 8.0600e-01    1.3361e+02   -1.0937e-01    1.1358e+00
 8.0700e-01    1.3365e+02   -1.0924e-01    1.1352e+00
 8.0800e-01    1.3368e+02   -1.0935e-01    1.1347e+00
 8.0900e-01    1.3371e+02   -1.0936e-01    1.1342e+00
 8.1000e-01    1.3375e+02   -1.0913e-01    1.1338e+00
 8.1100e-01    1.3378e+02   -1.0900e-01    1.1331e+00
 8.1200e-01    1.3381e+02   -1.0893e-01    1.1326e+00
 8.1300e-01    1.3384e+02   -1.0891e-01    1.1321e+00
