PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.0500e-01    1.5320e+02   -5.2385e-01    1.0414e+00
 8.0600e-01    1.5322e+02   -5.2320e-01    1.0411e+00
 8.0700e-01    1.5323e+02   -5.2318e-01    1.0409e+00
 8.0800e-01    1.5322e+02   -5.2377e-01    1.0412e+00
 8.0900e-01    1.5320e+02   -5.2489e-01    1.0416e+00
 8.1000e-01    1.5317e+02   -5.2647e-01    1.0424e+00
 8.1100e-01    1.5313e+02   -5.2836e-01    1.0431e+00
 8.1200e-01    1.5308e+02   -5.3039e-01    1.0440e+00
 8.1300e-01    1.5304e+02   -5.3241e-01    1.0448e+00
 8.1400e-01    1.5300e+02   -5.3424e-01    1.0457e+00
 8.1500e-01    1.5297e+02   -5.3576e-01    1.0463e+00
 8.1600e-01    1.5294e+02   -5.3683e-01    1.0467e+00
 8.1700e-01    1.5294e+02   -5.3737e-01    1.0468e+00
 8.1800e-01    1.5294e+02   -5.3737e-01    1.0467e+00
 8.1900e-01    1.5296e+02   -5.3680e-01    1.0464e+00
 8.2000e-01    1.5299e+02   -5.3569e-01    1.0456e+00
 8.2100e-01    1.5304e+02   -5.3410e-01    1.0448e+00
 8.2200e-01    1.5309e+02   -5.3218e-01    1.0437e+00
 8.2300e-01    1.5315e+02   -5.3004e-01    1.0425e+00
 8.2400e-01    1.5321e+02   -5.2785e-01    1.0413e+00
 8.2500e-01    1.5326e+02   -5.2574e-01    1.0401e+00
 8.2600e-01    1.5332e+02   -5.2389e-01    1.0390e+00
 8.2700e-01    1.5336e+02   -5.2246e-01    1.0383e+00
 8.2800e-01    1.5339e+02   -5.2157e-01    1.0375e+00
 8.2900e-01    1.5340e+02   -5.2129e-01    1.0373e+00
 8.3000e-01    1.5340e+02   -5.2161e-01    1.0374e+00
 8.3100e-01    1.5339e+02   -5.2250e-01    1.0378e+00
 8.3200e-01    1.5336e+02   -5.2386e-01    1.0383e+00
 8.3300e-01    1.5333e+02   -5.2557e-01    1.0390e+00
 8.3400e-01    1.5329e+02   -5.2746e-01    1.0398e+00
 8.3500e-01    1.5325e+02   -5.2933e-01    1.0406e+00
 8.3600e-01    1.5322e+02   -5.3101e-01    1.0415e+00
 8.3700e-01    1.5319e+02   -5.3235e-01    1.0419e+00
 8.3800e-01    1.5318e+02   -5.3322e-01    1.0423e+00
 8.3900e-01    1.5317e+02   -5.3354e-01    1.0423e+00
 8.4000e-01    1.5318e+02   -5.3334e-01    1.0421e+00
 8.4100e-01    1.5320e+02   -5.3262e-01    1.0416e+00
 8.4200e-01    1.5324e+02   -5.3145e-01    1.0409e+00
 8.4300e-01    1.5328e+02   -5.2993e-01    1.0399e+00
 8.4400e-01    1.5333e+02   -5.2818e-01    1.0390e+00
 8.4500e-01    1.5338e+02   -5.2631e-01    1.0380e+00
 8.4600e-01    1.5343e+02   -5.2449e-01    1.0369e+00
 8.4700e-01    1.5348e+02   -5.2285e-01    1.0359e+00
 8.4800e-01    1.5352e+02   -5.2151e-01    1.0352e+00
 8.4900e-01    1.5354e+02   -5.2060e-01    1.0346e+00
 8.5000e-01    1.5356e+02   -5.2019e-01    1.0343e+00
 8.5100e-01    1.5356e+02   -5.2028e-01    1.0343e+00
 8.5200e-01    1.5355e+02   -5.2088e-01    1.0344e+00
 8.5300e-01    1.5353e+02   -5.2193e-01    1.0349e+00
 8.5400e-01    1.5350e+02   -5.2333e-01    1.0353e+00
 8.5500e-01    1.5346e+02   -5.2494e-01    1.0361e+00
 8.5600e-01    1.5343e+02   -5.2668e-01    1.0368e+00
 8.5700e-01    1.5339e+02   -5.2838e-01    1.0375e+00
 8.5800e-01    1.5335e+02   -5.2993e-01    1.0383e+00
 8.5900e-01    1.5332e+02   -5.3120e-01    1.0387e+00
 8.6000e-01    1.5331e+02   -5.3211e-01    1.0391e+00
 8.6100e-01    1.5330e+02   -5.3255e-01    1.0392e+00
 8.6200e-01    1.5331e+02   -5.3249e-01    1.0391e+00
 8.6300e-01    1.5333e+02   -5.3190e-01    1.0387e+00
 8.6400e-01    1.5336e+02   -5.3081e-01    1.0380e+00
 8.6500e-01    1.5340e+02   -5.2933e-01    1.0370e+00
 8.6600e-01    1.5345e+02   -5.2755e-01    1.0362e+00
 8.6700e-01    1.5350e+02   -5.2559e-01    1.0350e+00
 8.6800e-01    1.5355e+02   -5.2358e-01    1.0339e+00
 8.6900e-01    1.5360e+02   -5.2168e-01    1.0328e+00
 8.7000e-01    1.5365e+02   -5.2008e-01    1.0320e+00
 8.7100e-01    1.5368e+02   -5.1887e-01    1.0312e+00
 8.7200e-01    1.5370e+02   -5.1817e-01    1.0308e+00
 8.7300e-01    1.5371e+02   -5.1802e-01    1.0307e+00
 8.7400e-01    1.5371e+02   -5.1845e-01    1.0307e+00
 8.7500e-01    1.5369e+02   -5.1939e-01    1.0311e+00
 8.7600e-01    1.5366e+02   -5.2076e-01    1.0317e+00
 8.7700e-01    1.5363e+02   -5.2246e-01    1.0324e+00
 8.7800e-01    1.5358e+02   -5.2429e-01    1.0332e+00
 8.7900e-01    1.5354e+02   -5.2614e-01    1.0340e+00
 8.8000e-01    1.5350e+02   -5.2783e-01    1.0347e+00
 8.8100e-01    1.5347e+02   -5.2925e-01    1.0354e+00
 8.8200e-01    1.5345e+02   -5.3025e-01    1.0358e+00
 8.8300e-01    1.5344e+02   -5.3074e-01    1.0359e+00
 8.8400e-01    1.5345e+02   -5.3073e-01    1.0359e+00
 8.8500e-01    1.5347e+02   -5.3020e-01    1.0354e+00
 8.8600e-01    1.5350e+02   -5.2920e-01    1.0349e+00
 8.8700e-01    1.5354e+02   -5.2779e-01    1.0341e+00
 8.8800e-01    1.5359e+02   -5.2604e-01    1.0330e+00
 8.8900e-01    1.5364e+02   -5.2412e-01    1.0320e+00
 8.9000e-01    1.5370e+02   -5.2216e-01    1.0309e+00
 8.9100e-01    1.5375e+02   -5.2031e-01    1.0300e+00
 8.9200e-01    1.5380e+02   -5.1873e-01    1.0290e+00
 8.9300e-01    1.5383e+02   -5.1752e-01    1.0283e+00
 8.9400e-01    1.5385e+02   -5.1677e-01    1.0278e+00
 8.9500e-01    1.5386e+02   -5.1655e-01    1.0276e+00
 8.9600e-01    1.5386e+02   -5.1692e-01    1.0277e+00
 8.9700e-01    1.5385e+02   -5.1783e-01    1.0280e+00
 8.9800e-01    1.5382e+02   -5.1918e-01    1.0286e+00
 8.9900e-01    1.5378e+02   -5.2084e-01    1.0293e+00
 9.0000e-01    1.5374e+02   -5.2266e-01    1.0302e+00
 9.0100e-01    1.5370e+02   -5.2446e-01    1.0310e+00
 9.0200e-01    1.5367e+02   -5.2611e-01    1.0317e+00
 9.0300e-01    1.5364e+02   -5.2746e-01    1.0322e+00
 9.0400e-01    1.5362e+02   -5.2840e-01    1.0326e+00
 9.0500e-01    1.5362e+02   -5.2886e-01    1.0328e+00
 9.0600e-01    1.5362e+02   -5.2880e-01    1.0326e+00
 9.0700e-01    1.5364e+02   -5.2823e-01    1.0323e+00
 9.0800e-01    1.5368e+02   -5.2713e-01    1.0317e+00
 9.0900e-01    1.5372e+02   -5.2563e-01    1.0308e+00
 9.1000e-01    1.5377e+02   -5.2382e-01    1.0296e+00
 9.1100e-01    1.5382e+02   -5.2182e-01    1.0287e+00
 9.1200e-01    1.5388e+02   -5.1980e-01    1.0276e+00
 9.1300e-01    1.5393e+02   -5.1795e-01    1.0264e+00
 9.1400e-01    1.5397e+02   -5.1641e-01    1.0257e+00
 9.1500e-01    1.5401e+02   -5.1531e-01    1.0250e+00
 9.1600e-01    1.5403e+02   -5.1474e-01    1.0246e+00
 9.1700e-01    1.5403e+02   -5.1473e-01    1.0245e+00
 9.1800e-01    1.5403e+02   -5.1527e-01    1.0246e+00
 9.1900e-01    1.5401e+02   -5.1629e-01    1.0251e+00
 9.2000e-01    1.5398e+02   -5.1773e-01    1.0257e+00
 9.2100e-01    1.5394e+02   -5.1943e-01    1.0264e+00
 9.2200e-01    1.5390e+02   -5.2125e-01    1.0273e+00
 9.2300e-01    1.5386e+02   -5.2303e-01    1.0280e+00
 9.2400e-01    1.5382e+02   -5.2465e-01    1.0287e+00
 9.2500e-01    1.5379e+02   -5.2600e-01    1.0294e+00
 9.2600e-01    1.5377e+02   -5.2698e-01    1.0297e+00
 9.2700e-01    1.5376e+02   -5.2750e-01    1.0299e+00
 9.2800e-01    1.5376e+02   -5.2755e-01    1.0297e+00
 9.2900e-01    1.5377e+02   -5.2712e-01    1.0295e+00
 9.3000e-01    1.5380e+02   -5.2629e-01    1.0290e+00
 9.3100e-01    1.5383e+02   -5.2508e-01    1.0283e+00
 9.3200e-01    1.5387e+02   -5.2358e-01    1.0274e+00
 9.3300e-01    1.5391e+02   -5.2188e-01    1.0265e+00
 9.3400e-01    1.5396e+02   -5.2016e-01    1.0256e+00
 9.3500e-01    1.5400e+02   -5.1855e-01    1.0247e+00
 9.3600e-01    1.5404e+02   -5.1716e-01    1.0239e+00
 9.3700e-01    1.5406e+02   -5.1616e-01    1.0233e+00
 9.3800e-01    1.5408e+02   -5.1562e-01    1.0230e+00
 9.3900e-01    1.5408e+02   -5.1562e-01    1.0229e+00
 9.4000e-01    1.5408e+02   -5.1613e-01    1.0230e+00
 9.4100e-01    1.5406e+02   -5.1707e-01    1.0235e+00
 9.4200e-01    1.5403e+02   -5.1838e-01    1.0241e+00
 9.4300e-01    1.5400e+02   -5.1990e-01    1.0247e+00
 9.4400e-01    1.5396e+02   -5.2151e-01    1.0255e+00
 9.4500e-01    1.5392e+02   -5.2310e-01    1.0261e+00
 9.4600e-01    1.5389e+02   -5.2456e-01    1.0268e+00
 9.4700e-01    1.5387e+02   -5.2573e-01    1.0274e+00
 9.4800e-01    1.5385e+02   -5.2654e-01    1.0276e+00
 9.4900e-01    1.5385e+02   -5.2691e-01    1.0276e+00
 9.5000e-01    1.5385e+02   -5.2680e-01    1.0275e+00
 9.5100e-01    1.5387e+02   -5.2621e-01    1.0271e+00
 9.5200e-01    1.5390e+02   -5.2519e-01    1.0266e+00
 9.5300e-01    1.5394e+02   -5.2379e-01    1.0258e+00
 9.5400e-01    1.5399e+02   -5.2213e-01    1.0248e+00
 9.5500e-01    1.5404e+02   -5.2030e-01    1.0238e+00
 9.5600e-01    1.5409e+02   -5.1845e-01    1.0229e+00
 9.5700e-01    1.5414e+02   -5.1671e-01    1.0219e+00
 9.5800e-01    1.5417e+02   -5.1528e-01    1.0212e+00
 9.5900e-01    1.5420e+02   -5.1424e-01    1.0205e+00
 9.6000e-01    1.5422e+02   -5.1369e-01    1.0201e+00
 9.6100e-01    1.5423e+02   -5.1365e-01    1.0201e+00
 9.6200e-01    1.5422e+02   -5.1416e-01    1.0202e+00
 9.6300e-01    1.5420e+02   -5.1517e-01    1.0206e+00
 9.6400e-01    1.5417e+02   -5.1656e-01    1.0212e+00
 9.6500e-01    1.5414e+02   -5.1817e-01    1.0220e+00
 9.6600e-01    1.5410e+02   -5.1988e-01    1.0226e+00
 9.6700e-01    1.5406e+02   -5.2154e-01    1.0234e+00
 9.6800e-01    1.5403e+02   -5.2303e-01    1.0241e+00
 9.6900e-01    1.5401e+02   -5.2421e-01    1.0246e+00
 9.7000e-01    1.5399e+02   -5.2495e-01    1.0249e+00
 9.7100e-01    1.5399e+02   -5.2520e-01    1.0249e+00
 9.7200e-01    1.5400e+02   -5.2496e-01    1.0248e+00
 9.7300e-01    1.5402e+02   -5.2424e-01    1.0244e+00
 9.7400e-01    1.5406e+02   -5.2309e-01    1.0236e+00
 9.7500e-01    1.5410e+02   -5.2160e-01    1.0230e+00
 9.7600e-01    1.5414e+02   -5.1991e-01    1.0220e+00
 9.7700e-01    1.5419e+02   -5.1814e-01    1.0210e+00
 9.7800e-01    1.5424e+02   -5.1645e-01    1.0199e+00
 9.7900e-01    1.5428e+02   -5.1498e-01    1.0192e+00
 9.8000e-01    1.5431e+02   -5.1387e-01    1.0186e+00
 9.8100e-01    1.5433e+02   -5.1317e-01    1.0181e+00
 9.8200e-01    1.5434e+02   -5.1293e-01    1.0178e+00
 9.8300e-01    1.5434e+02   -5.1317e-01    1.0179e+00
 9.8400e-01    1.5433e+02   -5.1389e-01    1.0183e+00
 9.8500e-01    1.5430e+02   -5.1499e-01    1.0187e+00
 9.8600e-01    1.5427e+02   -5.1642e-01    1.0193e+00
 9.8700e-01    1.5423e+02   -5.1803e-01    1.0202e+00
 9.8800e-01    1.5420e+02   -5.1968e-01    1.0210e+00
 9.8900e-01    1.5416e+02   -5.2124e-01    1.0215e+00
 9.9000e-01    1.5413e+02   -5.2258e-01    1.0223e+00
 9.9100e-01    1.5411e+02   -5.2357e-01    1.0226e+00
 9.9200e-01    1.5411e+02   -5.2411e-01    1.0229e+00
 9.9300e-01    1.5411e+02   -5.2414e-01    1.0227e+00
 9.9400e-01    1.5413e+02   -5.2366e-01    1.0224e+00
 9.9500e-01    1.5416e+02   -5.2268e-01    1.0219e+00
 9.9600e-01    1.5420e+02   -5.2125e-01    1.0211e+00
 9.9700e-01    1.5425e+02   -5.1944e-01    1.0202e+00
 9.9800e-01    1.5430e+02   -5.1741e-01    1.0191e+00
 9.9900e-01    1.5436e+02   -5.1533e-01    1.0180e+00
 1.0000e+00    1.5441e+02   -5.1334e-01    1.0168e+00
 1.0010e+00    1.5446e+02   -5.1164e-01    1.0160e+00
 1.0020e+00    1.5449e+02   -5.1038e-01    1.0153e+00
 1.0030e+00    1.5451e+02   -5.0966e-01    1.0149e+00
 1.0040e+00    1.5452e+02   -5.0955e-01    1.0147e+00
 1.0050e+00    1.5451e+02   -5.1007e-01    1.0149e+00
 1.0060e+00    1.5449e+02   -5.1112e-01    1.0153e+00
 1.0070e+00    1.5445e+02   -5.1266e-01    1.0161e+00
 1.0080e+00    1.5441e+02   -5.1455e-01    1.0169e+00
 1.0090e+00    1.5436e+02   -5.1665e-01    1.0179e+00
 1.0100e+00    1.5431e+02   -5.1877e-01    1.0188e+00
 1.0110e+00    1.5427e+02   -5.2073e-01    1.0197e+00
 1.0120e+00    1.5423e+02   -5.2238e-01    1.0207e+00
 1.0130e+00    1.5420e+02   -5.2357e-01    1.0211e+00
 1.0140e+00    1.5419e+02   -5.2419e-01    1.0213e+00
 1.0150e+00    1.5419e+02   -5.2420e-01    1.0212e+00
 1.0160e+00    1.5421e+02   -5.2362e-01    1.0210e+00
 1.0170e+00    1.5424e+02   -5.2251e-01    1.0204e+00
 1.0180e+00    1.5428e+02   -5.2093e-01    1.0193e+00
 1.0190e+00    1.5433e+02   -5.1902e-01    1.0184e+00
 1.0200e+00    1.5439e+02   -5.1693e-01    1.0173e+00
 1.0210e+00    1.5444e+02   -5.1484e-01    1.0161e+00
 1.0220e+00    1.5449e+02   -5.1292e-01    1.0152e+00
 1.0230e+00    1.5453e+02   -5.1136e-01    1.0143e+00
 1.0240e+00    1.5456e+02   -5.1029e-01    1.0136e+00
 1.0250e+00    1.5458e+02   -5.0981e-01    1.0134e+00
 1.0260e+00    1.5457e+02   -5.0996e-01    1.0135e+00
 1.0270e+00    1.5456e+02   -5.1070e-01    1.0136e+00
 1.0280e+00    1.5453e+02   -5.1197e-01    1.0143e+00
 1.0290e+00    1.5450e+02   -5.1364e-01    1.0151e+00
 1.0300e+00    1.5446e+02   -5.1559e-01    1.0160e+00
 1.0310e+00    1.5441e+02   -5.1764e-01    1.0170e+00
 1.0320e+00    1.5437e+02   -5.1961e-01    1.0177e+00
 1.0330e+00    1.5433e+02   -5.2134e-01    1.0187e+00
 1.0340e+00    1.5430e+02   -5.2267e-01    1.0192e+00
 1.0350e+00    1.5429e+02   -5.2350e-01    1.0196e+00
 1.0360e+00    1.5429e+02   -5.2374e-01    1.0196e+00
 1.0370e+00    1.5430e+02   -5.2333e-01    1.0194e+00
 1.0380e+00    1.5433e+02   -5.2229e-01    1.0188e+00
 1.0390e+00    1.5437e+02   -5.2070e-01    1.0178e+00
 1.0400e+00    1.5443e+02   -5.1866e-01    1.0167e+00
 1.0410e+00    1.5449e+02   -5.1635e-01    1.0156e+00
 1.0420e+00    1.5455e+02   -5.1396e-01    1.0143e+00
 1.0430e+00    1.5461e+02   -5.1169e-01    1.0131e+00
 1.0440e+00    1.5466e+02   -5.0976e-01    1.0122e+00
 1.0450e+00    1.5470e+02   -5.0832e-01    1.0112e+00
 1.0460e+00    1.5473e+02   -5.0749e-01    1.0109e+00
 1.0470e+00    1.5474e+02   -5.0734e-01    1.0108e+00
 1.0480e+00    1.5473e+02   -5.0787e-01    1.0109e+00
 1.0490e+00    1.5470e+02   -5.0901e-01    1.0113e+00
 1.0500e+00    1.5466e+02   -5.1068e-01    1.0121e+00
 1.0510e+00    1.5462e+02   -5.1275e-01    1.0131e+00
 1.0520e+00    1.5456e+02   -5.1502e-01    1.0142e+00
 1.0530e+00    1.5451e+02   -5.1733e-01    1.0154e+00
 1.0540e+00    1.5446e+02   -5.1946e-01    1.0164e+00
 1.0550e+00    1.5442e+02   -5.2125e-01    1.0172e+00
 1.0560e+00    1.5439e+02   -5.2254e-01    1.0178e+00
 1.0570e+00    1.5438e+02   -5.2323e-01    1.0181e+00
 1.0580e+00    1.5438e+02   -5.2324e-01    1.0179e+00
 1.0590e+00    1.5440e+02   -5.2258e-01    1.0176e+00
 1.0600e+00    1.5443e+02   -5.2131e-01    1.0169e+00
 1.0610e+00    1.5448e+02   -5.1954e-01    1.0160e+00
 1.0620e+00    1.5453e+02   -5.1742e-01    1.0148e+00
 1.0630e+00    1.5459e+02   -5.1515e-01    1.0137e+00
 1.0640e+00    1.5465e+02   -5.1291e-01    1.0126e+00
 1.0650e+00    1.5470e+02   -5.1090e-01    1.0114e+00
 1.0660e+00    1.5474e+02   -5.0929e-01    1.0105e+00
 1.0670e+00    1.5477e+02   -5.0820e-01    1.0100e+00
 1.0680e+00    1.5479e+02   -5.0773e-01    1.0097e+00
 1.0690e+00    1.5479e+02   -5.0794e-01    1.0096e+00
 1.0700e+00    1.5477e+02   -5.0878e-01    1.0101e+00
 1.0710e+00    1.5474e+02   -5.1019e-01    1.0108e+00
 1.0720e+00    1.5470e+02   -5.1206e-01    1.0115e+00
 1.0730e+00    1.5465e+02   -5.1420e-01    1.0127e+00
 1.0740e+00    1.5460e+02   -5.1642e-01    1.0136e+00
 1.0750e+00    1.5455e+02   -5.1851e-01    1.0147e+00
 1.0760e+00    1.5451e+02   -5.2032e-01    1.0156e+00
 1.0770e+00    1.5448e+02   -5.2168e-01    1.0160e+00
 1.0780e+00    1.5446e+02   -5.2247e-01    1.0165e+00
 1.0790e+00    1.5446e+02   -5.2262e-01    1.0164e+00
 1.0800e+00    1.5448e+02   -5.2215e-01    1.0163e+00
 1.0810e+00    1.5450e+02   -5.2106e-01    1.0156e+00
 1.0820e+00    1.5455e+02   -5.1942e-01    1.0147e+00
 1.0830e+00    1.5460e+02   -5.1735e-01    1.0136e+00
 1.0840e+00    1.5466e+02   -5.1501e-01    1.0123e+00
 1.0850e+00    1.5472e+02   -5.1260e-01    1.0113e+00
 1.0860e+00    1.5477e+02   -5.1030e-01    1.0099e+00
 1.0870e+00    1.5482e+02   -5.0835e-01    1.0090e+00
 1.0880e+00    1.5486e+02   -5.0692e-01    1.0082e+00
 1.0890e+00    1.5488e+02   -5.0614e-01    1.0077e+00
 1.0900e+00    1.5489e+02   -5.0608e-01    1.0076e+00
 1.0910e+00    1.5487e+02   -5.0671e-01    1.0079e+00
 1.0920e+00    1.5484e+02   -5.0800e-01    1.0084e+00
 1.0930e+00    1.5480e+02   -5.0985e-01    1.0093e+00
 1.0940e+00    1.5475e+02   -5.1209e-01    1.0105e+00
 1.0950e+00    1.5469e+02   -5.1454e-01    1.0116e+00
 1.0960e+00    1.5463e+02   -5.1697e-01    1.0127e+00
 1.0970e+00    1.5458e+02   -5.1917e-01    1.0139e+00
 1.0980e+00    1.5454e+02   -5.2094e-01    1.0148e+00
 1.0990e+00    1.5451e+02   -5.2211e-01    1.0152e+00
 1.1000e+00    1.5450e+02   -5.2260e-01    1.0155e+00
 1.1010e+00    1.5451e+02   -5.2238e-01    1.0154e+00
 1.1020e+00    1.5453e+02   -5.2147e-01    1.0148e+00
 1.1030e+00    1.5457e+02   -5.1994e-01    1.0140e+00
 1.1040e+00    1.5462e+02   -5.1788e-01    1.0128e+00
 1.1050e+00    1.5468e+02   -5.1547e-01    1.0117e+00
 1.1060e+00    1.5474e+02   -5.1291e-01    1.0104e+00
 1.1070e+00    1.5480e+02   -5.1046e-01    1.0090e+00
 1.1080e+00    1.5485e+02   -5.0834e-01    1.0080e+00
 1.1090e+00    1.5489e+02   -5.0674e-01    1.0071e+00
 1.1100e+00    1.5492e+02   -5.0582e-01    1.0066e+00
 1.1110e+00    1.5492e+02   -5.0567e-01    1.0064e+00
 1.1120e+00    1.5491e+02   -5.0628e-01    1.0067e+00
 1.1130e+00    1.5488e+02   -5.0762e-01    1.0073e+00
 1.1140e+00    1.5484e+02   -5.0954e-01    1.0082e+00
 1.1150e+00    1.5478e+02   -5.1185e-01    1.0094e+00
 1.1160e+00    1.5472e+02   -5.1436e-01    1.0106e+00
 1.1170e+00    1.5466e+02   -5.1685e-01    1.0118e+00
 1.1180e+00    1.5461e+02   -5.1908e-01    1.0129e+00
 1.1190e+00    1.5457e+02   -5.2088e-01    1.0137e+00
 1.1200e+00    1.5454e+02   -5.2208e-01    1.0143e+00
 1.1210e+00    1.5453e+02   -5.2262e-01    1.0145e+00
 1.1220e+00    1.5454e+02   -5.2239e-01    1.0144e+00
 1.1230e+00    1.5456e+02   -5.2144e-01    1.0138e+00
 1.1240e+00    1.5460e+02   -5.1984e-01    1.0129e+00
 1.1250e+00    1.5466e+02   -5.1773e-01    1.0119e+00
 1.1260e+00    1.5472e+02   -5.1528e-01    1.0106e+00
 1.1270e+00    1.5478e+02   -5.1271e-01    1.0093e+00
 1.1280e+00    1.5484e+02   -5.1027e-01    1.0081e+00
 1.1290e+00    1.5489e+02   -5.0815e-01    1.0069e+00
 1.1300e+00    1.5493e+02   -5.0657e-01    1.0060e+00
 1.1310e+00    1.5496e+02   -5.0568e-01    1.0056e+00
 1.1320e+00    1.5496e+02   -5.0556e-01    1.0054e+00
 1.1330e+00    1.5495e+02   -5.0621e-01    1.0057e+00
 1.1340e+00    1.5492e+02   -5.0757e-01    1.0063e+00
 1.1350e+00    1.5488e+02   -5.0950e-01    1.0075e+00
 1.1360e+00    1.5482e+02   -5.1182e-01    1.0084e+00
 1.1370e+00    1.5476e+02   -5.1432e-01    1.0097e+00
 1.1380e+00    1.5471e+02   -5.1677e-01    1.0109e+00
 1.1390e+00    1.5466e+02   -5.1896e-01    1.0120e+00
 1.1400e+00    1.5462e+02   -5.2070e-01    1.0129e+00
 1.1410e+00    1.5459e+02   -5.2184e-01    1.0132e+00
 1.1420e+00    1.5459e+02   -5.2228e-01    1.0135e+00
 1.1430e+00    1.5460e+02   -5.2197e-01    1.0133e+00
 1.1440e+00    1.5462e+02   -5.2095e-01    1.0127e+00
 1.1450e+00    1.5467e+02   -5.1929e-01    1.0119e+00
 1.1460e+00    1.5473e+02   -5.1710e-01    1.0107e+00
 1.1470e+00    1.5479e+02   -5.1460e-01    1.0095e+00
 1.1480e+00    1.5486e+02   -5.1197e-01    1.0081e+00
 1.1490e+00    1.5492e+02   -5.0946e-01    1.0068e+00
 1.1500e+00    1.5498e+02   -5.0724e-01    1.0057e+00
 1.1510e+00    1.5502e+02   -5.0552e-01    1.0047e+00
 1.1520e+00    1.5505e+02   -5.0445e-01    1.0043e+00
 1.1530e+00    1.5506e+02   -5.0414e-01    1.0040e+00
 1.1540e+00    1.5504e+02   -5.0464e-01    1.0043e+00
 1.1550e+00    1.5501e+02   -5.0591e-01    1.0050e+00
 1.1560e+00    1.5497e+02   -5.0782e-01    1.0058e+00
 1.1570e+00    1.5491e+02   -5.1021e-01    1.0070e+00
 1.1580e+00    1.5485e+02   -5.1284e-01    1.0083e+00
 1.1590e+00    1.5479e+02   -5.1548e-01    1.0096e+00
 1.1600e+00    1.5473e+02   -5.1791e-01    1.0108e+00
 1.1610e+00    1.5468e+02   -5.1993e-01    1.0118e+00
 1.1620e+00    1.5464e+02   -5.2137e-01    1.0124e+00
 1.1630e+00    1.5463e+02   -5.2211e-01    1.0128e+00
 1.1640e+00    1.5463e+02   -5.2203e-01    1.0127e+00
 1.1650e+00    1.5466e+02   -5.2116e-01    1.0123e+00
 1.1660e+00    1.5470e+02   -5.1954e-01    1.0114e+00
 1.1670e+00    1.5475e+02   -5.1728e-01    1.0102e+00
 1.1680e+00    1.5482e+02   -5.1460e-01    1.0090e+00
 1.1690e+00    1.5489e+02   -5.1171e-01    1.0074e+00
 1.1700e+00    1.5496e+02   -5.0885e-01    1.0059e+00
 1.1710e+00    1.5503e+02   -5.0629e-01    1.0047e+00
 1.1720e+00    1.5508e+02   -5.0426e-01    1.0037e+00
 1.1730e+00    1.5511e+02   -5.0298e-01    1.0029e+00
 1.1740e+00    1.5512e+02   -5.0256e-01    1.0029e+00
 1.1750e+00    1.5511e+02   -5.0308e-01    1.0029e+00
 1.1760e+00    1.5508e+02   -5.0446e-01    1.0036e+00
 1.1770e+00    1.5503e+02   -5.0657e-01    1.0047e+00
 1.1780e+00    1.5497e+02   -5.0919e-01    1.0059e+00
 1.1790e+00    1.5490e+02   -5.1210e-01    1.0074e+00
 1.1800e+00    1.5483e+02   -5.1500e-01    1.0088e+00
 1.1810e+00    1.5477e+02   -5.1763e-01    1.0101e+00
 1.1820e+00    1.5472e+02   -5.1975e-01    1.0111e+00
 1.1830e+00    1.5469e+02   -5.2120e-01    1.0118e+00
 1.1840e+00    1.5467e+02   -5.2186e-01    1.0122e+00
 1.1850e+00    1.5467e+02   -5.2166e-01    1.0120e+00
 1.1860e+00    1.5470e+02   -5.2062e-01    1.0115e+00
 1.1870e+00    1.5474e+02   -5.1882e-01    1.0106e+00
 1.1880e+00    1.5480e+02   -5.1644e-01    1.0093e+00
 1.1890e+00    1.5487e+02   -5.1365e-01    1.0078e+00
 1.1900e+00    1.5494e+02   -5.1072e-01    1.0065e+00
 1.1910e+00    1.5501e+02   -5.0787e-01    1.0050e+00
 1.1920e+00    1.5507e+02   -5.0541e-01    1.0037e+00
 1.1930e+00    1.5512e+02   -5.0352e-01    1.0027e+00
 1.1940e+00    1.5514e+02   -5.0240e-01    1.0022e+00
 1.1950e+00    1.5515e+02   -5.0215e-01    1.0020e+00
 1.1960e+00    1.5514e+02   -5.0279e-01    1.0023e+00
 1.1970e+00    1.5511e+02   -5.0426e-01    1.0030e+00
 1.1980e+00    1.5506e+02   -5.0644e-01    1.0041e+00
 1.1990e+00    1.5500e+02   -5.0911e-01    1.0054e+00
 1.2000e+00    1.5493e+02   -5.1199e-01    1.0068e+00
 1.2010e+00    1.5487e+02   -5.1481e-01    1.0083e+00
 1.2020e+00    1.5481e+02   -5.1730e-01    1.0095e+00
 1.2030e+00    1.5477e+02   -5.1927e-01    1.0104e+00
 1.2040e+00    1.5474e+02   -5.2055e-01    1.0110e+00
 1.2050e+00    1.5473e+02   -5.2104e-01    1.0112e+00
 1.2060e+00    1.5474e+02   -5.2070e-01    1.0110e+00
 1.2070e+00    1.5477e+02   -5.1953e-01    1.0104e+00
 1.2080e+00    1.5482e+02   -5.1761e-01    1.0095e+00
 1.2090e+00    1.5488e+02   -5.1510e-01    1.0082e+00
 1.2100e+00    1.5495e+02   -5.1223e-01    1.0068e+00
 1.2110e+00    1.5503e+02   -5.0921e-01    1.0052e+00
 1.2120e+00    1.5510e+02   -5.0630e-01    1.0038e+00
