PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.0400e-01    1.3982e+02   -8.7610e-01    1.0105e+00
 8.0500e-01    1.3982e+02   -8.7604e-01    1.0104e+00
 8.0600e-01    1.3982e+02   -8.7598e-01    1.0104e+00
 8.0700e-01    1.3983e+02   -8.7592e-01    1.0103e+00
 8.0800e-01    1.3983e+02   -8.7587e-01    1.0103e+00
 8.0900e-01    1.3983e+02   -8.7583e-01    1.0102e+00
 8.1000e-01    1.3983e+02   -8.7580e-01    1.0102e+00
 8.1100e-01    1.3983e+02   -8.7578e-01    1.0102e+00
 8.1200e-01    1.3983e+02   -8.7578e-01    1.0102e+00
 8.1300e-01    1.3983e+02   -8.7577e-01    1.0102e+00
 8.1400e-01    1.3983e+02   -8.7576e-01    1.0101e+00
 8.1500e-01    1.3983e+02   -8.7577e-01    1.0101e+00
 8.1600e-01    1.3983e+02   -8.7581e-01    1.0102e+00
 8.1700e-01    1.3982e+02   -8.7588e-01    1.0102e+00
 8.1800e-01    1.3982e+02   -8.7596e-01    1.0103e+00
 8.1900e-01    1.3982e+02   -8.7604e-01    1.0103e+00
 8.2000e-01    1.3982e+02   -8.7612e-01    1.0104e+00
 8.2100e-01    1.3982e+02   -8.7618e-01    1.0105e+00
 8.2200e-01    1.3982e+02   -8.7624e-01    1.0105e+00
 8.2300e-01    1.3981e+02   -8.7629e-01    1.0105e+00
 8.2400e-01    1.3981e+02   -8.7632e-01    1.0105e+00
 8.2500e-01    1.3981e+02   -8.7631e-01    1.0105e+00
 8.2600e-01    1.3982e+02   -8.7628e-01    1.0105e+00
 8.2700e-01    1.3982e+02   -8.7622e-01    1.0104e+00
 8.2800e-01    1.3982e+02   -8.7615e-01    1.0104e+00
 8.2900e-01    1.3983e+02   -8.7607e-01    1.0103e+00
 8.3000e-01    1.3983e+02   -8.7598e-01    1.0102e+00
 8.3100e-01    1.3983e+02   -8.7589e-01    1.0101e+00
 8.3200e-01    1.3984e+02   -8.7580e-01    1.0100e+00
 8.3300e-01    1.3984e+02   -8.7570e-01    1.0099e+00
 8.3400e-01    1.3985e+02   -8.7557e-01    1.0098e+00
 8.3500e-01    1.3985e+02   -8.7543e-01    1.0097e+00
 8.3600e-01    1.3986e+02   -8.7529e-01    1.0096e+00
 8.3700e-01    1.3986e+02   -8.7515e-01    1.0094e+00
 8.3800e-01    1.3987e+02   -8.7502e-01    1.0093e+00
 8.3900e-01    1.3987e+02   -8.7489e-01    1.0092e+00
 8.4000e-01    1.3988e+02   -8.7477e-01    1.0091e+00
 8.4100e-01    1.3988e+02   -8.7464e-01    1.0090e+00
 8.4200e-01    1.3989e+02   -8.7453e-01    1.0089e+00
 8.4300e-01    1.3990e+02   -8.7441e-01    1.0088e+00
 8.4400e-01    1.3990e+02   -8.7429e-01    1.0086e+00
 8.4500e-01    1.3991e+02   -8.7414e-01    1.0085e+00
 8.4600e-01    1.3992e+02   -8.7396e-01    1.0083e+00
 8.4700e-01    1.3993e+02   -8.7375e-01    1.0081e+00
 8.4800e-01    1.3994e+02   -8.7350e-01    1.0079e+00
 8.4900e-01    1.3995e+02   -8.7324e-01    1.0077e+00
 8.5000e-01    1.3996e+02   -8.7297e-01    1.0075e+00
 8.5100e-01    1.3997e+02   -8.7272e-01    1.0072e+00
 8.5200e-01    1.3998e+02   -8.7248e-01    1.0070e+00
 8.5300e-01    1.3999e+02   -8.7228e-01    1.0068e+00
 8.5400e-01    1.3999e+02   -8.7209e-01    1.0067e+00
 8.5500e-01    1.4000e+02   -8.7192e-01    1.0065e+00
 8.5600e-01    1.4001e+02   -8.7177e-01    1.0064e+00
 8.5700e-01    1.4001e+02   -8.7165e-01    1.0063e+00
 8.5800e-01    1.4002e+02   -8.7156e-01    1.0062e+00
 8.5900e-01    1.4002e+02   -8.7150e-01    1.0061e+00
 8.6000e-01    1.4002e+02   -8.7147e-01    1.0061e+00
 8.6100e-01    1.4002e+02   -8.7147e-01    1.0061e+00
 8.6200e-01    1.4002e+02   -8.7152e-01    1.0061e+00
 8.6300e-01    1.4002e+02   -8.7159e-01    1.0062e+00
 8.6400e-01    1.4001e+02   -8.7170e-01    1.0063e+00
 8.6500e-01    1.4001e+02   -8.7183e-01    1.0064e+00
 8.6600e-01    1.4000e+02   -8.7199e-01    1.0065e+00
 8.6700e-01    1.3999e+02   -8.7218e-01    1.0067e+00
 8.6800e-01    1.3999e+02   -8.7239e-01    1.0069e+00
 8.6900e-01    1.3998e+02   -8.7262e-01    1.0071e+00
 8.7000e-01    1.3997e+02   -8.7287e-01    1.0073e+00
 8.7100e-01    1.3996e+02   -8.7311e-01    1.0075e+00
 8.7200e-01    1.3995e+02   -8.7335e-01    1.0077e+00
 8.7300e-01    1.3994e+02   -8.7357e-01    1.0079e+00
 8.7400e-01    1.3993e+02   -8.7379e-01    1.0080e+00
 8.7500e-01    1.3992e+02   -8.7401e-01    1.0082e+00
 8.7600e-01    1.3991e+02   -8.7423e-01    1.0084e+00
 8.7700e-01    1.3990e+02   -8.7444e-01    1.0086e+00
 8.7800e-01    1.3989e+02   -8.7466e-01    1.0088e+00
 8.7900e-01    1.3989e+02   -8.7487e-01    1.0089e+00
 8.8000e-01    1.3988e+02   -8.7509e-01    1.0091e+00
 8.8100e-01    1.3987e+02   -8.7531e-01    1.0093e+00
 8.8200e-01    1.3986e+02   -8.7550e-01    1.0095e+00
 8.8300e-01    1.3985e+02   -8.7568e-01    1.0096e+00
 8.8400e-01    1.3985e+02   -8.7583e-01    1.0097e+00
 8.8500e-01    1.3984e+02   -8.7594e-01    1.0098e+00
 8.8600e-01    1.3984e+02   -8.7600e-01    1.0099e+00
 8.8700e-01    1.3984e+02   -8.7603e-01    1.0099e+00
 8.8800e-01    1.3984e+02   -8.7602e-01    1.0099e+00
 8.8900e-01    1.3984e+02   -8.7598e-01    1.0098e+00
 8.9000e-01    1.3984e+02   -8.7588e-01    1.0098e+00
 8.9100e-01    1.3985e+02   -8.7575e-01    1.0096e+00
 8.9200e-01    1.3985e+02   -8.7559e-01    1.0095e+00
 8.9300e-01    1.3986e+02   -8.7542e-01    1.0093e+00
 8.9400e-01    1.3987e+02   -8.7524e-01    1.0092e+00
 8.9500e-01    1.3988e+02   -8.7504e-01    1.0090e+00
 8.9600e-01    1.3988e+02   -8.7484e-01    1.0088e+00
 8.9700e-01    1.3989e+02   -8.7463e-01    1.0086e+00
 8.9800e-01    1.3990e+02   -8.7444e-01    1.0084e+00
 8.9900e-01    1.3990e+02   -8.7426e-01    1.0083e+00
 9.0000e-01    1.3991e+02   -8.7408e-01    1.0081e+00
 9.0100e-01    1.3992e+02   -8.7390e-01    1.0080e+00
 9.0200e-01    1.3993e+02   -8.7372e-01    1.0078e+00
 9.0300e-01    1.3993e+02   -8.7356e-01    1.0077e+00
 9.0400e-01    1.3994e+02   -8.7340e-01    1.0075e+00
 9.0500e-01    1.3995e+02   -8.7325e-01    1.0074e+00
 9.0600e-01    1.3995e+02   -8.7310e-01    1.0072e+00
 9.0700e-01    1.3996e+02   -8.7295e-01    1.0071e+00
 9.0800e-01    1.3997e+02   -8.7278e-01    1.0069e+00
 9.0900e-01    1.3997e+02   -8.7264e-01    1.0068e+00
 9.1000e-01    1.3998e+02   -8.7250e-01    1.0067e+00
 9.1100e-01    1.3999e+02   -8.7236e-01    1.0066e+00
 9.1200e-01    1.3999e+02   -8.7221e-01    1.0064e+00
 9.1300e-01    1.4000e+02   -8.7205e-01    1.0063e+00
 9.1400e-01    1.4000e+02   -8.7192e-01    1.0062e+00
 9.1500e-01    1.4001e+02   -8.7179e-01    1.0060e+00
 9.1600e-01    1.4001e+02   -8.7167e-01    1.0059e+00
 9.1700e-01    1.4002e+02   -8.7156e-01    1.0058e+00
 9.1800e-01    1.4002e+02   -8.7147e-01    1.0057e+00
 9.1900e-01    1.4002e+02   -8.7142e-01    1.0057e+00
 9.2000e-01    1.4003e+02   -8.7140e-01    1.0057e+00
 9.2100e-01    1.4003e+02   -8.7141e-01    1.0057e+00
 9.2200e-01    1.4002e+02   -8.7145e-01    1.0057e+00
 9.2300e-01    1.4002e+02   -8.7151e-01    1.0058e+00
 9.2400e-01    1.4002e+02   -8.7161e-01    1.0058e+00
 9.2500e-01    1.4001e+02   -8.7172e-01    1.0059e+00
 9.2600e-01    1.4001e+02   -8.7184e-01    1.0060e+00
 9.2700e-01    1.4001e+02   -8.7197e-01    1.0061e+00
 9.2800e-01    1.4000e+02   -8.7211e-01    1.0062e+00
 9.2900e-01    1.3999e+02   -8.7226e-01    1.0064e+00
 9.3000e-01    1.3999e+02   -8.7240e-01    1.0065e+00
 9.3100e-01    1.3998e+02   -8.7254e-01    1.0066e+00
 9.3200e-01    1.3998e+02   -8.7267e-01    1.0067e+00
 9.3300e-01    1.3997e+02   -8.7281e-01    1.0068e+00
 9.3400e-01    1.3997e+02   -8.7295e-01    1.0069e+00
 9.3500e-01    1.3997e+02   -8.7309e-01    1.0070e+00
 9.3600e-01    1.3996e+02   -8.7320e-01    1.0071e+00
 9.3700e-01    1.3996e+02   -8.7330e-01    1.0072e+00
 9.3800e-01    1.3996e+02   -8.7337e-01    1.0073e+00
 9.3900e-01    1.3996e+02   -8.7341e-01    1.0073e+00
 9.4000e-01    1.3996e+02   -8.7341e-01    1.0073e+00
 9.4100e-01    1.3996e+02   -8.7338e-01    1.0073e+00
 9.4200e-01    1.3997e+02   -8.7331e-01    1.0072e+00
 9.4300e-01    1.3997e+02   -8.7320e-01    1.0071e+00
 9.4400e-01    1.3998e+02   -8.7306e-01    1.0070e+00
 9.4500e-01    1.3999e+02   -8.7291e-01    1.0068e+00
 9.4600e-01    1.3999e+02   -8.7273e-01    1.0067e+00
 9.4700e-01    1.4000e+02   -8.7253e-01    1.0065e+00
 9.4800e-01    1.4001e+02   -8.7231e-01    1.0063e+00
 9.4900e-01    1.4002e+02   -8.7207e-01    1.0061e+00
 9.5000e-01    1.4003e+02   -8.7183e-01    1.0059e+00
 9.5100e-01    1.4004e+02   -8.7158e-01    1.0057e+00
 9.5200e-01    1.4005e+02   -8.7135e-01    1.0055e+00
 9.5300e-01    1.4006e+02   -8.7115e-01    1.0053e+00
 9.5400e-01    1.4007e+02   -8.7096e-01    1.0051e+00
 9.5500e-01    1.4007e+02   -8.7081e-01    1.0050e+00
 9.5600e-01    1.4008e+02   -8.7069e-01    1.0049e+00
 9.5700e-01    1.4008e+02   -8.7062e-01    1.0048e+00
 9.5800e-01    1.4008e+02   -8.7061e-01    1.0048e+00
 9.5900e-01    1.4008e+02   -8.7063e-01    1.0048e+00
 9.6000e-01    1.4008e+02   -8.7071e-01    1.0049e+00
 9.6100e-01    1.4007e+02   -8.7082e-01    1.0050e+00
 9.6200e-01    1.4007e+02   -8.7095e-01    1.0051e+00
 9.6300e-01    1.4006e+02   -8.7110e-01    1.0052e+00
 9.6400e-01    1.4006e+02   -8.7127e-01    1.0053e+00
 9.6500e-01    1.4005e+02   -8.7145e-01    1.0055e+00
 9.6600e-01    1.4004e+02   -8.7165e-01    1.0057e+00
 9.6700e-01    1.4003e+02   -8.7184e-01    1.0058e+00
 9.6800e-01    1.4003e+02   -8.7201e-01    1.0060e+00
 9.6900e-01    1.4002e+02   -8.7217e-01    1.0061e+00
 9.7000e-01    1.4002e+02   -8.7231e-01    1.0062e+00
 9.7100e-01    1.4001e+02   -8.7242e-01    1.0063e+00
 9.7200e-01    1.4001e+02   -8.7253e-01    1.0064e+00
 9.7300e-01    1.4000e+02   -8.7263e-01    1.0065e+00
 9.7400e-01    1.4000e+02   -8.7272e-01    1.0066e+00
 9.7500e-01    1.4000e+02   -8.7280e-01    1.0066e+00
 9.7600e-01    1.4000e+02   -8.7286e-01    1.0067e+00
 9.7700e-01    1.4000e+02   -8.7288e-01    1.0067e+00
 9.7800e-01    1.4000e+02   -8.7287e-01    1.0067e+00
 9.7900e-01    1.4000e+02   -8.7282e-01    1.0066e+00
 9.8000e-01    1.4001e+02   -8.7274e-01    1.0065e+00
 9.8100e-01    1.4001e+02   -8.7262e-01    1.0064e+00
 9.8200e-01    1.4002e+02   -8.7248e-01    1.0063e+00
 9.8300e-01    1.4002e+02   -8.7232e-01    1.0062e+00
 9.8400e-01    1.4003e+02   -8.7215e-01    1.0060e+00
 9.8500e-01    1.4004e+02   -8.7195e-01    1.0058e+00
 9.8600e-01    1.4005e+02   -8.7174e-01    1.0057e+00
 9.8700e-01    1.4006e+02   -8.7153e-01    1.0055e+00
 9.8800e-01    1.4006e+02   -8.7133e-01    1.0053e+00
 9.8900e-01    1.4007e+02   -8.7113e-01    1.0051e+00
 9.9000e-01    1.4008e+02   -8.7093e-01    1.0049e+00
 9.9100e-01    1.4009e+02   -8.7075e-01    1.0048e+00
 9.9200e-01    1.4009e+02   -8.7057e-01    1.0046e+00
 9.9300e-01    1.4010e+02   -8.7039e-01    1.0045e+00
 9.9400e-01    1.4011e+02   -8.7023e-01    1.0043e+00
 9.9500e-01    1.4011e+02   -8.7008e-01    1.0042e+00
 9.9600e-01    1.4012e+02   -8.6994e-01    1.0041e+00
 9.9700e-01    1.4012e+02   -8.6981e-01    1.0039e+00
 9.9800e-01    1.4013e+02   -8.6970e-01    1.0038e+00
 9.9900e-01    1.4013e+02   -8.6959e-01    1.0037e+00
 1.0000e+00    1.4014e+02   -8.6948e-01    1.0036e+00
 1.0010e+00    1.4014e+02   -8.6937e-01    1.0035e+00
 1.0020e+00    1.4015e+02   -8.6926e-01    1.0034e+00
 1.0030e+00    1.4015e+02   -8.6915e-01    1.0033e+00
 1.0040e+00    1.4015e+02   -8.6904e-01    1.0032e+00
 1.0050e+00    1.4016e+02   -8.6894e-01    1.0031e+00
 1.0060e+00    1.4016e+02   -8.6887e-01    1.0031e+00
 1.0070e+00    1.4016e+02   -8.6880e-01    1.0030e+00
 1.0080e+00    1.4017e+02   -8.6876e-01    1.0030e+00
 1.0090e+00    1.4017e+02   -8.6873e-01    1.0030e+00
 1.0100e+00    1.4017e+02   -8.6873e-01    1.0030e+00
 1.0110e+00    1.4017e+02   -8.6876e-01    1.0030e+00
 1.0120e+00    1.4016e+02   -8.6882e-01    1.0030e+00
 1.0130e+00    1.4016e+02   -8.6891e-01    1.0031e+00
 1.0140e+00    1.4016e+02   -8.6900e-01    1.0032e+00
 1.0150e+00    1.4016e+02   -8.6910e-01    1.0033e+00
 1.0160e+00    1.4015e+02   -8.6921e-01    1.0033e+00
 1.0170e+00    1.4015e+02   -8.6934e-01    1.0034e+00
 1.0180e+00    1.4014e+02   -8.6948e-01    1.0036e+00
 1.0190e+00    1.4014e+02   -8.6964e-01    1.0037e+00
 1.0200e+00    1.4013e+02   -8.6983e-01    1.0039e+00
 1.0210e+00    1.4012e+02   -8.7004e-01    1.0040e+00
 1.0220e+00    1.4011e+02   -8.7025e-01    1.0042e+00
 1.0230e+00    1.4010e+02   -8.7047e-01    1.0044e+00
 1.0240e+00    1.4009e+02   -8.7069e-01    1.0046e+00
 1.0250e+00    1.4009e+02   -8.7091e-01    1.0048e+00
 1.0260e+00    1.4008e+02   -8.7115e-01    1.0050e+00
 1.0270e+00    1.4007e+02   -8.7139e-01    1.0052e+00
 1.0280e+00    1.4006e+02   -8.7163e-01    1.0054e+00
 1.0290e+00    1.4005e+02   -8.7187e-01    1.0056e+00
 1.0300e+00    1.4004e+02   -8.7210e-01    1.0058e+00
 1.0310e+00    1.4003e+02   -8.7231e-01    1.0059e+00
 1.0320e+00    1.4003e+02   -8.7250e-01    1.0061e+00
 1.0330e+00    1.4002e+02   -8.7268e-01    1.0063e+00
 1.0340e+00    1.4001e+02   -8.7285e-01    1.0064e+00
 1.0350e+00    1.4001e+02   -8.7300e-01    1.0065e+00
 1.0360e+00    1.4000e+02   -8.7314e-01    1.0066e+00
 1.0370e+00    1.4000e+02   -8.7325e-01    1.0067e+00
 1.0380e+00    1.3999e+02   -8.7335e-01    1.0068e+00
 1.0390e+00    1.3999e+02   -8.7342e-01    1.0069e+00
 1.0400e+00    1.3999e+02   -8.7346e-01    1.0069e+00
 1.0410e+00    1.3999e+02   -8.7345e-01    1.0069e+00
 1.0420e+00    1.3999e+02   -8.7343e-01    1.0069e+00
 1.0430e+00    1.3999e+02   -8.7339e-01    1.0068e+00
 1.0440e+00    1.4000e+02   -8.7332e-01    1.0068e+00
 1.0450e+00    1.4000e+02   -8.7323e-01    1.0067e+00
 1.0460e+00    1.4000e+02   -8.7310e-01    1.0066e+00
 1.0470e+00    1.4001e+02   -8.7295e-01    1.0064e+00
 1.0480e+00    1.4002e+02   -8.7275e-01    1.0063e+00
 1.0490e+00    1.4003e+02   -8.7254e-01    1.0061e+00
 1.0500e+00    1.4003e+02   -8.7232e-01    1.0059e+00
 1.0510e+00    1.4004e+02   -8.7209e-01    1.0057e+00
 1.0520e+00    1.4005e+02   -8.7184e-01    1.0054e+00
 1.0530e+00    1.4006e+02   -8.7158e-01    1.0052e+00
 1.0540e+00    1.4007e+02   -8.7130e-01    1.0050e+00
 1.0550e+00    1.4008e+02   -8.7101e-01    1.0047e+00
 1.0560e+00    1.4010e+02   -8.7071e-01    1.0045e+00
 1.0570e+00    1.4011e+02   -8.7042e-01    1.0042e+00
 1.0580e+00    1.4012e+02   -8.7013e-01    1.0039e+00
 1.0590e+00    1.4013e+02   -8.6986e-01    1.0037e+00
 1.0600e+00    1.4014e+02   -8.6960e-01    1.0035e+00
 1.0610e+00    1.4015e+02   -8.6935e-01    1.0033e+00
 1.0620e+00    1.4016e+02   -8.6912e-01    1.0030e+00
 1.0630e+00    1.4017e+02   -8.6889e-01    1.0029e+00
 1.0640e+00    1.4018e+02   -8.6868e-01    1.0027e+00
 1.0650e+00    1.4019e+02   -8.6848e-01    1.0025e+00
 1.0660e+00    1.4020e+02   -8.6832e-01    1.0023e+00
 1.0670e+00    1.4020e+02   -8.6818e-01    1.0022e+00
 1.0680e+00    1.4021e+02   -8.6807e-01    1.0021e+00
 1.0690e+00    1.4021e+02   -8.6799e-01    1.0021e+00
 1.0700e+00    1.4021e+02   -8.6794e-01    1.0020e+00
 1.0710e+00    1.4022e+02   -8.6791e-01    1.0020e+00
 1.0720e+00    1.4022e+02   -8.6789e-01    1.0020e+00
 1.0730e+00    1.4022e+02   -8.6789e-01    1.0020e+00
 1.0740e+00    1.4022e+02   -8.6790e-01    1.0020e+00
 1.0750e+00    1.4022e+02   -8.6792e-01    1.0020e+00
 1.0760e+00    1.4022e+02   -8.6795e-01    1.0020e+00
 1.0770e+00    1.4022e+02   -8.6798e-01    1.0020e+00
 1.0780e+00    1.4022e+02   -8.6801e-01    1.0020e+00
 1.0790e+00    1.4022e+02   -8.6804e-01    1.0021e+00
 1.0800e+00    1.4022e+02   -8.6807e-01    1.0021e+00
 1.0810e+00    1.4022e+02   -8.6811e-01    1.0021e+00
 1.0820e+00    1.4022e+02   -8.6815e-01    1.0022e+00
 1.0830e+00    1.4022e+02   -8.6819e-01    1.0022e+00
 1.0840e+00    1.4022e+02   -8.6820e-01    1.0022e+00
 1.0850e+00    1.4022e+02   -8.6822e-01    1.0022e+00
 1.0860e+00    1.4021e+02   -8.6822e-01    1.0022e+00
 1.0870e+00    1.4021e+02   -8.6823e-01    1.0022e+00
 1.0880e+00    1.4021e+02   -8.6824e-01    1.0022e+00
 1.0890e+00    1.4021e+02   -8.6825e-01    1.0022e+00
 1.0900e+00    1.4021e+02   -8.6828e-01    1.0023e+00
 1.0910e+00    1.4021e+02   -8.6832e-01    1.0023e+00
 1.0920e+00    1.4020e+02   -8.6838e-01    1.0023e+00
 1.0930e+00    1.4020e+02   -8.6848e-01    1.0024e+00
 1.0940e+00    1.4020e+02   -8.6859e-01    1.0025e+00
 1.0950e+00    1.4019e+02   -8.6871e-01    1.0026e+00
 1.0960e+00    1.4019e+02   -8.6886e-01    1.0027e+00
 1.0970e+00    1.4018e+02   -8.6902e-01    1.0028e+00
 1.0980e+00    1.4017e+02   -8.6916e-01    1.0030e+00
 1.0990e+00    1.4017e+02   -8.6931e-01    1.0031e+00
 1.1000e+00    1.4016e+02   -8.6944e-01    1.0032e+00
 1.1010e+00    1.4016e+02   -8.6957e-01    1.0033e+00
 1.1020e+00    1.4015e+02   -8.6971e-01    1.0034e+00
 1.1030e+00    1.4015e+02   -8.6986e-01    1.0036e+00
 1.1040e+00    1.4014e+02   -8.7000e-01    1.0037e+00
 1.1050e+00    1.4014e+02   -8.7013e-01    1.0038e+00
 1.1060e+00    1.4013e+02   -8.7024e-01    1.0039e+00
 1.1070e+00    1.4013e+02   -8.7036e-01    1.0040e+00
 1.1080e+00    1.4012e+02   -8.7047e-01    1.0041e+00
 1.1090e+00    1.4012e+02   -8.7058e-01    1.0042e+00
 1.1100e+00    1.4011e+02   -8.7068e-01    1.0043e+00
 1.1110e+00    1.4011e+02   -8.7078e-01    1.0043e+00
 1.1120e+00    1.4011e+02   -8.7085e-01    1.0044e+00
 1.1130e+00    1.4010e+02   -8.7090e-01    1.0044e+00
 1.1140e+00    1.4010e+02   -8.7091e-01    1.0044e+00
 1.1150e+00    1.4010e+02   -8.7089e-01    1.0044e+00
 1.1160e+00    1.4010e+02   -8.7086e-01    1.0044e+00
 1.1170e+00    1.4011e+02   -8.7082e-01    1.0044e+00
 1.1180e+00    1.4011e+02   -8.7077e-01    1.0043e+00
 1.1190e+00    1.4011e+02   -8.7069e-01    1.0043e+00
 1.1200e+00    1.4011e+02   -8.7061e-01    1.0042e+00
 1.1210e+00    1.4012e+02   -8.7051e-01    1.0041e+00
 1.1220e+00    1.4012e+02   -8.7040e-01    1.0040e+00
 1.1230e+00    1.4013e+02   -8.7028e-01    1.0039e+00
 1.1240e+00    1.4013e+02   -8.7017e-01    1.0038e+00
 1.1250e+00    1.4014e+02   -8.7005e-01    1.0037e+00
 1.1260e+00    1.4014e+02   -8.6995e-01    1.0036e+00
 1.1270e+00    1.4014e+02   -8.6984e-01    1.0035e+00
 1.1280e+00    1.4015e+02   -8.6973e-01    1.0034e+00
 1.1290e+00    1.4015e+02   -8.6964e-01    1.0033e+00
 1.1300e+00    1.4016e+02   -8.6954e-01    1.0032e+00
 1.1310e+00    1.4016e+02   -8.6945e-01    1.0031e+00
 1.1320e+00    1.4017e+02   -8.6936e-01    1.0031e+00
 1.1330e+00    1.4017e+02   -8.6927e-01    1.0030e+00
 1.1340e+00    1.4018e+02   -8.6919e-01    1.0029e+00
 1.1350e+00    1.4018e+02   -8.6909e-01    1.0028e+00
 1.1360e+00    1.4019e+02   -8.6899e-01    1.0027e+00
 1.1370e+00    1.4019e+02   -8.6889e-01    1.0026e+00
 1.1380e+00    1.4020e+02   -8.6879e-01    1.0025e+00
 1.1390e+00    1.4020e+02   -8.6869e-01    1.0025e+00
 1.1400e+00    1.4021e+02   -8.6860e-01    1.0024e+00
 1.1410e+00    1.4021e+02   -8.6851e-01    1.0023e+00
 1.1420e+00    1.4021e+02   -8.6842e-01    1.0022e+00
 1.1430e+00    1.4022e+02   -8.6835e-01    1.0022e+00
 1.1440e+00    1.4022e+02   -8.6830e-01    1.0021e+00
 1.1450e+00    1.4022e+02   -8.6825e-01    1.0021e+00
 1.1460e+00    1.4022e+02   -8.6821e-01    1.0020e+00
 1.1470e+00    1.4023e+02   -8.6819e-01    1.0020e+00
 1.1480e+00    1.4023e+02   -8.6819e-01    1.0020e+00
 1.1490e+00    1.4023e+02   -8.6817e-01    1.0020e+00
 1.1500e+00    1.4023e+02   -8.6815e-01    1.0020e+00
 1.1510e+00    1.4023e+02   -8.6814e-01    1.0020e+00
 1.1520e+00    1.4023e+02   -8.6815e-01    1.0020e+00
 1.1530e+00    1.4023e+02   -8.6817e-01    1.0020e+00
 1.1540e+00    1.4023e+02   -8.6820e-01    1.0020e+00
 1.1550e+00    1.4022e+02   -8.6823e-01    1.0020e+00
 1.1560e+00    1.4022e+02   -8.6825e-01    1.0020e+00
 1.1570e+00    1.4022e+02   -8.6829e-01    1.0021e+00
 1.1580e+00    1.4022e+02   -8.6834e-01    1.0021e+00
 1.1590e+00    1.4022e+02   -8.6840e-01    1.0022e+00
 1.1600e+00    1.4021e+02   -8.6848e-01    1.0022e+00
 1.1610e+00    1.4021e+02   -8.6859e-01    1.0023e+00
 1.1620e+00    1.4020e+02   -8.6872e-01    1.0024e+00
 1.1630e+00    1.4020e+02   -8.6887e-01    1.0025e+00
 1.1640e+00    1.4019e+02   -8.6902e-01    1.0027e+00
 1.1650e+00    1.4018e+02   -8.6918e-01    1.0028e+00
 1.1660e+00    1.4018e+02   -8.6934e-01    1.0030e+00
 1.1670e+00    1.4017e+02   -8.6951e-01    1.0031e+00
 1.1680e+00    1.4016e+02   -8.6968e-01    1.0032e+00
 1.1690e+00    1.4015e+02   -8.6986e-01    1.0034e+00
 1.1700e+00    1.4015e+02   -8.7005e-01    1.0036e+00
 1.1710e+00    1.4014e+02   -8.7024e-01    1.0037e+00
 1.1720e+00    1.4013e+02   -8.7043e-01    1.0039e+00
 1.1730e+00    1.4012e+02   -8.7063e-01    1.0041e+00
 1.1740e+00    1.4011e+02   -8.7084e-01    1.0042e+00
 1.1750e+00    1.4010e+02   -8.7104e-01    1.0044e+00
 1.1760e+00    1.4009e+02   -8.7127e-01    1.0046e+00
 1.1770e+00    1.4008e+02   -8.7150e-01    1.0048e+00
 1.1780e+00    1.4007e+02   -8.7172e-01    1.0050e+00
 1.1790e+00    1.4007e+02   -8.7194e-01    1.0052e+00
 1.1800e+00    1.4006e+02   -8.7216e-01    1.0054e+00
 1.1810e+00    1.4005e+02   -8.7238e-01    1.0056e+00
 1.1820e+00    1.4004e+02   -8.7257e-01    1.0057e+00
 1.1830e+00    1.4003e+02   -8.7274e-01    1.0059e+00
 1.1840e+00    1.4003e+02   -8.7288e-01    1.0060e+00
 1.1850e+00    1.4002e+02   -8.7301e-01    1.0061e+00
 1.1860e+00    1.4002e+02   -8.7311e-01    1.0062e+00
 1.1870e+00    1.4002e+02   -8.7317e-01    1.0063e+00
 1.1880e+00    1.4001e+02   -8.7321e-01    1.0063e+00
 1.1890e+00    1.4001e+02   -8.7322e-01    1.0063e+00
 1.1900e+00    1.4001e+02   -8.7321e-01    1.0063e+00
 1.1910e+00    1.4001e+02   -8.7319e-01    1.0063e+00
 1.1920e+00    1.4002e+02   -8.7313e-01    1.0062e+00
 1.1930e+00    1.4002e+02   -8.7304e-01    1.0061e+00
 1.1940e+00    1.4003e+02   -8.7291e-01    1.0060e+00
 1.1950e+00    1.4003e+02   -8.7275e-01    1.0059e+00
 1.1960e+00    1.4004e+02   -8.7257e-01    1.0057e+00
 1.1970e+00    1.4005e+02   -8.7237e-01    1.0055e+00
 1.1980e+00    1.4006e+02   -8.7214e-01    1.0053e+00
 1.1990e+00    1.4007e+02   -8.7190e-01    1.0051e+00
 1.2000e+00    1.4008e+02   -8.7164e-01    1.0049e+00
 1.2010e+00    1.4009e+02   -8.7135e-01    1.0047e+00
 1.2020e+00    1.4010e+02   -8.7104e-01    1.0044e+00
 1.2030e+00    1.4012e+02   -8.7071e-01    1.0041e+00
 1.2040e+00    1.4013e+02   -8.7034e-01    1.0038e+00
 1.2050e+00    1.4015e+02   -8.6995e-01    1.0034e+00
 1.2060e+00    1.4016e+02   -8.6955e-01    1.0031e+00
 1.2070e+00    1.4018e+02   -8.6912e-01    1.0027e+00
 1.2080e+00    1.4020e+02   -8.6867e-01    1.0023e+00
 1.2090e+00    1.4022e+02   -8.6820e-01    1.0019e+00
 1.2100e+00    1.4024e+02   -8.6771e-01    1.0015e+00
 1.2110e+00    1.4026e+02   -8.6722e-01    1.0011e+00
