PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.4724e+02   -7.2511e-01    1.0205e+00
 8.1500e-01    1.4720e+02   -7.2649e-01    1.0214e+00
 8.1600e-01    1.4715e+02   -7.2781e-01    1.0223e+00
 8.1700e-01    1.4711e+02   -7.2903e-01    1.0231e+00
 8.1800e-01    1.4707e+02   -7.3013e-01    1.0239e+00
 8.1900e-01    1.4704e+02   -7.3106e-01    1.0245e+00
 8.2000e-01    1.4702e+02   -7.3180e-01    1.0250e+00
 8.2100e-01    1.4700e+02   -7.3234e-01    1.0253e+00
 8.2200e-01    1.4699e+02   -7.3271e-01    1.0255e+00
 8.2300e-01    1.4698e+02   -7.3288e-01    1.0256e+00
 8.2400e-01    1.4698e+02   -7.3283e-01    1.0256e+00
 8.2500e-01    1.4699e+02   -7.3259e-01    1.0254e+00
 8.2600e-01    1.4701e+02   -7.3216e-01    1.0250e+00
 8.2700e-01    1.4703e+02   -7.3154e-01    1.0246e+00
 8.2800e-01    1.4706e+02   -7.3074e-01    1.0240e+00
 8.2900e-01    1.4709e+02   -7.2977e-01    1.0232e+00
 8.3000e-01    1.4713e+02   -7.2866e-01    1.0224e+00
 8.3100e-01    1.4718e+02   -7.2744e-01    1.0215e+00
 8.3200e-01    1.4722e+02   -7.2613e-01    1.0206e+00
 8.3300e-01    1.4727e+02   -7.2478e-01    1.0196e+00
 8.3400e-01    1.4731e+02   -7.2344e-01    1.0186e+00
 8.3500e-01    1.4736e+02   -7.2214e-01    1.0176e+00
 8.3600e-01    1.4740e+02   -7.2092e-01    1.0167e+00
 8.3700e-01    1.4744e+02   -7.1980e-01    1.0159e+00
 8.3800e-01    1.4748e+02   -7.1882e-01    1.0152e+00
 8.3900e-01    1.4751e+02   -7.1801e-01    1.0146e+00
 8.4000e-01    1.4753e+02   -7.1741e-01    1.0141e+00
 8.4100e-01    1.4754e+02   -7.1702e-01    1.0138e+00
 8.4200e-01    1.4755e+02   -7.1687e-01    1.0137e+00
 8.4300e-01    1.4755e+02   -7.1695e-01    1.0137e+00
 8.4400e-01    1.4754e+02   -7.1725e-01    1.0139e+00
 8.4500e-01    1.4753e+02   -7.1776e-01    1.0142e+00
 8.4600e-01    1.4751e+02   -7.1844e-01    1.0146e+00
 8.4700e-01    1.4748e+02   -7.1929e-01    1.0152e+00
 8.4800e-01    1.4745e+02   -7.2028e-01    1.0159e+00
 8.4900e-01    1.4742e+02   -7.2138e-01    1.0166e+00
 8.5000e-01    1.4738e+02   -7.2254e-01    1.0174e+00
 8.5100e-01    1.4735e+02   -7.2374e-01    1.0182e+00
 8.5200e-01    1.4731e+02   -7.2491e-01    1.0190e+00
 8.5300e-01    1.4728e+02   -7.2602e-01    1.0198e+00
 8.5400e-01    1.4725e+02   -7.2705e-01    1.0205e+00
 8.5500e-01    1.4722e+02   -7.2796e-01    1.0211e+00
 8.5600e-01    1.4720e+02   -7.2871e-01    1.0216e+00
 8.5700e-01    1.4718e+02   -7.2928e-01    1.0219e+00
 8.5800e-01    1.4717e+02   -7.2965e-01    1.0222e+00
 8.5900e-01    1.4717e+02   -7.2981e-01    1.0223e+00
 8.6000e-01    1.4717e+02   -7.2976e-01    1.0222e+00
 8.6100e-01    1.4719e+02   -7.2951e-01    1.0220e+00
 8.6200e-01    1.4720e+02   -7.2905e-01    1.0216e+00
 8.6300e-01    1.4723e+02   -7.2839e-01    1.0211e+00
 8.6400e-01    1.4726e+02   -7.2753e-01    1.0205e+00
 8.6500e-01    1.4730e+02   -7.2648e-01    1.0197e+00
 8.6600e-01    1.4734e+02   -7.2528e-01    1.0188e+00
 8.6700e-01    1.4739e+02   -7.2394e-01    1.0179e+00
 8.6800e-01    1.4744e+02   -7.2251e-01    1.0168e+00
 8.6900e-01    1.4749e+02   -7.2103e-01    1.0158e+00
 8.7000e-01    1.4755e+02   -7.1952e-01    1.0147e+00
 8.7100e-01    1.4760e+02   -7.1804e-01    1.0136e+00
 8.7200e-01    1.4765e+02   -7.1662e-01    1.0125e+00
 8.7300e-01    1.4769e+02   -7.1532e-01    1.0116e+00
 8.7400e-01    1.4773e+02   -7.1418e-01    1.0107e+00
 8.7500e-01    1.4776e+02   -7.1323e-01    1.0101e+00
 8.7600e-01    1.4779e+02   -7.1250e-01    1.0095e+00
 8.7700e-01    1.4781e+02   -7.1200e-01    1.0091e+00
 8.7800e-01    1.4781e+02   -7.1174e-01    1.0089e+00
 8.7900e-01    1.4781e+02   -7.1171e-01    1.0089e+00
 8.8000e-01    1.4781e+02   -7.1193e-01    1.0090e+00
 8.8100e-01    1.4779e+02   -7.1242e-01    1.0093e+00
 8.8200e-01    1.4776e+02   -7.1319e-01    1.0098e+00
 8.8300e-01    1.4773e+02   -7.1420e-01    1.0105e+00
 8.8400e-01    1.4768e+02   -7.1544e-01    1.0114e+00
 8.8500e-01    1.4763e+02   -7.1686e-01    1.0124e+00
 8.8600e-01    1.4758e+02   -7.1844e-01    1.0135e+00
 8.8700e-01    1.4752e+02   -7.2012e-01    1.0146e+00
 8.8800e-01    1.4747e+02   -7.2185e-01    1.0158e+00
 8.8900e-01    1.4741e+02   -7.2360e-01    1.0170e+00
 8.9000e-01    1.4735e+02   -7.2531e-01    1.0182e+00
 8.9100e-01    1.4729e+02   -7.2694e-01    1.0193e+00
 8.9200e-01    1.4724e+02   -7.2845e-01    1.0203e+00
 8.9300e-01    1.4720e+02   -7.2978e-01    1.0213e+00
 8.9400e-01    1.4716e+02   -7.3090e-01    1.0220e+00
 8.9500e-01    1.4713e+02   -7.3176e-01    1.0226e+00
 8.9600e-01    1.4712e+02   -7.3234e-01    1.0230e+00
 8.9700e-01    1.4711e+02   -7.3262e-01    1.0232e+00
 8.9800e-01    1.4711e+02   -7.3261e-01    1.0231e+00
 8.9900e-01    1.4712e+02   -7.3229e-01    1.0229e+00
 9.0000e-01    1.4715e+02   -7.3168e-01    1.0224e+00
 9.0100e-01    1.4718e+02   -7.3078e-01    1.0218e+00
 9.0200e-01    1.4722e+02   -7.2963e-01    1.0209e+00
 9.0300e-01    1.4727e+02   -7.2824e-01    1.0199e+00
 9.0400e-01    1.4732e+02   -7.2665e-01    1.0187e+00
 9.0500e-01    1.4738e+02   -7.2492e-01    1.0175e+00
 9.0600e-01    1.4745e+02   -7.2308e-01    1.0162e+00
 9.0700e-01    1.4751e+02   -7.2118e-01    1.0148e+00
 9.0800e-01    1.4758e+02   -7.1929e-01    1.0134e+00
 9.0900e-01    1.4764e+02   -7.1747e-01    1.0121e+00
 9.1000e-01    1.4770e+02   -7.1574e-01    1.0109e+00
 9.1100e-01    1.4776e+02   -7.1416e-01    1.0098e+00
 9.1200e-01    1.4781e+02   -7.1278e-01    1.0087e+00
 9.1300e-01    1.4785e+02   -7.1162e-01    1.0079e+00
 9.1400e-01    1.4788e+02   -7.1071e-01    1.0072e+00
 9.1500e-01    1.4790e+02   -7.1009e-01    1.0068e+00
 9.1600e-01    1.4792e+02   -7.0975e-01    1.0065e+00
 9.1700e-01    1.4793e+02   -7.0969e-01    1.0064e+00
 9.1800e-01    1.4792e+02   -7.0989e-01    1.0065e+00
 9.1900e-01    1.4791e+02   -7.1030e-01    1.0068e+00
 9.2000e-01    1.4789e+02   -7.1094e-01    1.0072e+00
 9.2100e-01    1.4787e+02   -7.1177e-01    1.0078e+00
 9.2200e-01    1.4784e+02   -7.1277e-01    1.0085e+00
 9.2300e-01    1.4780e+02   -7.1393e-01    1.0093e+00
 9.2400e-01    1.4776e+02   -7.1521e-01    1.0101e+00
 9.2500e-01    1.4771e+02   -7.1656e-01    1.0111e+00
 9.2600e-01    1.4767e+02   -7.1793e-01    1.0120e+00
 9.2700e-01    1.4762e+02   -7.1930e-01    1.0130e+00
 9.2800e-01    1.4758e+02   -7.2063e-01    1.0139e+00
 9.2900e-01    1.4754e+02   -7.2189e-01    1.0148e+00
 9.3000e-01    1.4750e+02   -7.2308e-01    1.0156e+00
 9.3100e-01    1.4746e+02   -7.2416e-01    1.0163e+00
 9.3200e-01    1.4743e+02   -7.2510e-01    1.0170e+00
 9.3300e-01    1.4741e+02   -7.2583e-01    1.0174e+00
 9.3400e-01    1.4739e+02   -7.2632e-01    1.0178e+00
 9.3500e-01    1.4738e+02   -7.2657e-01    1.0179e+00
 9.3600e-01    1.4738e+02   -7.2657e-01    1.0179e+00
 9.3700e-01    1.4739e+02   -7.2633e-01    1.0177e+00
 9.3800e-01    1.4741e+02   -7.2586e-01    1.0173e+00
 9.3900e-01    1.4743e+02   -7.2519e-01    1.0168e+00
 9.4000e-01    1.4745e+02   -7.2434e-01    1.0162e+00
 9.4100e-01    1.4749e+02   -7.2335e-01    1.0155e+00
 9.4200e-01    1.4752e+02   -7.2224e-01    1.0147e+00
 9.4300e-01    1.4756e+02   -7.2103e-01    1.0138e+00
 9.4400e-01    1.4760e+02   -7.1979e-01    1.0129e+00
 9.4500e-01    1.4765e+02   -7.1855e-01    1.0120e+00
 9.4600e-01    1.4769e+02   -7.1735e-01    1.0111e+00
 9.4700e-01    1.4773e+02   -7.1621e-01    1.0103e+00
 9.4800e-01    1.4776e+02   -7.1518e-01    1.0096e+00
 9.4900e-01    1.4779e+02   -7.1429e-01    1.0089e+00
 9.5000e-01    1.4782e+02   -7.1355e-01    1.0083e+00
 9.5100e-01    1.4784e+02   -7.1298e-01    1.0079e+00
 9.5200e-01    1.4785e+02   -7.1258e-01    1.0076e+00
 9.5300e-01    1.4786e+02   -7.1236e-01    1.0074e+00
 9.5400e-01    1.4787e+02   -7.1235e-01    1.0074e+00
 9.5500e-01    1.4786e+02   -7.1255e-01    1.0075e+00
 9.5600e-01    1.4785e+02   -7.1295e-01    1.0078e+00
 9.5700e-01    1.4783e+02   -7.1356e-01    1.0082e+00
 9.5800e-01    1.4781e+02   -7.1433e-01    1.0087e+00
 9.5900e-01    1.4778e+02   -7.1525e-01    1.0094e+00
 9.6000e-01    1.4775e+02   -7.1627e-01    1.0101e+00
 9.6100e-01    1.4771e+02   -7.1736e-01    1.0108e+00
 9.6200e-01    1.4767e+02   -7.1848e-01    1.0116e+00
 9.6300e-01    1.4764e+02   -7.1959e-01    1.0123e+00
 9.6400e-01    1.4760e+02   -7.2067e-01    1.0131e+00
 9.6500e-01    1.4757e+02   -7.2168e-01    1.0138e+00
 9.6600e-01    1.4754e+02   -7.2260e-01    1.0144e+00
 9.6700e-01    1.4751e+02   -7.2342e-01    1.0150e+00
 9.6800e-01    1.4749e+02   -7.2411e-01    1.0154e+00
 9.6900e-01    1.4747e+02   -7.2465e-01    1.0158e+00
 9.7000e-01    1.4746e+02   -7.2502e-01    1.0160e+00
 9.7100e-01    1.4745e+02   -7.2523e-01    1.0162e+00
 9.7200e-01    1.4745e+02   -7.2525e-01    1.0162e+00
 9.7300e-01    1.4746e+02   -7.2506e-01    1.0160e+00
 9.7400e-01    1.4748e+02   -7.2468e-01    1.0157e+00
 9.7500e-01    1.4750e+02   -7.2410e-01    1.0153e+00
 9.7600e-01    1.4753e+02   -7.2333e-01    1.0147e+00
 9.7700e-01    1.4756e+02   -7.2237e-01    1.0140e+00
 9.7800e-01    1.4760e+02   -7.2126e-01    1.0132e+00
 9.7900e-01    1.4764e+02   -7.2002e-01    1.0123e+00
 9.8000e-01    1.4769e+02   -7.1869e-01    1.0114e+00
 9.8100e-01    1.4774e+02   -7.1731e-01    1.0104e+00
 9.8200e-01    1.4779e+02   -7.1593e-01    1.0094e+00
 9.8300e-01    1.4783e+02   -7.1457e-01    1.0084e+00
 9.8400e-01    1.4788e+02   -7.1327e-01    1.0075e+00
 9.8500e-01    1.4792e+02   -7.1209e-01    1.0066e+00
 9.8600e-01    1.4795e+02   -7.1108e-01    1.0059e+00
 9.8700e-01    1.4798e+02   -7.1026e-01    1.0053e+00
 9.8800e-01    1.4800e+02   -7.0968e-01    1.0048e+00
 9.8900e-01    1.4801e+02   -7.0936e-01    1.0046e+00
 9.9000e-01    1.4801e+02   -7.0933e-01    1.0046e+00
 9.9100e-01    1.4800e+02   -7.0957e-01    1.0047e+00
 9.9200e-01    1.4798e+02   -7.1008e-01    1.0050e+00
 9.9300e-01    1.4796e+02   -7.1086e-01    1.0056e+00
 9.9400e-01    1.4793e+02   -7.1186e-01    1.0063e+00
 9.9500e-01    1.4789e+02   -7.1306e-01    1.0071e+00
 9.9600e-01    1.4784e+02   -7.1442e-01    1.0080e+00
 9.9700e-01    1.4779e+02   -7.1587e-01    1.0090e+00
 9.9800e-01    1.4774e+02   -7.1735e-01    1.0101e+00
 9.9900e-01    1.4770e+02   -7.1883e-01    1.0111e+00
 1.0000e+00    1.4765e+02   -7.2024e-01    1.0121e+00
 1.0010e+00    1.4760e+02   -7.2154e-01    1.0130e+00
 1.0020e+00    1.4756e+02   -7.2270e-01    1.0138e+00
 1.0030e+00    1.4753e+02   -7.2369e-01    1.0145e+00
 1.0040e+00    1.4750e+02   -7.2450e-01    1.0150e+00
 1.0050e+00    1.4748e+02   -7.2509e-01    1.0154e+00
 1.0060e+00    1.4747e+02   -7.2546e-01    1.0157e+00
 1.0070e+00    1.4747e+02   -7.2560e-01    1.0157e+00
 1.0080e+00    1.4747e+02   -7.2550e-01    1.0157e+00
 1.0090e+00    1.4748e+02   -7.2517e-01    1.0154e+00
 1.0100e+00    1.4750e+02   -7.2460e-01    1.0150e+00
 1.0110e+00    1.4753e+02   -7.2383e-01    1.0144e+00
 1.0120e+00    1.4756e+02   -7.2287e-01    1.0137e+00
 1.0130e+00    1.4760e+02   -7.2174e-01    1.0129e+00
 1.0140e+00    1.4764e+02   -7.2047e-01    1.0120e+00
 1.0150e+00    1.4769e+02   -7.1911e-01    1.0110e+00
 1.0160e+00    1.4774e+02   -7.1768e-01    1.0100e+00
 1.0170e+00    1.4779e+02   -7.1622e-01    1.0089e+00
 1.0180e+00    1.4784e+02   -7.1480e-01    1.0079e+00
 1.0190e+00    1.4788e+02   -7.1347e-01    1.0070e+00
 1.0200e+00    1.4792e+02   -7.1227e-01    1.0061e+00
 1.0210e+00    1.4796e+02   -7.1122e-01    1.0053e+00
 1.0220e+00    1.4799e+02   -7.1036e-01    1.0047e+00
 1.0230e+00    1.4801e+02   -7.0973e-01    1.0042e+00
 1.0240e+00    1.4803e+02   -7.0933e-01    1.0039e+00
 1.0250e+00    1.4803e+02   -7.0918e-01    1.0038e+00
 1.0260e+00    1.4803e+02   -7.0927e-01    1.0039e+00
 1.0270e+00    1.4802e+02   -7.0961e-01    1.0041e+00
 1.0280e+00    1.4800e+02   -7.1016e-01    1.0045e+00
 1.0290e+00    1.4798e+02   -7.1091e-01    1.0050e+00
 1.0300e+00    1.4795e+02   -7.1183e-01    1.0056e+00
 1.0310e+00    1.4791e+02   -7.1288e-01    1.0063e+00
 1.0320e+00    1.4788e+02   -7.1404e-01    1.0071e+00
 1.0330e+00    1.4783e+02   -7.1528e-01    1.0080e+00
 1.0340e+00    1.4779e+02   -7.1656e-01    1.0089e+00
 1.0350e+00    1.4775e+02   -7.1784e-01    1.0098e+00
 1.0360e+00    1.4771e+02   -7.1910e-01    1.0106e+00
 1.0370e+00    1.4767e+02   -7.2029e-01    1.0115e+00
 1.0380e+00    1.4763e+02   -7.2136e-01    1.0122e+00
 1.0390e+00    1.4760e+02   -7.2228e-01    1.0128e+00
 1.0400e+00    1.4757e+02   -7.2303e-01    1.0134e+00
 1.0410e+00    1.4756e+02   -7.2360e-01    1.0137e+00
 1.0420e+00    1.4755e+02   -7.2398e-01    1.0140e+00
 1.0430e+00    1.4754e+02   -7.2414e-01    1.0141e+00
 1.0440e+00    1.4755e+02   -7.2408e-01    1.0140e+00
 1.0450e+00    1.4756e+02   -7.2380e-01    1.0138e+00
 1.0460e+00    1.4758e+02   -7.2331e-01    1.0135e+00
 1.0470e+00    1.4760e+02   -7.2260e-01    1.0129e+00
 1.0480e+00    1.4764e+02   -7.2168e-01    1.0123e+00
 1.0490e+00    1.4768e+02   -7.2057e-01    1.0115e+00
 1.0500e+00    1.4772e+02   -7.1929e-01    1.0106e+00
 1.0510e+00    1.4777e+02   -7.1787e-01    1.0095e+00
 1.0520e+00    1.4783e+02   -7.1635e-01    1.0084e+00
 1.0530e+00    1.4788e+02   -7.1474e-01    1.0073e+00
 1.0540e+00    1.4794e+02   -7.1310e-01    1.0061e+00
 1.0550e+00    1.4799e+02   -7.1145e-01    1.0049e+00
 1.0560e+00    1.4805e+02   -7.0988e-01    1.0038e+00
 1.0570e+00    1.4810e+02   -7.0843e-01    1.0028e+00
 1.0580e+00    1.4814e+02   -7.0713e-01    1.0018e+00
 1.0590e+00    1.4818e+02   -7.0601e-01    1.0010e+00
 1.0600e+00    1.4821e+02   -7.0515e-01    1.0004e+00
 1.0610e+00    1.4823e+02   -7.0454e-01    9.9993e-01
 1.0620e+00    1.4824e+02   -7.0422e-01    9.9968e-01
 1.0630e+00    1.4824e+02   -7.0420e-01    9.9965e-01
 1.0640e+00    1.4823e+02   -7.0450e-01    9.9985e-01
 1.0650e+00    1.4821e+02   -7.0512e-01    1.0003e+00
 1.0660e+00    1.4818e+02   -7.0603e-01    1.0009e+00
 1.0670e+00    1.4814e+02   -7.0722e-01    1.0017e+00
 1.0680e+00    1.4809e+02   -7.0864e-01    1.0027e+00
 1.0690e+00    1.4804e+02   -7.1027e-01    1.0038e+00
 1.0700e+00    1.4798e+02   -7.1201e-01    1.0050e+00
 1.0710e+00    1.4792e+02   -7.1386e-01    1.0063e+00
 1.0720e+00    1.4785e+02   -7.1573e-01    1.0076e+00
 1.0730e+00    1.4779e+02   -7.1757e-01    1.0089e+00
 1.0740e+00    1.4773e+02   -7.1933e-01    1.0101e+00
 1.0750e+00    1.4768e+02   -7.2097e-01    1.0113e+00
 1.0760e+00    1.4763e+02   -7.2246e-01    1.0123e+00
 1.0770e+00    1.4758e+02   -7.2375e-01    1.0132e+00
 1.0780e+00    1.4755e+02   -7.2480e-01    1.0140e+00
 1.0790e+00    1.4752e+02   -7.2557e-01    1.0145e+00
 1.0800e+00    1.4751e+02   -7.2603e-01    1.0148e+00
 1.0810e+00    1.4750e+02   -7.2619e-01    1.0149e+00
 1.0820e+00    1.4751e+02   -7.2603e-01    1.0148e+00
 1.0830e+00    1.4753e+02   -7.2556e-01    1.0144e+00
 1.0840e+00    1.4756e+02   -7.2478e-01    1.0139e+00
 1.0850e+00    1.4759e+02   -7.2371e-01    1.0131e+00
 1.0860e+00    1.4764e+02   -7.2239e-01    1.0122e+00
 1.0870e+00    1.4769e+02   -7.2086e-01    1.0111e+00
 1.0880e+00    1.4775e+02   -7.1914e-01    1.0099e+00
 1.0890e+00    1.4782e+02   -7.1730e-01    1.0085e+00
 1.0900e+00    1.4788e+02   -7.1540e-01    1.0072e+00
 1.0910e+00    1.4795e+02   -7.1349e-01    1.0058e+00
 1.0920e+00    1.4801e+02   -7.1160e-01    1.0045e+00
 1.0930e+00    1.4807e+02   -7.0982e-01    1.0032e+00
 1.0940e+00    1.4812e+02   -7.0820e-01    1.0020e+00
 1.0950e+00    1.4817e+02   -7.0678e-01    1.0010e+00
 1.0960e+00    1.4821e+02   -7.0561e-01    1.0002e+00
 1.0970e+00    1.4824e+02   -7.0473e-01    9.9954e-01
 1.0980e+00    1.4826e+02   -7.0419e-01    9.9914e-01
 1.0990e+00    1.4826e+02   -7.0398e-01    9.9898e-01
 1.1000e+00    1.4826e+02   -7.0413e-01    9.9908e-01
 1.1010e+00    1.4824e+02   -7.0464e-01    9.9943e-01
 1.1020e+00    1.4821e+02   -7.0548e-01    1.0000e+00
 1.1030e+00    1.4817e+02   -7.0662e-01    1.0008e+00
 1.1040e+00    1.4812e+02   -7.0803e-01    1.0018e+00
 1.1050e+00    1.4807e+02   -7.0966e-01    1.0029e+00
 1.1060e+00    1.4800e+02   -7.1147e-01    1.0042e+00
 1.1070e+00    1.4794e+02   -7.1342e-01    1.0056e+00
 1.1080e+00    1.4787e+02   -7.1543e-01    1.0070e+00
 1.1090e+00    1.4780e+02   -7.1746e-01    1.0084e+00
 1.1100e+00    1.4774e+02   -7.1945e-01    1.0098e+00
 1.1110e+00    1.4767e+02   -7.2130e-01    1.0111e+00
 1.1120e+00    1.4762e+02   -7.2298e-01    1.0123e+00
 1.1130e+00    1.4757e+02   -7.2448e-01    1.0133e+00
 1.1140e+00    1.4752e+02   -7.2571e-01    1.0142e+00
 1.1150e+00    1.4749e+02   -7.2667e-01    1.0148e+00
 1.1160e+00    1.4747e+02   -7.2733e-01    1.0153e+00
 1.1170e+00    1.4746e+02   -7.2767e-01    1.0155e+00
 1.1180e+00    1.4746e+02   -7.2766e-01    1.0155e+00
 1.1190e+00    1.4748e+02   -7.2729e-01    1.0152e+00
 1.1200e+00    1.4750e+02   -7.2658e-01    1.0147e+00
 1.1210e+00    1.4754e+02   -7.2555e-01    1.0140e+00
 1.1220e+00    1.4759e+02   -7.2423e-01    1.0130e+00
 1.1230e+00    1.4764e+02   -7.2265e-01    1.0119e+00
 1.1240e+00    1.4771e+02   -7.2086e-01    1.0106e+00
 1.1250e+00    1.4778e+02   -7.1889e-01    1.0092e+00
 1.1260e+00    1.4785e+02   -7.1679e-01    1.0077e+00
 1.1270e+00    1.4793e+02   -7.1461e-01    1.0062e+00
 1.1280e+00    1.4800e+02   -7.1240e-01    1.0046e+00
 1.1290e+00    1.4808e+02   -7.1024e-01    1.0030e+00
 1.1300e+00    1.4815e+02   -7.0819e-01    1.0016e+00
 1.1310e+00    1.4821e+02   -7.0630e-01    1.0002e+00
 1.1320e+00    1.4827e+02   -7.0464e-01    9.9905e-01
 1.1330e+00    1.4831e+02   -7.0325e-01    9.9806e-01
 1.1340e+00    1.4835e+02   -7.0216e-01    9.9728e-01
 1.1350e+00    1.4838e+02   -7.0141e-01    9.9674e-01
 1.1360e+00    1.4839e+02   -7.0100e-01    9.9643e-01
 1.1370e+00    1.4839e+02   -7.0096e-01    9.9639e-01
 1.1380e+00    1.4838e+02   -7.0129e-01    9.9662e-01
 1.1390e+00    1.4835e+02   -7.0200e-01    9.9711e-01
 1.1400e+00    1.4832e+02   -7.0307e-01    9.9787e-01
 1.1410e+00    1.4827e+02   -7.0448e-01    9.9885e-01
 1.1420e+00    1.4821e+02   -7.0618e-01    1.0000e+00
 1.1430e+00    1.4815e+02   -7.0812e-01    1.0014e+00
 1.1440e+00    1.4807e+02   -7.1025e-01    1.0029e+00
 1.1450e+00    1.4800e+02   -7.1251e-01    1.0045e+00
 1.1460e+00    1.4792e+02   -7.1485e-01    1.0061e+00
 1.1470e+00    1.4784e+02   -7.1721e-01    1.0078e+00
 1.1480e+00    1.4776e+02   -7.1951e-01    1.0094e+00
 1.1490e+00    1.4768e+02   -7.2168e-01    1.0109e+00
 1.1500e+00    1.4761e+02   -7.2368e-01    1.0123e+00
 1.1510e+00    1.4755e+02   -7.2545e-01    1.0136e+00
 1.1520e+00    1.4750e+02   -7.2694e-01    1.0146e+00
 1.1530e+00    1.4746e+02   -7.2810e-01    1.0154e+00
 1.1540e+00    1.4743e+02   -7.2892e-01    1.0160e+00
 1.1550e+00    1.4741e+02   -7.2936e-01    1.0163e+00
 1.1560e+00    1.4741e+02   -7.2943e-01    1.0163e+00
 1.1570e+00    1.4742e+02   -7.2913e-01    1.0161e+00
 1.1580e+00    1.4744e+02   -7.2847e-01    1.0156e+00
 1.1590e+00    1.4747e+02   -7.2747e-01    1.0149e+00
 1.1600e+00    1.4752e+02   -7.2616e-01    1.0139e+00
 1.1610e+00    1.4757e+02   -7.2456e-01    1.0128e+00
 1.1620e+00    1.4763e+02   -7.2273e-01    1.0115e+00
 1.1630e+00    1.4770e+02   -7.2069e-01    1.0100e+00
 1.1640e+00    1.4777e+02   -7.1852e-01    1.0085e+00
 1.1650e+00    1.4785e+02   -7.1628e-01    1.0069e+00
 1.1660e+00    1.4793e+02   -7.1401e-01    1.0053e+00
 1.1670e+00    1.4800e+02   -7.1180e-01    1.0037e+00
 1.1680e+00    1.4807e+02   -7.0970e-01    1.0022e+00
 1.1690e+00    1.4814e+02   -7.0776e-01    1.0009e+00
 1.1700e+00    1.4819e+02   -7.0605e-01    9.9965e-01
 1.1710e+00    1.4824e+02   -7.0460e-01    9.9862e-01
 1.1720e+00    1.4828e+02   -7.0348e-01    9.9781e-01
 1.1730e+00    1.4831e+02   -7.0271e-01    9.9725e-01
 1.1740e+00    1.4832e+02   -7.0233e-01    9.9697e-01
 1.1750e+00    1.4832e+02   -7.0234e-01    9.9696e-01
 1.1760e+00    1.4831e+02   -7.0274e-01    9.9724e-01
 1.1770e+00    1.4829e+02   -7.0352e-01    9.9780e-01
 1.1780e+00    1.4825e+02   -7.0463e-01    9.9858e-01
 1.1790e+00    1.4821e+02   -7.0602e-01    9.9955e-01
 1.1800e+00    1.4816e+02   -7.0766e-01    1.0007e+00
 1.1810e+00    1.4810e+02   -7.0948e-01    1.0020e+00
 1.1820e+00    1.4803e+02   -7.1144e-01    1.0034e+00
 1.1830e+00    1.4797e+02   -7.1347e-01    1.0048e+00
 1.1840e+00    1.4790e+02   -7.1550e-01    1.0062e+00
 1.1850e+00    1.4783e+02   -7.1748e-01    1.0076e+00
 1.1860e+00    1.4777e+02   -7.1935e-01    1.0089e+00
 1.1870e+00    1.4772e+02   -7.2105e-01    1.0101e+00
 1.1880e+00    1.4767e+02   -7.2255e-01    1.0112e+00
 1.1890e+00    1.4762e+02   -7.2380e-01    1.0120e+00
 1.1900e+00    1.4759e+02   -7.2477e-01    1.0127e+00
 1.1910e+00    1.4757e+02   -7.2544e-01    1.0132e+00
 1.1920e+00    1.4755e+02   -7.2582e-01    1.0135e+00
 1.1930e+00    1.4755e+02   -7.2590e-01    1.0135e+00
 1.1940e+00    1.4756e+02   -7.2565e-01    1.0133e+00
 1.1950e+00    1.4758e+02   -7.2509e-01    1.0129e+00
 1.1960e+00    1.4761e+02   -7.2424e-01    1.0123e+00
 1.1970e+00    1.4765e+02   -7.2311e-01    1.0115e+00
 1.1980e+00    1.4770e+02   -7.2170e-01    1.0105e+00
 1.1990e+00    1.4776e+02   -7.2005e-01    1.0094e+00
 1.2000e+00    1.4782e+02   -7.1820e-01    1.0080e+00
 1.2010e+00    1.4789e+02   -7.1618e-01    1.0066e+00
 1.2020e+00    1.4796e+02   -7.1406e-01    1.0051e+00
 1.2030e+00    1.4804e+02   -7.1188e-01    1.0036e+00
 1.2040e+00    1.4811e+02   -7.0971e-01    1.0020e+00
 1.2050e+00    1.4818e+02   -7.0763e-01    1.0005e+00
 1.2060e+00    1.4825e+02   -7.0571e-01    9.9918e-01
 1.2070e+00    1.4830e+02   -7.0400e-01    9.9796e-01
 1.2080e+00    1.4835e+02   -7.0256e-01    9.9695e-01
 1.2090e+00    1.4839e+02   -7.0144e-01    9.9615e-01
 1.2100e+00    1.4842e+02   -7.0068e-01    9.9561e-01
 1.2110e+00    1.4843e+02   -7.0030e-01    9.9534e-01
 1.2120e+00    1.4843e+02   -7.0031e-01    9.9533e-01
 1.2130e+00    1.4842e+02   -7.0070e-01    9.9560e-01
 1.2140e+00    1.4840e+02   -7.0147e-01    9.9614e-01
 1.2150e+00    1.4836e+02   -7.0257e-01    9.9691e-01
 1.2160e+00    1.4832e+02   -7.0395e-01    9.9788e-01
 1.2170e+00    1.4826e+02   -7.0559e-01    9.9903e-01
 1.2180e+00    1.4820e+02   -7.0745e-01    1.0003e+00
 1.2190e+00    1.4814e+02   -7.0943e-01    1.0017e+00
 1.2200e+00    1.4807e+02   -7.1149e-01    1.0032e+00
 1.2210e+00    1.4800e+02   -7.1356e-01    1.0046e+00
