PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.5269e+02   -5.2165e-01    1.0368e+00
 8.1500e-01    1.5261e+02   -5.2503e-01    1.0384e+00
 8.1600e-01    1.5252e+02   -5.2869e-01    1.0401e+00
 8.1700e-01    1.5244e+02   -5.3232e-01    1.0418e+00
 8.1800e-01    1.5236e+02   -5.3564e-01    1.0433e+00
 8.1900e-01    1.5229e+02   -5.3843e-01    1.0446e+00
 8.2000e-01    1.5224e+02   -5.4050e-01    1.0455e+00
 8.2100e-01    1.5221e+02   -5.4173e-01    1.0460e+00
 8.2200e-01    1.5221e+02   -5.4203e-01    1.0461e+00
 8.2300e-01    1.5224e+02   -5.4139e-01    1.0457e+00
 8.2400e-01    1.5228e+02   -5.3981e-01    1.0448e+00
 8.2500e-01    1.5235e+02   -5.3744e-01    1.0435e+00
 8.2600e-01    1.5244e+02   -5.3442e-01    1.0419e+00
 8.2700e-01    1.5253e+02   -5.3092e-01    1.0400e+00
 8.2800e-01    1.5263e+02   -5.2717e-01    1.0380e+00
 8.2900e-01    1.5273e+02   -5.2345e-01    1.0361e+00
 8.3000e-01    1.5283e+02   -5.2003e-01    1.0342e+00
 8.3100e-01    1.5290e+02   -5.1717e-01    1.0327e+00
 8.3200e-01    1.5296e+02   -5.1511e-01    1.0316e+00
 8.3300e-01    1.5299e+02   -5.1404e-01    1.0309e+00
 8.3400e-01    1.5300e+02   -5.1403e-01    1.0308e+00
 8.3500e-01    1.5298e+02   -5.1508e-01    1.0312e+00
 8.3600e-01    1.5294e+02   -5.1709e-01    1.0321e+00
 8.3700e-01    1.5288e+02   -5.1986e-01    1.0334e+00
 8.3800e-01    1.5281e+02   -5.2314e-01    1.0349e+00
 8.3900e-01    1.5273e+02   -5.2667e-01    1.0366e+00
 8.4000e-01    1.5265e+02   -5.3015e-01    1.0382e+00
 8.4100e-01    1.5258e+02   -5.3329e-01    1.0397e+00
 8.4200e-01    1.5252e+02   -5.3584e-01    1.0408e+00
 8.4300e-01    1.5249e+02   -5.3757e-01    1.0416e+00
 8.4400e-01    1.5247e+02   -5.3836e-01    1.0419e+00
 8.4500e-01    1.5249e+02   -5.3812e-01    1.0417e+00
 8.4600e-01    1.5252e+02   -5.3687e-01    1.0409e+00
 8.4700e-01    1.5259e+02   -5.3470e-01    1.0398e+00
 8.4800e-01    1.5267e+02   -5.3172e-01    1.0382e+00
 8.4900e-01    1.5276e+02   -5.2812e-01    1.0363e+00
 8.5000e-01    1.5287e+02   -5.2417e-01    1.0342e+00
 8.5100e-01    1.5297e+02   -5.2017e-01    1.0320e+00
 8.5200e-01    1.5307e+02   -5.1643e-01    1.0301e+00
 8.5300e-01    1.5315e+02   -5.1328e-01    1.0284e+00
 8.5400e-01    1.5321e+02   -5.1101e-01    1.0271e+00
 8.5500e-01    1.5324e+02   -5.0986e-01    1.0265e+00
 8.5600e-01    1.5324e+02   -5.0993e-01    1.0264e+00
 8.5700e-01    1.5321e+02   -5.1123e-01    1.0269e+00
 8.5800e-01    1.5316e+02   -5.1364e-01    1.0280e+00
 8.5900e-01    1.5308e+02   -5.1694e-01    1.0295e+00
 8.6000e-01    1.5299e+02   -5.2082e-01    1.0314e+00
 8.6100e-01    1.5289e+02   -5.2493e-01    1.0333e+00
 8.6200e-01    1.5280e+02   -5.2892e-01    1.0352e+00
 8.6300e-01    1.5271e+02   -5.3246e-01    1.0369e+00
 8.6400e-01    1.5265e+02   -5.3530e-01    1.0382e+00
 8.6500e-01    1.5260e+02   -5.3722e-01    1.0391e+00
 8.6600e-01    1.5258e+02   -5.3811e-01    1.0394e+00
 8.6700e-01    1.5260e+02   -5.3789e-01    1.0392e+00
 8.6800e-01    1.5263e+02   -5.3658e-01    1.0385e+00
 8.6900e-01    1.5270e+02   -5.3426e-01    1.0372e+00
 8.7000e-01    1.5278e+02   -5.3109e-01    1.0356e+00
 8.7100e-01    1.5288e+02   -5.2728e-01    1.0336e+00
 8.7200e-01    1.5299e+02   -5.2314e-01    1.0314e+00
 8.7300e-01    1.5309e+02   -5.1901e-01    1.0292e+00
 8.7400e-01    1.5319e+02   -5.1525e-01    1.0272e+00
 8.7500e-01    1.5327e+02   -5.1218e-01    1.0256e+00
 8.7600e-01    1.5332e+02   -5.1008e-01    1.0244e+00
 8.7700e-01    1.5335e+02   -5.0913e-01    1.0239e+00
 8.7800e-01    1.5335e+02   -5.0943e-01    1.0239e+00
 8.7900e-01    1.5332e+02   -5.1093e-01    1.0246e+00
 8.8000e-01    1.5326e+02   -5.1352e-01    1.0258e+00
 8.8100e-01    1.5318e+02   -5.1695e-01    1.0274e+00
 8.8200e-01    1.5309e+02   -5.2090e-01    1.0293e+00
 8.8300e-01    1.5299e+02   -5.2502e-01    1.0313e+00
 8.8400e-01    1.5290e+02   -5.2893e-01    1.0331e+00
 8.8500e-01    1.5282e+02   -5.3232e-01    1.0347e+00
 8.8600e-01    1.5276e+02   -5.3490e-01    1.0359e+00
 8.8700e-01    1.5272e+02   -5.3650e-01    1.0366e+00
 8.8800e-01    1.5271e+02   -5.3699e-01    1.0368e+00
 8.8900e-01    1.5273e+02   -5.3636e-01    1.0364e+00
 8.9000e-01    1.5278e+02   -5.3466e-01    1.0354e+00
 8.9100e-01    1.5285e+02   -5.3197e-01    1.0340e+00
 8.9200e-01    1.5294e+02   -5.2851e-01    1.0322e+00
 8.9300e-01    1.5305e+02   -5.2446e-01    1.0301e+00
 8.9400e-01    1.5316e+02   -5.2011e-01    1.0278e+00
 8.9500e-01    1.5327e+02   -5.1580e-01    1.0256e+00
 8.9600e-01    1.5337e+02   -5.1187e-01    1.0235e+00
 8.9700e-01    1.5346e+02   -5.0868e-01    1.0218e+00
 8.9800e-01    1.5351e+02   -5.0654e-01    1.0207e+00
 8.9900e-01    1.5354e+02   -5.0564e-01    1.0201e+00
 9.0000e-01    1.5354e+02   -5.0604e-01    1.0202e+00
 9.0100e-01    1.5350e+02   -5.0766e-01    1.0209e+00
 9.0200e-01    1.5344e+02   -5.1036e-01    1.0222e+00
 9.0300e-01    1.5336e+02   -5.1385e-01    1.0238e+00
 9.0400e-01    1.5327e+02   -5.1779e-01    1.0257e+00
 9.0500e-01    1.5317e+02   -5.2187e-01    1.0277e+00
 9.0600e-01    1.5308e+02   -5.2575e-01    1.0295e+00
 9.0700e-01    1.5300e+02   -5.2910e-01    1.0311e+00
 9.0800e-01    1.5294e+02   -5.3167e-01    1.0323e+00
 9.0900e-01    1.5291e+02   -5.3329e-01    1.0330e+00
 9.1000e-01    1.5290e+02   -5.3383e-01    1.0332e+00
 9.1100e-01    1.5291e+02   -5.3323e-01    1.0328e+00
 9.1200e-01    1.5296e+02   -5.3155e-01    1.0319e+00
 9.1300e-01    1.5303e+02   -5.2892e-01    1.0305e+00
 9.1400e-01    1.5312e+02   -5.2552e-01    1.0287e+00
 9.1500e-01    1.5322e+02   -5.2162e-01    1.0267e+00
 9.1600e-01    1.5333e+02   -5.1749e-01    1.0245e+00
 9.1700e-01    1.5343e+02   -5.1347e-01    1.0224e+00
 9.1800e-01    1.5352e+02   -5.0992e-01    1.0205e+00
 9.1900e-01    1.5359e+02   -5.0714e-01    1.0191e+00
 9.2000e-01    1.5364e+02   -5.0542e-01    1.0181e+00
 9.2100e-01    1.5365e+02   -5.0489e-01    1.0178e+00
 9.2200e-01    1.5364e+02   -5.0561e-01    1.0181e+00
 9.2300e-01    1.5360e+02   -5.0749e-01    1.0189e+00
 9.2400e-01    1.5354e+02   -5.1031e-01    1.0203e+00
 9.2500e-01    1.5345e+02   -5.1382e-01    1.0219e+00
 9.2600e-01    1.5336e+02   -5.1767e-01    1.0238e+00
 9.2700e-01    1.5327e+02   -5.2154e-01    1.0256e+00
 9.2800e-01    1.5318e+02   -5.2513e-01    1.0273e+00
 9.2900e-01    1.5311e+02   -5.2817e-01    1.0288e+00
 9.3000e-01    1.5306e+02   -5.3044e-01    1.0298e+00
 9.3100e-01    1.5303e+02   -5.3176e-01    1.0304e+00
 9.3200e-01    1.5303e+02   -5.3202e-01    1.0304e+00
 9.3300e-01    1.5305e+02   -5.3123e-01    1.0300e+00
 9.3400e-01    1.5310e+02   -5.2941e-01    1.0290e+00
 9.3500e-01    1.5317e+02   -5.2670e-01    1.0275e+00
 9.3600e-01    1.5326e+02   -5.2329e-01    1.0257e+00
 9.3700e-01    1.5336e+02   -5.1947e-01    1.0238e+00
 9.3800e-01    1.5346e+02   -5.1550e-01    1.0217e+00
 9.3900e-01    1.5355e+02   -5.1172e-01    1.0197e+00
 9.4000e-01    1.5363e+02   -5.0852e-01    1.0180e+00
 9.4100e-01    1.5369e+02   -5.0616e-01    1.0168e+00
 9.4200e-01    1.5373e+02   -5.0488e-01    1.0161e+00
 9.4300e-01    1.5373e+02   -5.0479e-01    1.0159e+00
 9.4400e-01    1.5371e+02   -5.0589e-01    1.0164e+00
 9.4500e-01    1.5367e+02   -5.0805e-01    1.0174e+00
 9.4600e-01    1.5360e+02   -5.1104e-01    1.0188e+00
 9.4700e-01    1.5351e+02   -5.1459e-01    1.0205e+00
 9.4800e-01    1.5342e+02   -5.1840e-01    1.0223e+00
 9.4900e-01    1.5333e+02   -5.2215e-01    1.0241e+00
 9.5000e-01    1.5325e+02   -5.2551e-01    1.0257e+00
 9.5100e-01    1.5319e+02   -5.2825e-01    1.0270e+00
 9.5200e-01    1.5314e+02   -5.3016e-01    1.0279e+00
 9.5300e-01    1.5312e+02   -5.3110e-01    1.0283e+00
 9.5400e-01    1.5313e+02   -5.3100e-01    1.0281e+00
 9.5500e-01    1.5316e+02   -5.2985e-01    1.0275e+00
 9.5600e-01    1.5321e+02   -5.2777e-01    1.0264e+00
 9.5700e-01    1.5329e+02   -5.2487e-01    1.0249e+00
 9.5800e-01    1.5338e+02   -5.2138e-01    1.0230e+00
 9.5900e-01    1.5347e+02   -5.1758e-01    1.0211e+00
 9.6000e-01    1.5357e+02   -5.1377e-01    1.0191e+00
 9.6100e-01    1.5366e+02   -5.1025e-01    1.0173e+00
 9.6200e-01    1.5374e+02   -5.0732e-01    1.0157e+00
 9.6300e-01    1.5379e+02   -5.0525e-01    1.0146e+00
 9.6400e-01    1.5382e+02   -5.0423e-01    1.0140e+00
 9.6500e-01    1.5383e+02   -5.0434e-01    1.0140e+00
 9.6600e-01    1.5380e+02   -5.0556e-01    1.0145e+00
 9.6700e-01    1.5375e+02   -5.0775e-01    1.0155e+00
 9.6800e-01    1.5369e+02   -5.1067e-01    1.0169e+00
 9.6900e-01    1.5361e+02   -5.1404e-01    1.0185e+00
 9.7000e-01    1.5353e+02   -5.1756e-01    1.0202e+00
 9.7100e-01    1.5345e+02   -5.2095e-01    1.0218e+00
 9.7200e-01    1.5338e+02   -5.2397e-01    1.0233e+00
 9.7300e-01    1.5332e+02   -5.2637e-01    1.0244e+00
 9.7400e-01    1.5328e+02   -5.2798e-01    1.0251e+00
 9.7500e-01    1.5327e+02   -5.2868e-01    1.0254e+00
 9.7600e-01    1.5328e+02   -5.2840e-01    1.0252e+00
 9.7700e-01    1.5331e+02   -5.2718e-01    1.0245e+00
 9.7800e-01    1.5336e+02   -5.2509e-01    1.0234e+00
 9.7900e-01    1.5344e+02   -5.2227e-01    1.0219e+00
 9.8000e-01    1.5352e+02   -5.1893e-01    1.0202e+00
 9.8100e-01    1.5361e+02   -5.1533e-01    1.0183e+00
 9.8200e-01    1.5370e+02   -5.1176e-01    1.0165e+00
 9.8300e-01    1.5378e+02   -5.0854e-01    1.0148e+00
 9.8400e-01    1.5385e+02   -5.0599e-01    1.0134e+00
 9.8500e-01    1.5389e+02   -5.0434e-01    1.0125e+00
 9.8600e-01    1.5391e+02   -5.0372e-01    1.0121e+00
 9.8700e-01    1.5390e+02   -5.0421e-01    1.0123e+00
 9.8800e-01    1.5387e+02   -5.0572e-01    1.0130e+00
 9.8900e-01    1.5382e+02   -5.0810e-01    1.0141e+00
 9.9000e-01    1.5375e+02   -5.1113e-01    1.0156e+00
 9.9100e-01    1.5367e+02   -5.1453e-01    1.0172e+00
 9.9200e-01    1.5359e+02   -5.1796e-01    1.0188e+00
 9.9300e-01    1.5351e+02   -5.2114e-01    1.0203e+00
 9.9400e-01    1.5345e+02   -5.2380e-01    1.0216e+00
 9.9500e-01    1.5341e+02   -5.2572e-01    1.0225e+00
 9.9600e-01    1.5338e+02   -5.2675e-01    1.0229e+00
 9.9700e-01    1.5338e+02   -5.2683e-01    1.0229e+00
 9.9800e-01    1.5341e+02   -5.2593e-01    1.0224e+00
 9.9900e-01    1.5345e+02   -5.2413e-01    1.0214e+00
 1.0000e+00    1.5351e+02   -5.2159e-01    1.0201e+00
 1.0010e+00    1.5359e+02   -5.1850e-01    1.0185e+00
 1.0020e+00    1.5367e+02   -5.1512e-01    1.0167e+00
 1.0030e+00    1.5376e+02   -5.1175e-01    1.0150e+00
 1.0040e+00    1.5383e+02   -5.0869e-01    1.0134e+00
 1.0050e+00    1.5389e+02   -5.0625e-01    1.0121e+00
 1.0060e+00    1.5393e+02   -5.0466e-01    1.0113e+00
 1.0070e+00    1.5395e+02   -5.0406e-01    1.0109e+00
 1.0080e+00    1.5394e+02   -5.0454e-01    1.0111e+00
 1.0090e+00    1.5390e+02   -5.0603e-01    1.0117e+00
 1.0100e+00    1.5385e+02   -5.0838e-01    1.0128e+00
 1.0110e+00    1.5378e+02   -5.1137e-01    1.0143e+00
 1.0120e+00    1.5370e+02   -5.1475e-01    1.0159e+00
 1.0130e+00    1.5362e+02   -5.1820e-01    1.0176e+00
 1.0140e+00    1.5354e+02   -5.2144e-01    1.0191e+00
 1.0150e+00    1.5348e+02   -5.2419e-01    1.0204e+00
 1.0160e+00    1.5344e+02   -5.2623e-01    1.0214e+00
 1.0170e+00    1.5341e+02   -5.2738e-01    1.0219e+00
 1.0180e+00    1.5341e+02   -5.2755e-01    1.0219e+00
 1.0190e+00    1.5344e+02   -5.2672e-01    1.0215e+00
 1.0200e+00    1.5349e+02   -5.2492e-01    1.0205e+00
 1.0210e+00    1.5356e+02   -5.2230e-01    1.0191e+00
 1.0220e+00    1.5364e+02   -5.1903e-01    1.0174e+00
 1.0230e+00    1.5373e+02   -5.1538e-01    1.0156e+00
 1.0240e+00    1.5383e+02   -5.1166e-01    1.0137e+00
 1.0250e+00    1.5391e+02   -5.0820e-01    1.0119e+00
 1.0260e+00    1.5399e+02   -5.0529e-01    1.0103e+00
 1.0270e+00    1.5404e+02   -5.0323e-01    1.0092e+00
 1.0280e+00    1.5407e+02   -5.0217e-01    1.0087e+00
 1.0290e+00    1.5407e+02   -5.0224e-01    1.0086e+00
 1.0300e+00    1.5405e+02   -5.0340e-01    1.0092e+00
 1.0310e+00    1.5400e+02   -5.0555e-01    1.0102e+00
 1.0320e+00    1.5393e+02   -5.0846e-01    1.0116e+00
 1.0330e+00    1.5385e+02   -5.1183e-01    1.0132e+00
 1.0340e+00    1.5377e+02   -5.1537e-01    1.0149e+00
 1.0350e+00    1.5369e+02   -5.1874e-01    1.0166e+00
 1.0360e+00    1.5362e+02   -5.2168e-01    1.0180e+00
 1.0370e+00    1.5357e+02   -5.2397e-01    1.0190e+00
 1.0380e+00    1.5353e+02   -5.2544e-01    1.0197e+00
 1.0390e+00    1.5352e+02   -5.2595e-01    1.0199e+00
 1.0400e+00    1.5354e+02   -5.2546e-01    1.0196e+00
 1.0410e+00    1.5358e+02   -5.2398e-01    1.0188e+00
 1.0420e+00    1.5364e+02   -5.2162e-01    1.0176e+00
 1.0430e+00    1.5372e+02   -5.1852e-01    1.0160e+00
 1.0440e+00    1.5381e+02   -5.1491e-01    1.0141e+00
 1.0450e+00    1.5390e+02   -5.1109e-01    1.0121e+00
 1.0460e+00    1.5399e+02   -5.0739e-01    1.0102e+00
 1.0470e+00    1.5407e+02   -5.0417e-01    1.0086e+00
 1.0480e+00    1.5413e+02   -5.0173e-01    1.0073e+00
 1.0490e+00    1.5416e+02   -5.0034e-01    1.0065e+00
 1.0500e+00    1.5417e+02   -5.0015e-01    1.0064e+00
 1.0510e+00    1.5414e+02   -5.0120e-01    1.0069e+00
 1.0520e+00    1.5409e+02   -5.0336e-01    1.0079e+00
 1.0530e+00    1.5402e+02   -5.0645e-01    1.0094e+00
 1.0540e+00    1.5393e+02   -5.1018e-01    1.0112e+00
 1.0550e+00    1.5383e+02   -5.1420e-01    1.0132e+00
 1.0560e+00    1.5374e+02   -5.1817e-01    1.0151e+00
 1.0570e+00    1.5365e+02   -5.2174e-01    1.0168e+00
 1.0580e+00    1.5358e+02   -5.2465e-01    1.0182e+00
 1.0590e+00    1.5353e+02   -5.2665e-01    1.0192e+00
 1.0600e+00    1.5351e+02   -5.2760e-01    1.0196e+00
 1.0610e+00    1.5352e+02   -5.2744e-01    1.0195e+00
 1.0620e+00    1.5355e+02   -5.2620e-01    1.0188e+00
 1.0630e+00    1.5361e+02   -5.2395e-01    1.0176e+00
 1.0640e+00    1.5369e+02   -5.2085e-01    1.0160e+00
 1.0650e+00    1.5378e+02   -5.1715e-01    1.0141e+00
 1.0660e+00    1.5388e+02   -5.1313e-01    1.0121e+00
 1.0670e+00    1.5398e+02   -5.0914e-01    1.0100e+00
 1.0680e+00    1.5407e+02   -5.0554e-01    1.0082e+00
 1.0690e+00    1.5414e+02   -5.0265e-01    1.0067e+00
 1.0700e+00    1.5419e+02   -5.0076e-01    1.0057e+00
 1.0710e+00    1.5421e+02   -5.0007e-01    1.0053e+00
 1.0720e+00    1.5420e+02   -5.0064e-01    1.0055e+00
 1.0730e+00    1.5416e+02   -5.0239e-01    1.0064e+00
 1.0740e+00    1.5410e+02   -5.0513e-01    1.0077e+00
 1.0750e+00    1.5402e+02   -5.0857e-01    1.0093e+00
 1.0760e+00    1.5393e+02   -5.1237e-01    1.0112e+00
 1.0770e+00    1.5384e+02   -5.1620e-01    1.0131e+00
 1.0780e+00    1.5376e+02   -5.1969e-01    1.0147e+00
 1.0790e+00    1.5370e+02   -5.2257e-01    1.0161e+00
 1.0800e+00    1.5365e+02   -5.2459e-01    1.0171e+00
 1.0810e+00    1.5363e+02   -5.2561e-01    1.0176e+00
 1.0820e+00    1.5363e+02   -5.2553e-01    1.0175e+00
 1.0830e+00    1.5367e+02   -5.2433e-01    1.0168e+00
 1.0840e+00    1.5372e+02   -5.2211e-01    1.0157e+00
 1.0850e+00    1.5380e+02   -5.1904e-01    1.0141e+00
 1.0860e+00    1.5390e+02   -5.1533e-01    1.0122e+00
 1.0870e+00    1.5400e+02   -5.1127e-01    1.0101e+00
 1.0880e+00    1.5410e+02   -5.0724e-01    1.0080e+00
 1.0890e+00    1.5418e+02   -5.0361e-01    1.0062e+00
 1.0900e+00    1.5425e+02   -5.0074e-01    1.0047e+00
 1.0910e+00    1.5430e+02   -4.9891e-01    1.0038e+00
 1.0920e+00    1.5432e+02   -4.9828e-01    1.0034e+00
 1.0930e+00    1.5431e+02   -4.9892e-01    1.0037e+00
 1.0940e+00    1.5426e+02   -5.0075e-01    1.0046e+00
 1.0950e+00    1.5420e+02   -5.0359e-01    1.0059e+00
 1.0960e+00    1.5412e+02   -5.0716e-01    1.0077e+00
 1.0970e+00    1.5402e+02   -5.1113e-01    1.0096e+00
 1.0980e+00    1.5393e+02   -5.1512e-01    1.0116e+00
 1.0990e+00    1.5384e+02   -5.1878e-01    1.0134e+00
 1.1000e+00    1.5377e+02   -5.2180e-01    1.0148e+00
 1.1010e+00    1.5372e+02   -5.2391e-01    1.0158e+00
 1.1020e+00    1.5369e+02   -5.2499e-01    1.0163e+00
 1.1030e+00    1.5369e+02   -5.2495e-01    1.0162e+00
 1.1040e+00    1.5372e+02   -5.2381e-01    1.0156e+00
 1.1050e+00    1.5378e+02   -5.2165e-01    1.0145e+00
 1.1060e+00    1.5386e+02   -5.1863e-01    1.0130e+00
 1.1070e+00    1.5395e+02   -5.1496e-01    1.0111e+00
 1.1080e+00    1.5405e+02   -5.1097e-01    1.0091e+00
 1.1090e+00    1.5414e+02   -5.0697e-01    1.0070e+00
 1.1100e+00    1.5423e+02   -5.0331e-01    1.0052e+00
 1.1110e+00    1.5431e+02   -5.0032e-01    1.0036e+00
 1.1120e+00    1.5435e+02   -4.9829e-01    1.0026e+00
 1.1130e+00    1.5438e+02   -4.9745e-01    1.0021e+00
 1.1140e+00    1.5437e+02   -4.9788e-01    1.0023e+00
 1.1150e+00    1.5433e+02   -4.9958e-01    1.0031e+00
 1.1160e+00    1.5426e+02   -5.0238e-01    1.0045e+00
 1.1170e+00    1.5418e+02   -5.0600e-01    1.0063e+00
 1.1180e+00    1.5408e+02   -5.1007e-01    1.0083e+00
 1.1190e+00    1.5398e+02   -5.1424e-01    1.0103e+00
 1.1200e+00    1.5389e+02   -5.1810e-01    1.0122e+00
 1.1210e+00    1.5381e+02   -5.2136e-01    1.0138e+00
 1.1220e+00    1.5375e+02   -5.2375e-01    1.0150e+00
 1.1230e+00    1.5372e+02   -5.2512e-01    1.0156e+00
 1.1240e+00    1.5371e+02   -5.2535e-01    1.0157e+00
 1.1250e+00    1.5373e+02   -5.2445e-01    1.0152e+00
 1.1260e+00    1.5378e+02   -5.2248e-01    1.0142e+00
 1.1270e+00    1.5385e+02   -5.1957e-01    1.0127e+00
 1.1280e+00    1.5394e+02   -5.1597e-01    1.0109e+00
 1.1290e+00    1.5404e+02   -5.1197e-01    1.0088e+00
 1.1300e+00    1.5414e+02   -5.0792e-01    1.0068e+00
 1.1310e+00    1.5423e+02   -5.0420e-01    1.0049e+00
 1.1320e+00    1.5430e+02   -5.0116e-01    1.0033e+00
 1.1330e+00    1.5436e+02   -4.9907e-01    1.0022e+00
 1.1340e+00    1.5438e+02   -4.9819e-01    1.0017e+00
 1.1350e+00    1.5437e+02   -4.9860e-01    1.0019e+00
 1.1360e+00    1.5433e+02   -5.0026e-01    1.0027e+00
 1.1370e+00    1.5427e+02   -5.0300e-01    1.0041e+00
 1.1380e+00    1.5419e+02   -5.0654e-01    1.0058e+00
 1.1390e+00    1.5409e+02   -5.1052e-01    1.0078e+00
 1.1400e+00    1.5400e+02   -5.1456e-01    1.0098e+00
 1.1410e+00    1.5391e+02   -5.1831e-01    1.0116e+00
 1.1420e+00    1.5383e+02   -5.2143e-01    1.0131e+00
 1.1430e+00    1.5378e+02   -5.2369e-01    1.0142e+00
 1.1440e+00    1.5375e+02   -5.2491e-01    1.0148e+00
 1.1450e+00    1.5375e+02   -5.2496e-01    1.0148e+00
 1.1460e+00    1.5378e+02   -5.2380e-01    1.0142e+00
 1.1470e+00    1.5384e+02   -5.2154e-01    1.0130e+00
 1.1480e+00    1.5392e+02   -5.1833e-01    1.0114e+00
 1.1490e+00    1.5402e+02   -5.1441e-01    1.0094e+00
 1.1500e+00    1.5413e+02   -5.1011e-01    1.0072e+00
 1.1510e+00    1.5423e+02   -5.0580e-01    1.0050e+00
 1.1520e+00    1.5433e+02   -5.0188e-01    1.0031e+00
 1.1530e+00    1.5440e+02   -4.9871e-01    1.0014e+00
 1.1540e+00    1.5446e+02   -4.9661e-01    1.0004e+00
 1.1550e+00    1.5448e+02   -4.9579e-01    9.9992e-01
 1.1560e+00    1.5447e+02   -4.9635e-01    1.0002e+00
 1.1570e+00    1.5442e+02   -4.9823e-01    1.0011e+00
 1.1580e+00    1.5435e+02   -5.0124e-01    1.0025e+00
 1.1590e+00    1.5426e+02   -5.0508e-01    1.0044e+00
 1.1600e+00    1.5416e+02   -5.0939e-01    1.0066e+00
 1.1610e+00    1.5406e+02   -5.1374e-01    1.0087e+00
 1.1620e+00    1.5396e+02   -5.1776e-01    1.0107e+00
 1.1630e+00    1.5388e+02   -5.2110e-01    1.0123e+00
 1.1640e+00    1.5382e+02   -5.2348e-01    1.0135e+00
 1.1650e+00    1.5380e+02   -5.2472e-01    1.0141e+00
 1.1660e+00    1.5380e+02   -5.2473e-01    1.0140e+00
 1.1670e+00    1.5383e+02   -5.2350e-01    1.0134e+00
 1.1680e+00    1.5389e+02   -5.2112e-01    1.0122e+00
 1.1690e+00    1.5397e+02   -5.1777e-01    1.0105e+00
 1.1700e+00    1.5407e+02   -5.1371e-01    1.0084e+00
 1.1710e+00    1.5418e+02   -5.0928e-01    1.0062e+00
 1.1720e+00    1.5428e+02   -5.0487e-01    1.0039e+00
 1.1730e+00    1.5438e+02   -5.0089e-01    1.0019e+00
 1.1740e+00    1.5445e+02   -4.9774e-01    1.0003e+00
 1.1750e+00    1.5450e+02   -4.9574e-01    9.9932e-01
 1.1760e+00    1.5451e+02   -4.9509e-01    9.9897e-01
 1.1770e+00    1.5449e+02   -4.9585e-01    9.9933e-01
 1.1780e+00    1.5444e+02   -4.9797e-01    1.0004e+00
 1.1790e+00    1.5437e+02   -5.0123e-01    1.0020e+00
 1.1800e+00    1.5427e+02   -5.0529e-01    1.0040e+00
 1.1810e+00    1.5416e+02   -5.0976e-01    1.0062e+00
 1.1820e+00    1.5405e+02   -5.1426e-01    1.0084e+00
 1.1830e+00    1.5395e+02   -5.1840e-01    1.0104e+00
 1.1840e+00    1.5387e+02   -5.2185e-01    1.0121e+00
 1.1850e+00    1.5381e+02   -5.2434e-01    1.0134e+00
 1.1860e+00    1.5378e+02   -5.2567e-01    1.0140e+00
 1.1870e+00    1.5378e+02   -5.2574e-01    1.0140e+00
 1.1880e+00    1.5381e+02   -5.2453e-01    1.0134e+00
 1.1890e+00    1.5387e+02   -5.2209e-01    1.0122e+00
 1.1900e+00    1.5396e+02   -5.1860e-01    1.0104e+00
 1.1910e+00    1.5406e+02   -5.1434e-01    1.0083e+00
 1.1920e+00    1.5418e+02   -5.0966e-01    1.0059e+00
 1.1930e+00    1.5429e+02   -5.0493e-01    1.0035e+00
 1.1940e+00    1.5440e+02   -5.0060e-01    1.0013e+00
 1.1950e+00    1.5448e+02   -4.9707e-01    9.9955e-01
 1.1960e+00    1.5454e+02   -4.9472e-01    9.9836e-01
 1.1970e+00    1.5456e+02   -4.9378e-01    9.9786e-01
 1.1980e+00    1.5455e+02   -4.9438e-01    9.9813e-01
 1.1990e+00    1.5450e+02   -4.9642e-01    9.9913e-01
 1.2000e+00    1.5442e+02   -4.9968e-01    1.0007e+00
 1.2010e+00    1.5433e+02   -5.0383e-01    1.0028e+00
 1.2020e+00    1.5422e+02   -5.0846e-01    1.0051e+00
 1.2030e+00    1.5410e+02   -5.1314e-01    1.0074e+00
 1.2040e+00    1.5400e+02   -5.1746e-01    1.0095e+00
 1.2050e+00    1.5391e+02   -5.2107e-01    1.0113e+00
 1.2060e+00    1.5385e+02   -5.2368e-01    1.0126e+00
 1.2070e+00    1.5381e+02   -5.2507e-01    1.0133e+00
 1.2080e+00    1.5381e+02   -5.2513e-01    1.0133e+00
 1.2090e+00    1.5384e+02   -5.2386e-01    1.0126e+00
 1.2100e+00    1.5390e+02   -5.2135e-01    1.0114e+00
 1.2110e+00    1.5399e+02   -5.1776e-01    1.0096e+00
 1.2120e+00    1.5410e+02   -5.1339e-01    1.0074e+00
 1.2130e+00    1.5421e+02   -5.0858e-01    1.0049e+00
 1.2140e+00    1.5433e+02   -5.0376e-01    1.0025e+00
 1.2150e+00    1.5443e+02   -4.9938e-01    1.0003e+00
 1.2160e+00    1.5451e+02   -4.9586e-01    9.9855e-01
 1.2170e+00    1.5457e+02   -4.9358e-01    9.9739e-01
 1.2180e+00    1.5459e+02   -4.9279e-01    9.9698e-01
 1.2190e+00    1.5457e+02   -4.9360e-01    9.9737e-01
 1.2200e+00    1.5451e+02   -4.9593e-01    9.9851e-01
 1.2210e+00    1.5443e+02   -4.9952e-01    1.0003e+00
