PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0600e-01    1.1164e+02   -1.7605e-01    1.4593e+00
 4.0700e-01    1.1172e+02   -1.7567e-01    1.4583e+00
 4.0800e-01    1.1181e+02   -1.7500e-01    1.4572e+00
 4.0900e-01    1.1191e+02   -1.7417e-01    1.4562e+00
 4.1000e-01    1.1200e+02   -1.7364e-01    1.4551e+00
 4.1100e-01    1.1209e+02   -1.7336e-01    1.4543e+00
 4.1200e-01    1.1218e+02   -1.7315e-01    1.4534e+00
 4.1300e-01    1.1227e+02   -1.7295e-01    1.4524e+00
 4.1400e-01    1.1235e+02   -1.7262e-01    1.4513e+00
 4.1500e-01    1.1244e+02   -1.7231e-01    1.4504e+00
 4.1600e-01    1.1253e+02   -1.7205e-01    1.4492e+00
 4.1700e-01    1.1262e+02   -1.7167e-01    1.4485e+00
 4.1800e-01    1.1270e+02   -1.7132e-01    1.4473e+00
 4.1900e-01    1.1279e+02   -1.7095e-01    1.4463e+00
 4.2000e-01    1.1288e+02   -1.7054e-01    1.4453e+00
 4.2100e-01    1.1296e+02   -1.7024e-01    1.4444e+00
 4.2200e-01    1.1305e+02   -1.7009e-01    1.4435e+00
 4.2300e-01    1.1313e+02   -1.6983e-01    1.4423e+00
 4.2400e-01    1.1321e+02   -1.6977e-01    1.4414e+00
 4.2500e-01    1.1329e+02   -1.6984e-01    1.4407e+00
 4.2600e-01    1.1338e+02   -1.6950e-01    1.4396e+00
 4.2700e-01    1.1346e+02   -1.6883e-01    1.4387e+00
 4.2800e-01    1.1355e+02   -1.6832e-01    1.4376e+00
 4.2900e-01    1.1363e+02   -1.6802e-01    1.4366e+00
 4.3000e-01    1.1371e+02   -1.6784e-01    1.4356e+00
 4.3100e-01    1.1379e+02   -1.6782e-01    1.4346e+00
 4.3200e-01    1.1387e+02   -1.6773e-01    1.4339e+00
 4.3300e-01    1.1396e+02   -1.6732e-01    1.4328e+00
 4.3400e-01    1.1404e+02   -1.6682e-01    1.4319e+00
 4.3500e-01    1.1412e+02   -1.6640e-01    1.4309e+00
 4.3600e-01    1.1421e+02   -1.6606e-01    1.4299e+00
 4.3700e-01    1.1429e+02   -1.6589e-01    1.4289e+00
 4.3800e-01    1.1437e+02   -1.6595e-01    1.4279e+00
 4.3900e-01    1.1444e+02   -1.6606e-01    1.4271e+00
 4.4000e-01    1.1452e+02   -1.6587e-01    1.4262e+00
 4.4100e-01    1.1461e+02   -1.6531e-01    1.4252e+00
 4.4200e-01    1.1469e+02   -1.6467e-01    1.4242e+00
 4.4300e-01    1.1477e+02   -1.6421e-01    1.4233e+00
 4.4400e-01    1.1485e+02   -1.6393e-01    1.4224e+00
 4.4500e-01    1.1493e+02   -1.6383e-01    1.4214e+00
 4.4600e-01    1.1501e+02   -1.6361e-01    1.4205e+00
 4.4700e-01    1.1509e+02   -1.6319e-01    1.4196e+00
 4.4800e-01    1.1517e+02   -1.6259e-01    1.4184e+00
 4.4900e-01    1.1525e+02   -1.6201e-01    1.4176e+00
 4.5000e-01    1.1533e+02   -1.6166e-01    1.4166e+00
 4.5100e-01    1.1541e+02   -1.6160e-01    1.4155e+00
 4.5200e-01    1.1549e+02   -1.6164e-01    1.4145e+00
 4.5300e-01    1.1557e+02   -1.6172e-01    1.4136e+00
 4.5400e-01    1.1564e+02   -1.6160e-01    1.4126e+00
 4.5500e-01    1.1572e+02   -1.6126e-01    1.4119e+00
 4.5600e-01    1.1580e+02   -1.6095e-01    1.4110e+00
 4.5700e-01    1.1588e+02   -1.6059e-01    1.4100e+00
 4.5800e-01    1.1596e+02   -1.6033e-01    1.4090e+00
 4.5900e-01    1.1604e+02   -1.6024e-01    1.4081e+00
 4.6000e-01    1.1611e+02   -1.6021e-01    1.4071e+00
 4.6100e-01    1.1619e+02   -1.6011e-01    1.4062e+00
 4.6200e-01    1.1627e+02   -1.5981e-01    1.4053e+00
 4.6300e-01    1.1635e+02   -1.5940e-01    1.4043e+00
 4.6400e-01    1.1643e+02   -1.5888e-01    1.4035e+00
 4.6500e-01    1.1650e+02   -1.5857e-01    1.4025e+00
 4.6600e-01    1.1658e+02   -1.5869e-01    1.4016e+00
 4.6700e-01    1.1666e+02   -1.5879e-01    1.4007e+00
 4.6800e-01    1.1673e+02   -1.5869e-01    1.3998e+00
 4.6900e-01    1.1681e+02   -1.5830e-01    1.3989e+00
 4.7000e-01    1.1689e+02   -1.5771e-01    1.3980e+00
 4.7100e-01    1.1697e+02   -1.5698e-01    1.3969e+00
 4.7200e-01    1.1705e+02   -1.5656e-01    1.3959e+00
 4.7300e-01    1.1713e+02   -1.5658e-01    1.3949e+00
 4.7400e-01    1.1720e+02   -1.5680e-01    1.3941e+00
 4.7500e-01    1.1727e+02   -1.5678e-01    1.3931e+00
 4.7600e-01    1.1735e+02   -1.5650e-01    1.3923e+00
 4.7700e-01    1.1743e+02   -1.5595e-01    1.3913e+00
 4.7800e-01    1.1751e+02   -1.5536e-01    1.3904e+00
 4.7900e-01    1.1758e+02   -1.5494e-01    1.3896e+00
 4.8000e-01    1.1766e+02   -1.5488e-01    1.3885e+00
 4.8100e-01    1.1773e+02   -1.5506e-01    1.3876e+00
 4.8200e-01    1.1780e+02   -1.5515e-01    1.3866e+00
 4.8300e-01    1.1788e+02   -1.5465e-01    1.3858e+00
 4.8400e-01    1.1796e+02   -1.5397e-01    1.3848e+00
 4.8500e-01    1.1803e+02   -1.5337e-01    1.3839e+00
 4.8600e-01    1.1811e+02   -1.5319e-01    1.3829e+00
 4.8700e-01    1.1818e+02   -1.5330e-01    1.3821e+00
 4.8800e-01    1.1825e+02   -1.5335e-01    1.3812e+00
 4.8900e-01    1.1832e+02   -1.5332e-01    1.3802e+00
 4.9000e-01    1.1839e+02   -1.5309e-01    1.3794e+00
 4.9100e-01    1.1846e+02   -1.5262e-01    1.3785e+00
 4.9200e-01    1.1854e+02   -1.5237e-01    1.3774e+00
 4.9300e-01    1.1861e+02   -1.5228e-01    1.3767e+00
 4.9400e-01    1.1868e+02   -1.5233e-01    1.3758e+00
 4.9500e-01    1.1875e+02   -1.5214e-01    1.3750e+00
 4.9600e-01    1.1882e+02   -1.5174e-01    1.3739e+00
 4.9700e-01    1.1889e+02   -1.5142e-01    1.3730e+00
 4.9800e-01    1.1896e+02   -1.5104e-01    1.3720e+00
 4.9900e-01    1.1903e+02   -1.5101e-01    1.3711e+00
 5.0000e-01    1.1910e+02   -1.5101e-01    1.3701e+00
 5.0100e-01    1.1917e+02   -1.5078e-01    1.3693e+00
 5.0200e-01    1.1924e+02   -1.5061e-01    1.3684e+00
 5.0300e-01    1.1931e+02   -1.5029e-01    1.3675e+00
 5.0400e-01    1.1938e+02   -1.5001e-01    1.3665e+00
 5.0500e-01    1.1945e+02   -1.4976e-01    1.3657e+00
 5.0600e-01    1.1952e+02   -1.4947e-01    1.3649e+00
 5.0700e-01    1.1958e+02   -1.4945e-01    1.3640e+00
 5.0800e-01    1.1965e+02   -1.4943e-01    1.3631e+00
 5.0900e-01    1.1972e+02   -1.4919e-01    1.3623e+00
 5.1000e-01    1.1979e+02   -1.4886e-01    1.3612e+00
 5.1100e-01    1.1985e+02   -1.4872e-01    1.3604e+00
 5.1200e-01    1.1992e+02   -1.4844e-01    1.3595e+00
 5.1300e-01    1.1999e+02   -1.4813e-01    1.3586e+00
 5.1400e-01    1.2006e+02   -1.4804e-01    1.3578e+00
 5.1500e-01    1.2013e+02   -1.4791e-01    1.3570e+00
 5.1600e-01    1.2019e+02   -1.4749e-01    1.3561e+00
 5.1700e-01    1.2026e+02   -1.4698e-01    1.3551e+00
 5.1800e-01    1.2033e+02   -1.4651e-01    1.3543e+00
 5.1900e-01    1.2040e+02   -1.4601e-01    1.3533e+00
 5.2000e-01    1.2047e+02   -1.4582e-01    1.3526e+00
 5.2100e-01    1.2053e+02   -1.4573e-01    1.3518e+00
 5.2200e-01    1.2060e+02   -1.4567e-01    1.3508e+00
 5.2300e-01    1.2066e+02   -1.4547e-01    1.3499e+00
 5.2400e-01    1.2073e+02   -1.4531e-01    1.3490e+00
 5.2500e-01    1.2079e+02   -1.4481e-01    1.3482e+00
 5.2600e-01    1.2086e+02   -1.4416e-01    1.3473e+00
 5.2700e-01    1.2092e+02   -1.4408e-01    1.3463e+00
 5.2800e-01    1.2098e+02   -1.4451e-01    1.3454e+00
 5.2900e-01    1.2104e+02   -1.4461e-01    1.3445e+00
 5.3000e-01    1.2110e+02   -1.4421e-01    1.3434e+00
 5.3100e-01    1.2117e+02   -1.4370e-01    1.3427e+00
 5.3200e-01    1.2123e+02   -1.4336e-01    1.3418e+00
 5.3300e-01    1.2130e+02   -1.4327e-01    1.3410e+00
 5.3400e-01    1.2136e+02   -1.4325e-01    1.3401e+00
 5.3500e-01    1.2142e+02   -1.4328e-01    1.3394e+00
 5.3600e-01    1.2149e+02   -1.4306e-01    1.3384e+00
 5.3700e-01    1.2155e+02   -1.4290e-01    1.3376e+00
 5.3800e-01    1.2161e+02   -1.4269e-01    1.3367e+00
 5.3900e-01    1.2168e+02   -1.4261e-01    1.3358e+00
 5.4000e-01    1.2174e+02   -1.4240e-01    1.3349e+00
 5.4100e-01    1.2180e+02   -1.4208e-01    1.3339e+00
 5.4200e-01    1.2187e+02   -1.4168e-01    1.3331e+00
 5.4300e-01    1.2193e+02   -1.4142e-01    1.3321e+00
 5.4400e-01    1.2199e+02   -1.4123e-01    1.3311e+00
 5.4500e-01    1.2205e+02   -1.4115e-01    1.3303e+00
 5.4600e-01    1.2211e+02   -1.4105e-01    1.3293e+00
 5.4700e-01    1.2217e+02   -1.4081e-01    1.3283e+00
 5.4800e-01    1.2224e+02   -1.4057e-01    1.3277e+00
 5.4900e-01    1.2230e+02   -1.4018e-01    1.3267e+00
 5.5000e-01    1.2236e+02   -1.3978e-01    1.3258e+00
 5.5100e-01    1.2243e+02   -1.3954e-01    1.3250e+00
 5.5200e-01    1.2249e+02   -1.3963e-01    1.3241e+00
 5.5300e-01    1.2255e+02   -1.3955e-01    1.3232e+00
 5.5400e-01    1.2261e+02   -1.3897e-01    1.3225e+00
 5.5500e-01    1.2267e+02   -1.3852e-01    1.3215e+00
 5.5600e-01    1.2273e+02   -1.3867e-01    1.3207e+00
 5.5700e-01    1.2279e+02   -1.3878e-01    1.3200e+00
 5.5800e-01    1.2284e+02   -1.3852e-01    1.3192e+00
 5.5900e-01    1.2290e+02   -1.3834e-01    1.3182e+00
 5.6000e-01    1.2296e+02   -1.3808e-01    1.3174e+00
 5.6100e-01    1.2302e+02   -1.3805e-01    1.3166e+00
 5.6200e-01    1.2308e+02   -1.3822e-01    1.3159e+00
 5.6300e-01    1.2313e+02   -1.3836e-01    1.3149e+00
 5.6400e-01    1.2319e+02   -1.3822e-01    1.3141e+00
 5.6500e-01    1.2325e+02   -1.3778e-01    1.3132e+00
 5.6600e-01    1.2331e+02   -1.3756e-01    1.3124e+00
 5.6700e-01    1.2337e+02   -1.3749e-01    1.3117e+00
 5.6800e-01    1.2343e+02   -1.3740e-01    1.3108e+00
 5.6900e-01    1.2349e+02   -1.3730e-01    1.3102e+00
 5.7000e-01    1.2355e+02   -1.3708e-01    1.3092e+00
 5.7100e-01    1.2361e+02   -1.3688e-01    1.3084e+00
 5.7200e-01    1.2367e+02   -1.3694e-01    1.3077e+00
 5.7300e-01    1.2373e+02   -1.3653e-01    1.3068e+00
 5.7400e-01    1.2379e+02   -1.3652e-01    1.3060e+00
 5.7500e-01    1.2385e+02   -1.3666e-01    1.3052e+00
 5.7600e-01    1.2390e+02   -1.3644e-01    1.3044e+00
 5.7700e-01    1.2396e+02   -1.3617e-01    1.3035e+00
 5.7800e-01    1.2402e+02   -1.3617e-01    1.3026e+00
 5.7900e-01    1.2408e+02   -1.3600e-01    1.3018e+00
 5.8000e-01    1.2413e+02   -1.3563e-01    1.3011e+00
 5.8100e-01    1.2419e+02   -1.3551e-01    1.3001e+00
 5.8200e-01    1.2425e+02   -1.3506e-01    1.2993e+00
 5.8300e-01    1.2431e+02   -1.3476e-01    1.2986e+00
 5.8400e-01    1.2437e+02   -1.3493e-01    1.2979e+00
 5.8500e-01    1.2442e+02   -1.3504e-01    1.2970e+00
 5.8600e-01    1.2448e+02   -1.3477e-01    1.2964e+00
 5.8700e-01    1.2454e+02   -1.3430e-01    1.2956e+00
 5.8800e-01    1.2459e+02   -1.3434e-01    1.2947e+00
 5.8900e-01    1.2465e+02   -1.3456e-01    1.2940e+00
 5.9000e-01    1.2470e+02   -1.3423e-01    1.2930e+00
 5.9100e-01    1.2476e+02   -1.3394e-01    1.2920e+00
 5.9200e-01    1.2481e+02   -1.3372e-01    1.2912e+00
 5.9300e-01    1.2487e+02   -1.3356e-01    1.2905e+00
 5.9400e-01    1.2492e+02   -1.3360e-01    1.2897e+00
 5.9500e-01    1.2498e+02   -1.3336e-01    1.2890e+00
 5.9600e-01    1.2503e+02   -1.3323e-01    1.2880e+00
 5.9700e-01    1.2509e+02   -1.3306e-01    1.2873e+00
 5.9800e-01    1.2515e+02   -1.3279e-01    1.2864e+00
 5.9900e-01    1.2520e+02   -1.3270e-01    1.2857e+00
 6.0000e-01    1.2526e+02   -1.3280e-01    1.2850e+00
 6.0100e-01    1.2531e+02   -1.3273e-01    1.2842e+00
 6.0200e-01    1.2537e+02   -1.3241e-01    1.2834e+00
 6.0300e-01    1.2543e+02   -1.3213e-01    1.2826e+00
 6.0400e-01    1.2548e+02   -1.3190e-01    1.2816e+00
 6.0500e-01    1.2554e+02   -1.3194e-01    1.2809e+00
 6.0600e-01    1.2559e+02   -1.3188e-01    1.2801e+00
 6.0700e-01    1.2564e+02   -1.3166e-01    1.2792e+00
 6.0800e-01    1.2570e+02   -1.3146e-01    1.2784e+00
 6.0900e-01    1.2575e+02   -1.3101e-01    1.2777e+00
 6.1000e-01    1.2581e+02   -1.3096e-01    1.2769e+00
 6.1100e-01    1.2586e+02   -1.3094e-01    1.2761e+00
 6.1200e-01    1.2591e+02   -1.3070e-01    1.2752e+00
 6.1300e-01    1.2597e+02   -1.3056e-01    1.2745e+00
 6.1400e-01    1.2602e+02   -1.3025e-01    1.2736e+00
 6.1500e-01    1.2607e+02   -1.3001e-01    1.2729e+00
 6.1600e-01    1.2613e+02   -1.2998e-01    1.2722e+00
 6.1700e-01    1.2618e+02   -1.2994e-01    1.2714e+00
 6.1800e-01    1.2623e+02   -1.2976e-01    1.2705e+00
 6.1900e-01    1.2629e+02   -1.2956e-01    1.2699e+00
 6.2000e-01    1.2634e+02   -1.2953e-01    1.2690e+00
 6.2100e-01    1.2639e+02   -1.2937e-01    1.2682e+00
 6.2200e-01    1.2644e+02   -1.2933e-01    1.2677e+00
 6.2300e-01    1.2649e+02   -1.2916e-01    1.2669e+00
 6.2400e-01    1.2654e+02   -1.2861e-01    1.2659e+00
 6.2500e-01    1.2659e+02   -1.2841e-01    1.2651e+00
 6.2600e-01    1.2664e+02   -1.2833e-01    1.2645e+00
 6.2700e-01    1.2669e+02   -1.2835e-01    1.2637e+00
 6.2800e-01    1.2674e+02   -1.2810e-01    1.2628e+00
 6.2900e-01    1.2679e+02   -1.2768e-01    1.2620e+00
 6.3000e-01    1.2684e+02   -1.2746e-01    1.2611e+00
 6.3100e-01    1.2689e+02   -1.2744e-01    1.2606e+00
 6.3200e-01    1.2694e+02   -1.2764e-01    1.2599e+00
 6.3300e-01    1.2699e+02   -1.2746e-01    1.2591e+00
 6.3400e-01    1.2704e+02   -1.2729e-01    1.2584e+00
 6.3500e-01    1.2709e+02   -1.2723e-01    1.2576e+00
 6.3600e-01    1.2714e+02   -1.2710e-01    1.2567e+00
 6.3700e-01    1.2719e+02   -1.2714e-01    1.2560e+00
 6.3800e-01    1.2725e+02   -1.2695e-01    1.2553e+00
 6.3900e-01    1.2730e+02   -1.2667e-01    1.2545e+00
 6.4000e-01    1.2735e+02   -1.2659e-01    1.2537e+00
 6.4100e-01    1.2740e+02   -1.2645e-01    1.2529e+00
 6.4200e-01    1.2744e+02   -1.2635e-01    1.2521e+00
 6.4300e-01    1.2749e+02   -1.2622e-01    1.2514e+00
 6.4400e-01    1.2754e+02   -1.2607e-01    1.2507e+00
 6.4500e-01    1.2759e+02   -1.2593e-01    1.2497e+00
 6.4600e-01    1.2764e+02   -1.2564e-01    1.2490e+00
 6.4700e-01    1.2768e+02   -1.2560e-01    1.2483e+00
 6.4800e-01    1.2773e+02   -1.2549e-01    1.2477e+00
 6.4900e-01    1.2778e+02   -1.2530e-01    1.2469e+00
 6.5000e-01    1.2783e+02   -1.2519e-01    1.2463e+00
 6.5100e-01    1.2788e+02   -1.2499e-01    1.2454e+00
 6.5200e-01    1.2793e+02   -1.2494e-01    1.2449e+00
 6.5300e-01    1.2797e+02   -1.2506e-01    1.2441e+00
 6.5400e-01    1.2802e+02   -1.2517e-01    1.2433e+00
 6.5500e-01    1.2807e+02   -1.2463e-01    1.2425e+00
 6.5600e-01    1.2812e+02   -1.2450e-01    1.2417e+00
 6.5700e-01    1.2817e+02   -1.2452e-01    1.2410e+00
 6.5800e-01    1.2822e+02   -1.2442e-01    1.2400e+00
 6.5900e-01    1.2827e+02   -1.2426e-01    1.2393e+00
 6.6000e-01    1.2832e+02   -1.2430e-01    1.2386e+00
 6.6100e-01    1.2836e+02   -1.2436e-01    1.2379e+00
 6.6200e-01    1.2841e+02   -1.2408e-01    1.2372e+00
 6.6300e-01    1.2846e+02   -1.2391e-01    1.2366e+00
 6.6400e-01    1.2851e+02   -1.2387e-01    1.2359e+00
 6.6500e-01    1.2855e+02   -1.2383e-01    1.2352e+00
 6.6600e-01    1.2860e+02   -1.2368e-01    1.2344e+00
 6.6700e-01    1.2864e+02   -1.2376e-01    1.2336e+00
 6.6800e-01    1.2869e+02   -1.2379e-01    1.2328e+00
 6.6900e-01    1.2873e+02   -1.2351e-01    1.2321e+00
 6.7000e-01    1.2878e+02   -1.2308e-01    1.2314e+00
 6.7100e-01    1.2883e+02   -1.2311e-01    1.2306e+00
 6.7200e-01    1.2887e+02   -1.2297e-01    1.2297e+00
 6.7300e-01    1.2892e+02   -1.2282e-01    1.2290e+00
 6.7400e-01    1.2897e+02   -1.2255e-01    1.2283e+00
 6.7500e-01    1.2902e+02   -1.2216e-01    1.2275e+00
 6.7600e-01    1.2906e+02   -1.2205e-01    1.2269e+00
 6.7700e-01    1.2911e+02   -1.2212e-01    1.2262e+00
 6.7800e-01    1.2915e+02   -1.2224e-01    1.2254e+00
 6.7900e-01    1.2920e+02   -1.2208e-01    1.2247e+00
 6.8000e-01    1.2925e+02   -1.2207e-01    1.2239e+00
 6.8100e-01    1.2929e+02   -1.2182e-01    1.2232e+00
 6.8200e-01    1.2934e+02   -1.2145e-01    1.2224e+00
 6.8300e-01    1.2939e+02   -1.2130e-01    1.2217e+00
 6.8400e-01    1.2943e+02   -1.2133e-01    1.2210e+00
 6.8500e-01    1.2948e+02   -1.2113e-01    1.2204e+00
 6.8600e-01    1.2953e+02   -1.2065e-01    1.2198e+00
 6.8700e-01    1.2957e+02   -1.2053e-01    1.2190e+00
 6.8800e-01    1.2961e+02   -1.2055e-01    1.2183e+00
 6.8900e-01    1.2966e+02   -1.2027e-01    1.2176e+00
 6.9000e-01    1.2971e+02   -1.1996e-01    1.2170e+00
 6.9100e-01    1.2975e+02   -1.2001e-01    1.2163e+00
 6.9200e-01    1.2979e+02   -1.2023e-01    1.2156e+00
 6.9300e-01    1.2984e+02   -1.2006e-01    1.2149e+00
 6.9400e-01    1.2988e+02   -1.1968e-01    1.2141e+00
 6.9500e-01    1.2993e+02   -1.1971e-01    1.2134e+00
 6.9600e-01    1.2997e+02   -1.1989e-01    1.2127e+00
 6.9700e-01    1.3001e+02   -1.1982e-01    1.2120e+00
 6.9800e-01    1.3006e+02   -1.1958e-01    1.2113e+00
 6.9900e-01    1.3010e+02   -1.1943e-01    1.2105e+00
 7.0000e-01    1.3014e+02   -1.1936e-01    1.2098e+00
 7.0100e-01    1.3018e+02   -1.1931e-01    1.2091e+00
 7.0200e-01    1.3023e+02   -1.1905e-01    1.2083e+00
 7.0300e-01    1.3027e+02   -1.1896e-01    1.2076e+00
 7.0400e-01    1.3031e+02   -1.1894e-01    1.2071e+00
 7.0500e-01    1.3035e+02   -1.1895e-01    1.2064e+00
 7.0600e-01    1.3039e+02   -1.1890e-01    1.2058e+00
 7.0700e-01    1.3043e+02   -1.1881e-01    1.2051e+00
 7.0800e-01    1.3047e+02   -1.1876e-01    1.2044e+00
 7.0900e-01    1.3051e+02   -1.1873e-01    1.2038e+00
 7.1000e-01    1.3055e+02   -1.1853e-01    1.2031e+00
 7.1100e-01    1.3059e+02   -1.1845e-01    1.2022e+00
 7.1200e-01    1.3063e+02   -1.1851e-01    1.2015e+00
 7.1300e-01    1.3067e+02   -1.1858e-01    1.2009e+00
 7.1400e-01    1.3071e+02   -1.1827e-01    1.2003e+00
 7.1500e-01    1.3075e+02   -1.1800e-01    1.1994e+00
 7.1600e-01    1.3079e+02   -1.1814e-01    1.1987e+00
 7.1700e-01    1.3082e+02   -1.1810e-01    1.1981e+00
 7.1800e-01    1.3086e+02   -1.1771e-01    1.1973e+00
 7.1900e-01    1.3090e+02   -1.1758e-01    1.1968e+00
 7.2000e-01    1.3094e+02   -1.1750e-01    1.1961e+00
 7.2100e-01    1.3098e+02   -1.1756e-01    1.1955e+00
 7.2200e-01    1.3102e+02   -1.1756e-01    1.1948e+00
 7.2300e-01    1.3106e+02   -1.1704e-01    1.1939e+00
 7.2400e-01    1.3110e+02   -1.1698e-01    1.1934e+00
 7.2500e-01    1.3113e+02   -1.1739e-01    1.1927e+00
 7.2600e-01    1.3117e+02   -1.1719e-01    1.1920e+00
 7.2700e-01    1.3121e+02   -1.1704e-01    1.1913e+00
 7.2800e-01    1.3125e+02   -1.1708e-01    1.1908e+00
 7.2900e-01    1.3129e+02   -1.1728e-01    1.1899e+00
 7.3000e-01    1.3133e+02   -1.1699e-01    1.1892e+00
 7.3100e-01    1.3137e+02   -1.1685e-01    1.1886e+00
 7.3200e-01    1.3141e+02   -1.1682e-01    1.1880e+00
 7.3300e-01    1.3145e+02   -1.1652e-01    1.1874e+00
 7.3400e-01    1.3148e+02   -1.1634e-01    1.1869e+00
 7.3500e-01    1.3152e+02   -1.1633e-01    1.1860e+00
 7.3600e-01    1.3156e+02   -1.1611e-01    1.1854e+00
 7.3700e-01    1.3160e+02   -1.1579e-01    1.1847e+00
 7.3800e-01    1.3163e+02   -1.1589e-01    1.1840e+00
 7.3900e-01    1.3167e+02   -1.1598e-01    1.1834e+00
 7.4000e-01    1.3171e+02   -1.1616e-01    1.1827e+00
 7.4100e-01    1.3174e+02   -1.1579e-01    1.1820e+00
 7.4200e-01    1.3178e+02   -1.1573e-01    1.1813e+00
 7.4300e-01    1.3182e+02   -1.1567e-01    1.1806e+00
 7.4400e-01    1.3185e+02   -1.1551e-01    1.1799e+00
 7.4500e-01    1.3189e+02   -1.1533e-01    1.1793e+00
 7.4600e-01    1.3193e+02   -1.1550e-01    1.1787e+00
 7.4700e-01    1.3196e+02   -1.1552e-01    1.1781e+00
 7.4800e-01    1.3200e+02   -1.1529e-01    1.1773e+00
 7.4900e-01    1.3204e+02   -1.1511e-01    1.1767e+00
 7.5000e-01    1.3207e+02   -1.1523e-01    1.1761e+00
 7.5100e-01    1.3211e+02   -1.1528e-01    1.1756e+00
 7.5200e-01    1.3214e+02   -1.1515e-01    1.1749e+00
 7.5300e-01    1.3218e+02   -1.1501e-01    1.1743e+00
 7.5400e-01    1.3221e+02   -1.1504e-01    1.1736e+00
 7.5500e-01    1.3225e+02   -1.1495e-01    1.1729e+00
 7.5600e-01    1.3229e+02   -1.1474e-01    1.1724e+00
 7.5700e-01    1.3232e+02   -1.1446e-01    1.1715e+00
 7.5800e-01    1.3236e+02   -1.1404e-01    1.1708e+00
 7.5900e-01    1.3239e+02   -1.1406e-01    1.1702e+00
 7.6000e-01    1.3243e+02   -1.1417e-01    1.1696e+00
 7.6100e-01    1.3247e+02   -1.1386e-01    1.1691e+00
 7.6200e-01    1.3250e+02   -1.1342e-01    1.1684e+00
 7.6300e-01    1.3254e+02   -1.1340e-01    1.1677e+00
 7.6400e-01    1.3258e+02   -1.1338e-01    1.1669e+00
 7.6500e-01    1.3261e+02   -1.1331e-01    1.1663e+00
 7.6600e-01    1.3265e+02   -1.1304e-01    1.1658e+00
 7.6700e-01    1.3268e+02   -1.1318e-01    1.1649e+00
 7.6800e-01    1.3272e+02   -1.1331e-01    1.1645e+00
 7.6900e-01    1.3275e+02   -1.1348e-01    1.1639e+00
 7.7000e-01    1.3279e+02   -1.1331e-01    1.1632e+00
 7.7100e-01    1.3283e+02   -1.1314e-01    1.1627e+00
 7.7200e-01    1.3286e+02   -1.1318e-01    1.1619e+00
 7.7300e-01    1.3290e+02   -1.1322e-01    1.1615e+00
 7.7400e-01    1.3294e+02   -1.1300e-01    1.1609e+00
 7.7500e-01    1.3297e+02   -1.1301e-01    1.1604e+00
 7.7600e-01    1.3301e+02   -1.1287e-01    1.1597e+00
 7.7700e-01    1.3304e+02   -1.1250e-01    1.1589e+00
 7.7800e-01    1.3308e+02   -1.1237e-01    1.1583e+00
 7.7900e-01    1.3311e+02   -1.1235e-01    1.1576e+00
 7.8000e-01    1.3314e+02   -1.1227e-01    1.1570e+00
 7.8100e-01    1.3318e+02   -1.1221e-01    1.1562e+00
 7.8200e-01    1.3321e+02   -1.1192e-01    1.1556e+00
 7.8300e-01    1.3325e+02   -1.1178e-01    1.1550e+00
 7.8400e-01    1.3328e+02   -1.1194e-01    1.1543e+00
 7.8500e-01    1.3332e+02   -1.1170e-01    1.1536e+00
 7.8600e-01    1.3336e+02   -1.1160e-01    1.1530e+00
 7.8700e-01    1.3339e+02   -1.1155e-01    1.1525e+00
 7.8800e-01    1.3342e+02   -1.1168e-01    1.1519e+00
 7.8900e-01    1.3346e+02   -1.1164e-01    1.1514e+00
 7.9000e-01    1.3349e+02   -1.1145e-01    1.1509e+00
 7.9100e-01    1.3352e+02   -1.1135e-01    1.1501e+00
 7.9200e-01    1.3355e+02   -1.1159e-01    1.1497e+00
 7.9300e-01    1.3358e+02   -1.1139e-01    1.1490e+00
 7.9400e-01    1.3362e+02   -1.1103e-01    1.1486e+00
 7.9500e-01    1.3365e+02   -1.1123e-01    1.1480e+00
 7.9600e-01    1.3368e+02   -1.1123e-01    1.1474e+00
 7.9700e-01    1.3371e+02   -1.1115e-01    1.1468e+00
 7.9800e-01    1.3374e+02   -1.1127e-01    1.1462e+00
 7.9900e-01    1.3377e+02   -1.1124e-01    1.1456e+00
 8.0000e-01    1.3381e+02   -1.1117e-01    1.1449e+00
 8.0100e-01    1.3384e+02   -1.1130e-01    1.1444e+00
 8.0200e-01    1.3387e+02   -1.1106e-01    1.1439e+00
 8.0300e-01    1.3390e+02   -1.1109e-01    1.1431e+00
 8.0400e-01    1.3393e+02   -1.1083e-01    1.1425e+00
 8.0500e-01    1.3397e+02   -1.1066e-01    1.1420e+00
 8.0600e-01    1.3400e+02   -1.1058e-01    1.1413e+00
 8.0700e-01    1.3403e+02   -1.1053e-01    1.1408e+00
 8.0800e-01    1.3406e+02   -1.1061e-01    1.1402e+00
 8.0900e-01    1.3409e+02   -1.1052e-01    1.1396e+00
 8.1000e-01    1.3413e+02   -1.1047e-01    1.1390e+00
 8.1100e-01    1.3416e+02   -1.1055e-01    1.1384e+00
 8.1200e-01    1.3419e+02   -1.1049e-01    1.1378e+00
 8.1300e-01    1.3423e+02   -1.1064e-01    1.1374e+00
