PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.0200e-01    1.3972e+02   -8.7932e-01    1.0140e+00
 8.0300e-01    1.3972e+02   -8.7925e-01    1.0139e+00
 8.0400e-01    1.3972e+02   -8.7917e-01    1.0139e+00
 8.0500e-01    1.3972e+02   -8.7910e-01    1.0138e+00
 8.0600e-01    1.3972e+02   -8.7904e-01    1.0138e+00
 8.0700e-01    1.3972e+02   -8.7898e-01    1.0137e+00
 8.0800e-01    1.3972e+02   -8.7892e-01    1.0136e+00
 8.0900e-01    1.3972e+02   -8.7888e-01    1.0135e+00
 8.1000e-01    1.3972e+02   -8.7883e-01    1.0135e+00
 8.1100e-01    1.3973e+02   -8.7879e-01    1.0134e+00
 8.1200e-01    1.3973e+02   -8.7874e-01    1.0134e+00
 8.1300e-01    1.3973e+02   -8.7868e-01    1.0133e+00
 8.1400e-01    1.3973e+02   -8.7860e-01    1.0132e+00
 8.1500e-01    1.3974e+02   -8.7850e-01    1.0131e+00
 8.1600e-01    1.3974e+02   -8.7838e-01    1.0130e+00
 8.1700e-01    1.3975e+02   -8.7826e-01    1.0129e+00
 8.1800e-01    1.3975e+02   -8.7814e-01    1.0128e+00
 8.1900e-01    1.3976e+02   -8.7803e-01    1.0127e+00
 8.2000e-01    1.3976e+02   -8.7792e-01    1.0126e+00
 8.2100e-01    1.3976e+02   -8.7782e-01    1.0125e+00
 8.2200e-01    1.3977e+02   -8.7773e-01    1.0124e+00
 8.2300e-01    1.3977e+02   -8.7764e-01    1.0123e+00
 8.2400e-01    1.3977e+02   -8.7758e-01    1.0123e+00
 8.2500e-01    1.3977e+02   -8.7756e-01    1.0123e+00
 8.2600e-01    1.3977e+02   -8.7758e-01    1.0123e+00
 8.2700e-01    1.3977e+02   -8.7765e-01    1.0123e+00
 8.2800e-01    1.3977e+02   -8.7774e-01    1.0124e+00
 8.2900e-01    1.3977e+02   -8.7785e-01    1.0124e+00
 8.3000e-01    1.3976e+02   -8.7796e-01    1.0125e+00
 8.3100e-01    1.3976e+02   -8.7805e-01    1.0126e+00
 8.3200e-01    1.3976e+02   -8.7814e-01    1.0127e+00
 8.3300e-01    1.3976e+02   -8.7821e-01    1.0128e+00
 8.3400e-01    1.3975e+02   -8.7828e-01    1.0128e+00
 8.3500e-01    1.3975e+02   -8.7835e-01    1.0128e+00
 8.3600e-01    1.3975e+02   -8.7842e-01    1.0129e+00
 8.3700e-01    1.3974e+02   -8.7850e-01    1.0129e+00
 8.3800e-01    1.3974e+02   -8.7857e-01    1.0130e+00
 8.3900e-01    1.3974e+02   -8.7863e-01    1.0130e+00
 8.4000e-01    1.3974e+02   -8.7869e-01    1.0131e+00
 8.4100e-01    1.3973e+02   -8.7876e-01    1.0131e+00
 8.4200e-01    1.3973e+02   -8.7884e-01    1.0132e+00
 8.4300e-01    1.3973e+02   -8.7892e-01    1.0133e+00
 8.4400e-01    1.3973e+02   -8.7900e-01    1.0133e+00
 8.4500e-01    1.3973e+02   -8.7909e-01    1.0133e+00
 8.4600e-01    1.3973e+02   -8.7916e-01    1.0134e+00
 8.4700e-01    1.3972e+02   -8.7922e-01    1.0135e+00
 8.4800e-01    1.3972e+02   -8.7927e-01    1.0135e+00
 8.4900e-01    1.3972e+02   -8.7932e-01    1.0135e+00
 8.5000e-01    1.3972e+02   -8.7934e-01    1.0136e+00
 8.5100e-01    1.3972e+02   -8.7936e-01    1.0136e+00
 8.5200e-01    1.3972e+02   -8.7934e-01    1.0135e+00
 8.5300e-01    1.3972e+02   -8.7931e-01    1.0135e+00
 8.5400e-01    1.3973e+02   -8.7927e-01    1.0134e+00
 8.5500e-01    1.3973e+02   -8.7921e-01    1.0134e+00
 8.5600e-01    1.3974e+02   -8.7912e-01    1.0133e+00
 8.5700e-01    1.3974e+02   -8.7902e-01    1.0132e+00
 8.5800e-01    1.3975e+02   -8.7891e-01    1.0131e+00
 8.5900e-01    1.3975e+02   -8.7876e-01    1.0130e+00
 8.6000e-01    1.3976e+02   -8.7858e-01    1.0128e+00
 8.6100e-01    1.3977e+02   -8.7838e-01    1.0127e+00
 8.6200e-01    1.3978e+02   -8.7817e-01    1.0125e+00
 8.6300e-01    1.3979e+02   -8.7794e-01    1.0122e+00
 8.6400e-01    1.3980e+02   -8.7771e-01    1.0120e+00
 8.6500e-01    1.3981e+02   -8.7747e-01    1.0118e+00
 8.6600e-01    1.3982e+02   -8.7722e-01    1.0115e+00
 8.6700e-01    1.3983e+02   -8.7696e-01    1.0113e+00
 8.6800e-01    1.3985e+02   -8.7668e-01    1.0111e+00
 8.6900e-01    1.3986e+02   -8.7640e-01    1.0109e+00
 8.7000e-01    1.3987e+02   -8.7611e-01    1.0106e+00
 8.7100e-01    1.3988e+02   -8.7582e-01    1.0103e+00
 8.7200e-01    1.3989e+02   -8.7553e-01    1.0100e+00
 8.7300e-01    1.3990e+02   -8.7525e-01    1.0098e+00
 8.7400e-01    1.3991e+02   -8.7499e-01    1.0096e+00
 8.7500e-01    1.3992e+02   -8.7474e-01    1.0094e+00
 8.7600e-01    1.3993e+02   -8.7452e-01    1.0092e+00
 8.7700e-01    1.3994e+02   -8.7433e-01    1.0090e+00
 8.7800e-01    1.3995e+02   -8.7417e-01    1.0088e+00
 8.7900e-01    1.3995e+02   -8.7404e-01    1.0087e+00
 8.8000e-01    1.3996e+02   -8.7395e-01    1.0086e+00
 8.8100e-01    1.3997e+02   -8.7387e-01    1.0085e+00
 8.8200e-01    1.3997e+02   -8.7382e-01    1.0085e+00
 8.8300e-01    1.3997e+02   -8.7377e-01    1.0085e+00
 8.8400e-01    1.3998e+02   -8.7371e-01    1.0084e+00
 8.8500e-01    1.3998e+02   -8.7364e-01    1.0083e+00
 8.8600e-01    1.3998e+02   -8.7357e-01    1.0082e+00
 8.8700e-01    1.3999e+02   -8.7350e-01    1.0082e+00
 8.8800e-01    1.3999e+02   -8.7345e-01    1.0081e+00
 8.8900e-01    1.3999e+02   -8.7342e-01    1.0081e+00
 8.9000e-01    1.3999e+02   -8.7340e-01    1.0081e+00
 8.9100e-01    1.3999e+02   -8.7338e-01    1.0080e+00
 8.9200e-01    1.3998e+02   -8.7338e-01    1.0080e+00
 8.9300e-01    1.3998e+02   -8.7338e-01    1.0080e+00
 8.9400e-01    1.3998e+02   -8.7340e-01    1.0081e+00
 8.9500e-01    1.3998e+02   -8.7344e-01    1.0081e+00
 8.9600e-01    1.3997e+02   -8.7352e-01    1.0081e+00
 8.9700e-01    1.3997e+02   -8.7363e-01    1.0082e+00
 8.9800e-01    1.3996e+02   -8.7374e-01    1.0083e+00
 8.9900e-01    1.3995e+02   -8.7386e-01    1.0084e+00
 9.0000e-01    1.3995e+02   -8.7400e-01    1.0085e+00
 9.0100e-01    1.3994e+02   -8.7415e-01    1.0087e+00
 9.0200e-01    1.3993e+02   -8.7430e-01    1.0088e+00
 9.0300e-01    1.3993e+02   -8.7447e-01    1.0089e+00
 9.0400e-01    1.3992e+02   -8.7463e-01    1.0090e+00
 9.0500e-01    1.3991e+02   -8.7480e-01    1.0092e+00
 9.0600e-01    1.3990e+02   -8.7497e-01    1.0093e+00
 9.0700e-01    1.3990e+02   -8.7514e-01    1.0094e+00
 9.0800e-01    1.3989e+02   -8.7531e-01    1.0096e+00
 9.0900e-01    1.3988e+02   -8.7549e-01    1.0097e+00
 9.1000e-01    1.3988e+02   -8.7565e-01    1.0098e+00
 9.1100e-01    1.3987e+02   -8.7580e-01    1.0099e+00
 9.1200e-01    1.3987e+02   -8.7593e-01    1.0100e+00
 9.1300e-01    1.3986e+02   -8.7604e-01    1.0101e+00
 9.1400e-01    1.3986e+02   -8.7612e-01    1.0102e+00
 9.1500e-01    1.3986e+02   -8.7620e-01    1.0103e+00
 9.1600e-01    1.3985e+02   -8.7628e-01    1.0103e+00
 9.1700e-01    1.3985e+02   -8.7636e-01    1.0105e+00
 9.1800e-01    1.3984e+02   -8.7645e-01    1.0105e+00
 9.1900e-01    1.3984e+02   -8.7653e-01    1.0105e+00
 9.2000e-01    1.3984e+02   -8.7659e-01    1.0106e+00
 9.2100e-01    1.3983e+02   -8.7665e-01    1.0106e+00
 9.2200e-01    1.3983e+02   -8.7670e-01    1.0106e+00
 9.2300e-01    1.3983e+02   -8.7675e-01    1.0107e+00
 9.2400e-01    1.3983e+02   -8.7681e-01    1.0107e+00
 9.2500e-01    1.3982e+02   -8.7686e-01    1.0107e+00
 9.2600e-01    1.3982e+02   -8.7691e-01    1.0108e+00
 9.2700e-01    1.3982e+02   -8.7696e-01    1.0109e+00
 9.2800e-01    1.3982e+02   -8.7702e-01    1.0109e+00
 9.2900e-01    1.3981e+02   -8.7709e-01    1.0109e+00
 9.3000e-01    1.3981e+02   -8.7716e-01    1.0110e+00
 9.3100e-01    1.3981e+02   -8.7721e-01    1.0111e+00
 9.3200e-01    1.3981e+02   -8.7724e-01    1.0111e+00
 9.3300e-01    1.3981e+02   -8.7726e-01    1.0111e+00
 9.3400e-01    1.3980e+02   -8.7729e-01    1.0111e+00
 9.3500e-01    1.3980e+02   -8.7733e-01    1.0111e+00
 9.3600e-01    1.3980e+02   -8.7736e-01    1.0111e+00
 9.3700e-01    1.3981e+02   -8.7737e-01    1.0111e+00
 9.3800e-01    1.3981e+02   -8.7736e-01    1.0111e+00
 9.3900e-01    1.3981e+02   -8.7733e-01    1.0111e+00
 9.4000e-01    1.3981e+02   -8.7730e-01    1.0111e+00
 9.4100e-01    1.3981e+02   -8.7725e-01    1.0110e+00
 9.4200e-01    1.3982e+02   -8.7719e-01    1.0109e+00
 9.4300e-01    1.3982e+02   -8.7711e-01    1.0108e+00
 9.4400e-01    1.3983e+02   -8.7702e-01    1.0107e+00
 9.4500e-01    1.3983e+02   -8.7690e-01    1.0106e+00
 9.4600e-01    1.3984e+02   -8.7677e-01    1.0105e+00
 9.4700e-01    1.3985e+02   -8.7661e-01    1.0104e+00
 9.4800e-01    1.3986e+02   -8.7642e-01    1.0102e+00
 9.4900e-01    1.3987e+02   -8.7621e-01    1.0100e+00
 9.5000e-01    1.3988e+02   -8.7597e-01    1.0098e+00
 9.5100e-01    1.3989e+02   -8.7571e-01    1.0096e+00
 9.5200e-01    1.3990e+02   -8.7543e-01    1.0093e+00
 9.5300e-01    1.3991e+02   -8.7514e-01    1.0091e+00
 9.5400e-01    1.3992e+02   -8.7485e-01    1.0088e+00
 9.5500e-01    1.3993e+02   -8.7458e-01    1.0086e+00
 9.5600e-01    1.3994e+02   -8.7431e-01    1.0083e+00
 9.5700e-01    1.3995e+02   -8.7408e-01    1.0081e+00
 9.5800e-01    1.3996e+02   -8.7387e-01    1.0080e+00
 9.5900e-01    1.3997e+02   -8.7369e-01    1.0078e+00
 9.6000e-01    1.3998e+02   -8.7351e-01    1.0076e+00
 9.6100e-01    1.3999e+02   -8.7334e-01    1.0075e+00
 9.6200e-01    1.4000e+02   -8.7318e-01    1.0073e+00
 9.6300e-01    1.4000e+02   -8.7301e-01    1.0072e+00
 9.6400e-01    1.4001e+02   -8.7285e-01    1.0071e+00
 9.6500e-01    1.4002e+02   -8.7269e-01    1.0069e+00
 9.6600e-01    1.4002e+02   -8.7254e-01    1.0068e+00
 9.6700e-01    1.4003e+02   -8.7241e-01    1.0067e+00
 9.6800e-01    1.4003e+02   -8.7232e-01    1.0066e+00
 9.6900e-01    1.4004e+02   -8.7224e-01    1.0065e+00
 9.7000e-01    1.4004e+02   -8.7221e-01    1.0065e+00
 9.7100e-01    1.4004e+02   -8.7220e-01    1.0065e+00
 9.7200e-01    1.4004e+02   -8.7221e-01    1.0065e+00
 9.7300e-01    1.4004e+02   -8.7224e-01    1.0065e+00
 9.7400e-01    1.4004e+02   -8.7229e-01    1.0065e+00
 9.7500e-01    1.4004e+02   -8.7234e-01    1.0065e+00
 9.7600e-01    1.4004e+02   -8.7242e-01    1.0066e+00
 9.7700e-01    1.4004e+02   -8.7250e-01    1.0067e+00
 9.7800e-01    1.4003e+02   -8.7259e-01    1.0068e+00
 9.7900e-01    1.4003e+02   -8.7268e-01    1.0068e+00
 9.8000e-01    1.4003e+02   -8.7279e-01    1.0069e+00
 9.8100e-01    1.4002e+02   -8.7289e-01    1.0070e+00
 9.8200e-01    1.4002e+02   -8.7300e-01    1.0071e+00
 9.8300e-01    1.4001e+02   -8.7310e-01    1.0071e+00
 9.8400e-01    1.4001e+02   -8.7321e-01    1.0072e+00
 9.8500e-01    1.4000e+02   -8.7334e-01    1.0073e+00
 9.8600e-01    1.4000e+02   -8.7348e-01    1.0075e+00
 9.8700e-01    1.3999e+02   -8.7363e-01    1.0076e+00
 9.8800e-01    1.3999e+02   -8.7377e-01    1.0077e+00
 9.8900e-01    1.3998e+02   -8.7388e-01    1.0078e+00
 9.9000e-01    1.3998e+02   -8.7398e-01    1.0078e+00
 9.9100e-01    1.3998e+02   -8.7406e-01    1.0080e+00
 9.9200e-01    1.3997e+02   -8.7410e-01    1.0080e+00
 9.9300e-01    1.3997e+02   -8.7411e-01    1.0079e+00
 9.9400e-01    1.3997e+02   -8.7411e-01    1.0079e+00
 9.9500e-01    1.3998e+02   -8.7407e-01    1.0079e+00
 9.9600e-01    1.3998e+02   -8.7400e-01    1.0079e+00
 9.9700e-01    1.3999e+02   -8.7390e-01    1.0078e+00
 9.9800e-01    1.3999e+02   -8.7379e-01    1.0077e+00
 9.9900e-01    1.4000e+02   -8.7367e-01    1.0075e+00
 1.0000e+00    1.4000e+02   -8.7356e-01    1.0074e+00
 1.0010e+00    1.4000e+02   -8.7346e-01    1.0074e+00
 1.0020e+00    1.4001e+02   -8.7336e-01    1.0073e+00
 1.0030e+00    1.4001e+02   -8.7326e-01    1.0072e+00
 1.0040e+00    1.4002e+02   -8.7315e-01    1.0070e+00
 1.0050e+00    1.4002e+02   -8.7303e-01    1.0069e+00
 1.0060e+00    1.4003e+02   -8.7289e-01    1.0068e+00
 1.0070e+00    1.4003e+02   -8.7276e-01    1.0067e+00
 1.0080e+00    1.4004e+02   -8.7264e-01    1.0066e+00
 1.0090e+00    1.4004e+02   -8.7252e-01    1.0065e+00
 1.0100e+00    1.4005e+02   -8.7240e-01    1.0064e+00
 1.0110e+00    1.4005e+02   -8.7229e-01    1.0063e+00
 1.0120e+00    1.4006e+02   -8.7218e-01    1.0062e+00
 1.0130e+00    1.4006e+02   -8.7207e-01    1.0060e+00
 1.0140e+00    1.4007e+02   -8.7197e-01    1.0059e+00
 1.0150e+00    1.4007e+02   -8.7187e-01    1.0058e+00
 1.0160e+00    1.4008e+02   -8.7176e-01    1.0057e+00
 1.0170e+00    1.4008e+02   -8.7164e-01    1.0057e+00
 1.0180e+00    1.4009e+02   -8.7151e-01    1.0055e+00
 1.0190e+00    1.4009e+02   -8.7139e-01    1.0054e+00
 1.0200e+00    1.4010e+02   -8.7128e-01    1.0053e+00
 1.0210e+00    1.4010e+02   -8.7118e-01    1.0052e+00
 1.0220e+00    1.4011e+02   -8.7110e-01    1.0052e+00
 1.0230e+00    1.4011e+02   -8.7102e-01    1.0051e+00
 1.0240e+00    1.4011e+02   -8.7095e-01    1.0050e+00
 1.0250e+00    1.4011e+02   -8.7089e-01    1.0050e+00
 1.0260e+00    1.4011e+02   -8.7085e-01    1.0049e+00
 1.0270e+00    1.4012e+02   -8.7082e-01    1.0049e+00
 1.0280e+00    1.4012e+02   -8.7081e-01    1.0049e+00
 1.0290e+00    1.4012e+02   -8.7081e-01    1.0049e+00
 1.0300e+00    1.4012e+02   -8.7082e-01    1.0049e+00
 1.0310e+00    1.4012e+02   -8.7085e-01    1.0049e+00
 1.0320e+00    1.4012e+02   -8.7089e-01    1.0049e+00
 1.0330e+00    1.4012e+02   -8.7093e-01    1.0050e+00
 1.0340e+00    1.4011e+02   -8.7098e-01    1.0050e+00
 1.0350e+00    1.4011e+02   -8.7103e-01    1.0050e+00
 1.0360e+00    1.4011e+02   -8.7108e-01    1.0051e+00
 1.0370e+00    1.4011e+02   -8.7112e-01    1.0051e+00
 1.0380e+00    1.4011e+02   -8.7116e-01    1.0051e+00
 1.0390e+00    1.4010e+02   -8.7119e-01    1.0052e+00
 1.0400e+00    1.4010e+02   -8.7123e-01    1.0052e+00
 1.0410e+00    1.4010e+02   -8.7126e-01    1.0052e+00
 1.0420e+00    1.4010e+02   -8.7130e-01    1.0052e+00
 1.0430e+00    1.4010e+02   -8.7134e-01    1.0053e+00
 1.0440e+00    1.4010e+02   -8.7139e-01    1.0053e+00
 1.0450e+00    1.4010e+02   -8.7145e-01    1.0054e+00
 1.0460e+00    1.4010e+02   -8.7151e-01    1.0054e+00
 1.0470e+00    1.4009e+02   -8.7158e-01    1.0054e+00
 1.0480e+00    1.4009e+02   -8.7163e-01    1.0055e+00
 1.0490e+00    1.4009e+02   -8.7167e-01    1.0055e+00
 1.0500e+00    1.4009e+02   -8.7168e-01    1.0055e+00
 1.0510e+00    1.4009e+02   -8.7171e-01    1.0055e+00
 1.0520e+00    1.4008e+02   -8.7173e-01    1.0056e+00
 1.0530e+00    1.4008e+02   -8.7174e-01    1.0056e+00
 1.0540e+00    1.4008e+02   -8.7176e-01    1.0056e+00
 1.0550e+00    1.4008e+02   -8.7176e-01    1.0056e+00
 1.0560e+00    1.4008e+02   -8.7176e-01    1.0055e+00
 1.0570e+00    1.4008e+02   -8.7177e-01    1.0056e+00
 1.0580e+00    1.4008e+02   -8.7176e-01    1.0056e+00
 1.0590e+00    1.4008e+02   -8.7174e-01    1.0056e+00
 1.0600e+00    1.4008e+02   -8.7171e-01    1.0055e+00
 1.0610e+00    1.4008e+02   -8.7166e-01    1.0055e+00
 1.0620e+00    1.4009e+02   -8.7160e-01    1.0054e+00
 1.0630e+00    1.4009e+02   -8.7151e-01    1.0054e+00
 1.0640e+00    1.4010e+02   -8.7141e-01    1.0053e+00
 1.0650e+00    1.4010e+02   -8.7129e-01    1.0052e+00
 1.0660e+00    1.4011e+02   -8.7117e-01    1.0050e+00
 1.0670e+00    1.4011e+02   -8.7105e-01    1.0050e+00
 1.0680e+00    1.4012e+02   -8.7093e-01    1.0048e+00
 1.0690e+00    1.4012e+02   -8.7081e-01    1.0047e+00
 1.0700e+00    1.4013e+02   -8.7069e-01    1.0046e+00
 1.0710e+00    1.4013e+02   -8.7057e-01    1.0045e+00
 1.0720e+00    1.4014e+02   -8.7046e-01    1.0044e+00
 1.0730e+00    1.4015e+02   -8.7036e-01    1.0043e+00
 1.0740e+00    1.4015e+02   -8.7027e-01    1.0042e+00
 1.0750e+00    1.4016e+02   -8.7019e-01    1.0042e+00
 1.0760e+00    1.4016e+02   -8.7011e-01    1.0041e+00
 1.0770e+00    1.4016e+02   -8.7005e-01    1.0040e+00
 1.0780e+00    1.4017e+02   -8.7000e-01    1.0040e+00
 1.0790e+00    1.4017e+02   -8.6995e-01    1.0039e+00
 1.0800e+00    1.4017e+02   -8.6991e-01    1.0039e+00
 1.0810e+00    1.4017e+02   -8.6989e-01    1.0039e+00
 1.0820e+00    1.4017e+02   -8.6989e-01    1.0039e+00
 1.0830e+00    1.4017e+02   -8.6990e-01    1.0039e+00
 1.0840e+00    1.4017e+02   -8.6993e-01    1.0039e+00
 1.0850e+00    1.4017e+02   -8.6999e-01    1.0039e+00
 1.0860e+00    1.4017e+02   -8.7007e-01    1.0040e+00
 1.0870e+00    1.4017e+02   -8.7017e-01    1.0041e+00
 1.0880e+00    1.4016e+02   -8.7032e-01    1.0042e+00
 1.0890e+00    1.4015e+02   -8.7050e-01    1.0044e+00
 1.0900e+00    1.4015e+02   -8.7071e-01    1.0045e+00
 1.0910e+00    1.4014e+02   -8.7096e-01    1.0047e+00
 1.0920e+00    1.4013e+02   -8.7122e-01    1.0050e+00
 1.0930e+00    1.4012e+02   -8.7149e-01    1.0052e+00
 1.0940e+00    1.4011e+02   -8.7175e-01    1.0054e+00
 1.0950e+00    1.4010e+02   -8.7200e-01    1.0056e+00
 1.0960e+00    1.4009e+02   -8.7225e-01    1.0058e+00
 1.0970e+00    1.4008e+02   -8.7249e-01    1.0061e+00
 1.0980e+00    1.4007e+02   -8.7272e-01    1.0063e+00
 1.0990e+00    1.4006e+02   -8.7294e-01    1.0064e+00
 1.1000e+00    1.4006e+02   -8.7314e-01    1.0066e+00
 1.1010e+00    1.4005e+02   -8.7334e-01    1.0068e+00
 1.1020e+00    1.4004e+02   -8.7351e-01    1.0069e+00
 1.1030e+00    1.4003e+02   -8.7366e-01    1.0071e+00
 1.1040e+00    1.4003e+02   -8.7379e-01    1.0072e+00
 1.1050e+00    1.4002e+02   -8.7391e-01    1.0072e+00
 1.1060e+00    1.4001e+02   -8.7401e-01    1.0073e+00
 1.1070e+00    1.4001e+02   -8.7409e-01    1.0074e+00
 1.1080e+00    1.4001e+02   -8.7415e-01    1.0074e+00
 1.1090e+00    1.4000e+02   -8.7420e-01    1.0074e+00
 1.1100e+00    1.4000e+02   -8.7425e-01    1.0075e+00
 1.1110e+00    1.4000e+02   -8.7428e-01    1.0076e+00
 1.1120e+00    1.4000e+02   -8.7430e-01    1.0075e+00
 1.1130e+00    1.4000e+02   -8.7430e-01    1.0075e+00
 1.1140e+00    1.4000e+02   -8.7428e-01    1.0075e+00
 1.1150e+00    1.4000e+02   -8.7424e-01    1.0074e+00
 1.1160e+00    1.4001e+02   -8.7418e-01    1.0074e+00
 1.1170e+00    1.4001e+02   -8.7410e-01    1.0074e+00
 1.1180e+00    1.4001e+02   -8.7402e-01    1.0073e+00
 1.1190e+00    1.4002e+02   -8.7393e-01    1.0072e+00
 1.1200e+00    1.4002e+02   -8.7383e-01    1.0071e+00
 1.1210e+00    1.4003e+02   -8.7371e-01    1.0069e+00
 1.1220e+00    1.4003e+02   -8.7356e-01    1.0068e+00
 1.1230e+00    1.4004e+02   -8.7339e-01    1.0067e+00
 1.1240e+00    1.4005e+02   -8.7319e-01    1.0065e+00
 1.1250e+00    1.4006e+02   -8.7297e-01    1.0063e+00
 1.1260e+00    1.4006e+02   -8.7275e-01    1.0061e+00
 1.1270e+00    1.4007e+02   -8.7252e-01    1.0059e+00
 1.1280e+00    1.4008e+02   -8.7227e-01    1.0057e+00
 1.1290e+00    1.4009e+02   -8.7201e-01    1.0055e+00
 1.1300e+00    1.4011e+02   -8.7175e-01    1.0053e+00
 1.1310e+00    1.4011e+02   -8.7149e-01    1.0051e+00
 1.1320e+00    1.4012e+02   -8.7124e-01    1.0048e+00
 1.1330e+00    1.4013e+02   -8.7102e-01    1.0046e+00
 1.1340e+00    1.4014e+02   -8.7084e-01    1.0044e+00
 1.1350e+00    1.4015e+02   -8.7067e-01    1.0043e+00
 1.1360e+00    1.4015e+02   -8.7053e-01    1.0042e+00
 1.1370e+00    1.4016e+02   -8.7041e-01    1.0041e+00
 1.1380e+00    1.4016e+02   -8.7031e-01    1.0040e+00
 1.1390e+00    1.4017e+02   -8.7022e-01    1.0039e+00
 1.1400e+00    1.4017e+02   -8.7016e-01    1.0039e+00
 1.1410e+00    1.4017e+02   -8.7013e-01    1.0038e+00
 1.1420e+00    1.4017e+02   -8.7013e-01    1.0039e+00
 1.1430e+00    1.4017e+02   -8.7014e-01    1.0038e+00
 1.1440e+00    1.4017e+02   -8.7017e-01    1.0038e+00
 1.1450e+00    1.4017e+02   -8.7020e-01    1.0039e+00
 1.1460e+00    1.4016e+02   -8.7024e-01    1.0039e+00
 1.1470e+00    1.4016e+02   -8.7029e-01    1.0039e+00
 1.1480e+00    1.4016e+02   -8.7036e-01    1.0040e+00
 1.1490e+00    1.4016e+02   -8.7044e-01    1.0041e+00
 1.1500e+00    1.4015e+02   -8.7054e-01    1.0042e+00
 1.1510e+00    1.4015e+02   -8.7066e-01    1.0043e+00
 1.1520e+00    1.4014e+02   -8.7079e-01    1.0044e+00
 1.1530e+00    1.4014e+02   -8.7095e-01    1.0045e+00
 1.1540e+00    1.4013e+02   -8.7111e-01    1.0046e+00
 1.1550e+00    1.4013e+02   -8.7128e-01    1.0048e+00
 1.1560e+00    1.4012e+02   -8.7143e-01    1.0049e+00
 1.1570e+00    1.4012e+02   -8.7159e-01    1.0050e+00
 1.1580e+00    1.4011e+02   -8.7174e-01    1.0052e+00
 1.1590e+00    1.4011e+02   -8.7188e-01    1.0053e+00
 1.1600e+00    1.4010e+02   -8.7200e-01    1.0054e+00
 1.1610e+00    1.4010e+02   -8.7210e-01    1.0055e+00
 1.1620e+00    1.4010e+02   -8.7219e-01    1.0055e+00
 1.1630e+00    1.4009e+02   -8.7226e-01    1.0056e+00
 1.1640e+00    1.4009e+02   -8.7232e-01    1.0057e+00
 1.1650e+00    1.4009e+02   -8.7238e-01    1.0057e+00
 1.1660e+00    1.4009e+02   -8.7242e-01    1.0058e+00
 1.1670e+00    1.4009e+02   -8.7246e-01    1.0058e+00
 1.1680e+00    1.4008e+02   -8.7249e-01    1.0058e+00
 1.1690e+00    1.4008e+02   -8.7252e-01    1.0058e+00
 1.1700e+00    1.4008e+02   -8.7253e-01    1.0059e+00
 1.1710e+00    1.4008e+02   -8.7255e-01    1.0058e+00
 1.1720e+00    1.4008e+02   -8.7254e-01    1.0058e+00
 1.1730e+00    1.4009e+02   -8.7251e-01    1.0058e+00
 1.1740e+00    1.4009e+02   -8.7246e-01    1.0057e+00
 1.1750e+00    1.4009e+02   -8.7239e-01    1.0057e+00
 1.1760e+00    1.4010e+02   -8.7228e-01    1.0056e+00
 1.1770e+00    1.4010e+02   -8.7215e-01    1.0055e+00
 1.1780e+00    1.4011e+02   -8.7198e-01    1.0053e+00
 1.1790e+00    1.4012e+02   -8.7180e-01    1.0052e+00
 1.1800e+00    1.4013e+02   -8.7160e-01    1.0050e+00
 1.1810e+00    1.4014e+02   -8.7140e-01    1.0048e+00
 1.1820e+00    1.4015e+02   -8.7118e-01    1.0046e+00
 1.1830e+00    1.4016e+02   -8.7096e-01    1.0044e+00
 1.1840e+00    1.4017e+02   -8.7072e-01    1.0042e+00
 1.1850e+00    1.4018e+02   -8.7048e-01    1.0040e+00
 1.1860e+00    1.4019e+02   -8.7023e-01    1.0038e+00
 1.1870e+00    1.4020e+02   -8.6997e-01    1.0036e+00
 1.1880e+00    1.4021e+02   -8.6969e-01    1.0033e+00
 1.1890e+00    1.4022e+02   -8.6942e-01    1.0031e+00
 1.1900e+00    1.4023e+02   -8.6914e-01    1.0028e+00
 1.1910e+00    1.4024e+02   -8.6886e-01    1.0026e+00
 1.1920e+00    1.4025e+02   -8.6858e-01    1.0023e+00
 1.1930e+00    1.4027e+02   -8.6829e-01    1.0021e+00
 1.1940e+00    1.4028e+02   -8.6800e-01    1.0018e+00
 1.1950e+00    1.4029e+02   -8.6770e-01    1.0016e+00
 1.1960e+00    1.4030e+02   -8.6739e-01    1.0013e+00
 1.1970e+00    1.4032e+02   -8.6708e-01    1.0011e+00
 1.1980e+00    1.4033e+02   -8.6679e-01    1.0008e+00
 1.1990e+00    1.4034e+02   -8.6653e-01    1.0006e+00
 1.2000e+00    1.4035e+02   -8.6628e-01    1.0004e+00
 1.2010e+00    1.4036e+02   -8.6606e-01    1.0002e+00
 1.2020e+00    1.4037e+02   -8.6586e-01    9.9997e-01
 1.2030e+00    1.4038e+02   -8.6568e-01    9.9983e-01
 1.2040e+00    1.4038e+02   -8.6552e-01    9.9965e-01
 1.2050e+00    1.4039e+02   -8.6539e-01    9.9955e-01
 1.2060e+00    1.4040e+02   -8.6526e-01    9.9945e-01
 1.2070e+00    1.4040e+02   -8.6514e-01    9.9932e-01
 1.2080e+00    1.4040e+02   -8.6505e-01    9.9926e-01
 1.2090e+00    1.4041e+02   -8.6499e-01    9.9921e-01
