PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0600e-01    1.3593e+02   -3.7989e-01    1.2799e+00
 4.0700e-01    1.3595e+02   -3.8076e-01    1.2793e+00
 4.0800e-01    1.3598e+02   -3.8175e-01    1.2790e+00
 4.0900e-01    1.3600e+02   -3.8275e-01    1.2787e+00
 4.1000e-01    1.3602e+02   -3.8356e-01    1.2782e+00
 4.1100e-01    1.3606e+02   -3.8404e-01    1.2778e+00
 4.1200e-01    1.3610e+02   -3.8407e-01    1.2772e+00
 4.1300e-01    1.3615e+02   -3.8361e-01    1.2764e+00
 4.1400e-01    1.3620e+02   -3.8261e-01    1.2757e+00
 4.1500e-01    1.3627e+02   -3.8112e-01    1.2747e+00
 4.1600e-01    1.3634e+02   -3.7930e-01    1.2736e+00
 4.1700e-01    1.3642e+02   -3.7744e-01    1.2728e+00
 4.1800e-01    1.3649e+02   -3.7563e-01    1.2715e+00
 4.1900e-01    1.3656e+02   -3.7411e-01    1.2707e+00
 4.2000e-01    1.3662e+02   -3.7301e-01    1.2699e+00
 4.2100e-01    1.3667e+02   -3.7248e-01    1.2691e+00
 4.2200e-01    1.3671e+02   -3.7259e-01    1.2685e+00
 4.2300e-01    1.3674e+02   -3.7312e-01    1.2678e+00
 4.2400e-01    1.3677e+02   -3.7409e-01    1.2677e+00
 4.2500e-01    1.3679e+02   -3.7527e-01    1.2673e+00
 4.2600e-01    1.3680e+02   -3.7635e-01    1.2670e+00
 4.2700e-01    1.3682e+02   -3.7730e-01    1.2667e+00
 4.2800e-01    1.3685e+02   -3.7791e-01    1.2663e+00
 4.2900e-01    1.3689e+02   -3.7797e-01    1.2657e+00
 4.3000e-01    1.3694e+02   -3.7742e-01    1.2652e+00
 4.3100e-01    1.3700e+02   -3.7633e-01    1.2642e+00
 4.3200e-01    1.3706e+02   -3.7482e-01    1.2632e+00
 4.3300e-01    1.3714e+02   -3.7294e-01    1.2621e+00
 4.3400e-01    1.3721e+02   -3.7084e-01    1.2610e+00
 4.3500e-01    1.3729e+02   -3.6879e-01    1.2598e+00
 4.3600e-01    1.3735e+02   -3.6704e-01    1.2587e+00
 4.3700e-01    1.3741e+02   -3.6585e-01    1.2581e+00
 4.3800e-01    1.3746e+02   -3.6529e-01    1.2572e+00
 4.3900e-01    1.3749e+02   -3.6543e-01    1.2568e+00
 4.4000e-01    1.3752e+02   -3.6615e-01    1.2564e+00
 4.4100e-01    1.3753e+02   -3.6743e-01    1.2559e+00
 4.4200e-01    1.3754e+02   -3.6896e-01    1.2559e+00
 4.4300e-01    1.3755e+02   -3.7049e-01    1.2555e+00
 4.4400e-01    1.3757e+02   -3.7174e-01    1.2553e+00
 4.4500e-01    1.3759e+02   -3.7248e-01    1.2549e+00
 4.4600e-01    1.3763e+02   -3.7258e-01    1.2545e+00
 4.4700e-01    1.3767e+02   -3.7195e-01    1.2538e+00
 4.4800e-01    1.3773e+02   -3.7061e-01    1.2528e+00
 4.4900e-01    1.3780e+02   -3.6869e-01    1.2520e+00
 4.5000e-01    1.3788e+02   -3.6638e-01    1.2508e+00
 4.5100e-01    1.3796e+02   -3.6398e-01    1.2495e+00
 4.5200e-01    1.3803e+02   -3.6176e-01    1.2485e+00
 4.5300e-01    1.3809e+02   -3.6001e-01    1.2474e+00
 4.5400e-01    1.3815e+02   -3.5902e-01    1.2466e+00
 4.5500e-01    1.3818e+02   -3.5886e-01    1.2458e+00
 4.5600e-01    1.3821e+02   -3.5949e-01    1.2455e+00
 4.5700e-01    1.3822e+02   -3.6084e-01    1.2452e+00
 4.5800e-01    1.3823e+02   -3.6262e-01    1.2452e+00
 4.5900e-01    1.3823e+02   -3.6449e-01    1.2451e+00
 4.6000e-01    1.3824e+02   -3.6620e-01    1.2450e+00
 4.6100e-01    1.3825e+02   -3.6741e-01    1.2448e+00
 4.6200e-01    1.3828e+02   -3.6783e-01    1.2443e+00
 4.6300e-01    1.3833e+02   -3.6735e-01    1.2438e+00
 4.6400e-01    1.3839e+02   -3.6602e-01    1.2427e+00
 4.6500e-01    1.3846e+02   -3.6397e-01    1.2417e+00
 4.6600e-01    1.3853e+02   -3.6144e-01    1.2405e+00
 4.6700e-01    1.3861e+02   -3.5880e-01    1.2393e+00
 4.6800e-01    1.3869e+02   -3.5636e-01    1.2381e+00
 4.6900e-01    1.3876e+02   -3.5451e-01    1.2371e+00
 4.7000e-01    1.3881e+02   -3.5353e-01    1.2363e+00
 4.7100e-01    1.3884e+02   -3.5352e-01    1.2358e+00
 4.7200e-01    1.3886e+02   -3.5452e-01    1.2353e+00
 4.7300e-01    1.3887e+02   -3.5627e-01    1.2355e+00
 4.7400e-01    1.3887e+02   -3.5852e-01    1.2353e+00
 4.7500e-01    1.3886e+02   -3.6078e-01    1.2354e+00
 4.7600e-01    1.3887e+02   -3.6268e-01    1.2352e+00
 4.7700e-01    1.3888e+02   -3.6388e-01    1.2351e+00
 4.7800e-01    1.3892e+02   -3.6411e-01    1.2345e+00
 4.7900e-01    1.3897e+02   -3.6333e-01    1.2339e+00
 4.8000e-01    1.3903e+02   -3.6161e-01    1.2329e+00
 4.8100e-01    1.3911e+02   -3.5914e-01    1.2317e+00
 4.8200e-01    1.3920e+02   -3.5620e-01    1.2305e+00
 4.8300e-01    1.3929e+02   -3.5315e-01    1.2293e+00
 4.8400e-01    1.3937e+02   -3.5052e-01    1.2279e+00
 4.8500e-01    1.3944e+02   -3.4872e-01    1.2270e+00
 4.8600e-01    1.3948e+02   -3.4799e-01    1.2262e+00
 4.8700e-01    1.3951e+02   -3.4844e-01    1.2256e+00
 4.8800e-01    1.3952e+02   -3.4993e-01    1.2255e+00
 4.8900e-01    1.3952e+02   -3.5217e-01    1.2256e+00
 4.9000e-01    1.3952e+02   -3.5469e-01    1.2257e+00
 4.9100e-01    1.3951e+02   -3.5705e-01    1.2258e+00
 4.9200e-01    1.3952e+02   -3.5875e-01    1.2257e+00
 4.9300e-01    1.3954e+02   -3.5948e-01    1.2254e+00
 4.9400e-01    1.3958e+02   -3.5914e-01    1.2247e+00
 4.9500e-01    1.3964e+02   -3.5775e-01    1.2238e+00
 4.9600e-01    1.3971e+02   -3.5548e-01    1.2227e+00
 4.9700e-01    1.3979e+02   -3.5260e-01    1.2214e+00
 4.9800e-01    1.3987e+02   -3.4953e-01    1.2203e+00
 4.9900e-01    1.3995e+02   -3.4670e-01    1.2187e+00
 5.0000e-01    1.4001e+02   -3.4463e-01    1.2179e+00
 5.0100e-01    1.4006e+02   -3.4361e-01    1.2170e+00
 5.0200e-01    1.4008e+02   -3.4380e-01    1.2165e+00
 5.0300e-01    1.4009e+02   -3.4515e-01    1.2164e+00
 5.0400e-01    1.4009e+02   -3.4732e-01    1.2164e+00
 5.0500e-01    1.4008e+02   -3.4986e-01    1.2165e+00
 5.0600e-01    1.4007e+02   -3.5228e-01    1.2167e+00
 5.0700e-01    1.4007e+02   -3.5412e-01    1.2166e+00
 5.0800e-01    1.4009e+02   -3.5499e-01    1.2163e+00
 5.0900e-01    1.4012e+02   -3.5476e-01    1.2156e+00
 5.1000e-01    1.4018e+02   -3.5340e-01    1.2149e+00
 5.1100e-01    1.4025e+02   -3.5106e-01    1.2136e+00
 5.1200e-01    1.4033e+02   -3.4808e-01    1.2126e+00
 5.1300e-01    1.4041e+02   -3.4490e-01    1.2112e+00
 5.1400e-01    1.4048e+02   -3.4209e-01    1.2100e+00
 5.1500e-01    1.4055e+02   -3.4018e-01    1.2089e+00
 5.1600e-01    1.4059e+02   -3.3949e-01    1.2083e+00
 5.1700e-01    1.4061e+02   -3.4004e-01    1.2078e+00
 5.1800e-01    1.4062e+02   -3.4168e-01    1.2079e+00
 5.1900e-01    1.4061e+02   -3.4403e-01    1.2078e+00
 5.2000e-01    1.4060e+02   -3.4665e-01    1.2081e+00
 5.2100e-01    1.4059e+02   -3.4897e-01    1.2080e+00
 5.2200e-01    1.4060e+02   -3.5052e-01    1.2083e+00
 5.2300e-01    1.4062e+02   -3.5106e-01    1.2077e+00
 5.2400e-01    1.4066e+02   -3.5048e-01    1.2070e+00
 5.2500e-01    1.4072e+02   -3.4883e-01    1.2063e+00
 5.2600e-01    1.4080e+02   -3.4636e-01    1.2051e+00
 5.2700e-01    1.4088e+02   -3.4340e-01    1.2039e+00
 5.2800e-01    1.4095e+02   -3.4048e-01    1.2026e+00
 5.2900e-01    1.4102e+02   -3.3806e-01    1.2013e+00
 5.3000e-01    1.4108e+02   -3.3662e-01    1.2005e+00
 5.3100e-01    1.4111e+02   -3.3637e-01    1.1999e+00
 5.3200e-01    1.4112e+02   -3.3731e-01    1.1997e+00
 5.3300e-01    1.4112e+02   -3.3919e-01    1.1996e+00
 5.3400e-01    1.4111e+02   -3.4154e-01    1.1998e+00
 5.3500e-01    1.4110e+02   -3.4400e-01    1.1999e+00
 5.3600e-01    1.4110e+02   -3.4599e-01    1.1999e+00
 5.3700e-01    1.4111e+02   -3.4716e-01    1.1998e+00
 5.3800e-01    1.4114e+02   -3.4720e-01    1.1991e+00
 5.3900e-01    1.4119e+02   -3.4609e-01    1.1985e+00
 5.4000e-01    1.4126e+02   -3.4395e-01    1.1973e+00
 5.4100e-01    1.4134e+02   -3.4108e-01    1.1961e+00
 5.4200e-01    1.4142e+02   -3.3793e-01    1.1949e+00
 5.4300e-01    1.4149e+02   -3.3513e-01    1.1936e+00
 5.4400e-01    1.4155e+02   -3.3310e-01    1.1926e+00
 5.4500e-01    1.4160e+02   -3.3224e-01    1.1918e+00
 5.4600e-01    1.4162e+02   -3.3266e-01    1.1915e+00
 5.4700e-01    1.4162e+02   -3.3423e-01    1.1915e+00
 5.4800e-01    1.4162e+02   -3.3659e-01    1.1915e+00
 5.4900e-01    1.4160e+02   -3.3920e-01    1.1917e+00
 5.5000e-01    1.4160e+02   -3.4148e-01    1.1918e+00
 5.5100e-01    1.4160e+02   -3.4294e-01    1.1918e+00
 5.5200e-01    1.4162e+02   -3.4328e-01    1.1914e+00
 5.5300e-01    1.4166e+02   -3.4236e-01    1.1907e+00
 5.5400e-01    1.4172e+02   -3.4034e-01    1.1897e+00
 5.5500e-01    1.4180e+02   -3.3756e-01    1.1885e+00
 5.5600e-01    1.4188e+02   -3.3451e-01    1.1873e+00
 5.5700e-01    1.4195e+02   -3.3169e-01    1.1861e+00
 5.5800e-01    1.4201e+02   -3.2967e-01    1.1852e+00
 5.5900e-01    1.4205e+02   -3.2883e-01    1.1844e+00
 5.6000e-01    1.4207e+02   -3.2927e-01    1.1841e+00
 5.6100e-01    1.4207e+02   -3.3085e-01    1.1838e+00
 5.6200e-01    1.4206e+02   -3.3332e-01    1.1841e+00
 5.6300e-01    1.4204e+02   -3.3603e-01    1.1843e+00
 5.6400e-01    1.4203e+02   -3.3850e-01    1.1844e+00
 5.6500e-01    1.4203e+02   -3.4016e-01    1.1846e+00
 5.6600e-01    1.4205e+02   -3.4066e-01    1.1841e+00
 5.6700e-01    1.4209e+02   -3.3989e-01    1.1835e+00
 5.6800e-01    1.4214e+02   -3.3807e-01    1.1825e+00
 5.6900e-01    1.4221e+02   -3.3539e-01    1.1814e+00
 5.7000e-01    1.4229e+02   -3.3234e-01    1.1802e+00
 5.7100e-01    1.4236e+02   -3.2957e-01    1.1790e+00
 5.7200e-01    1.4242e+02   -3.2757e-01    1.1779e+00
 5.7300e-01    1.4246e+02   -3.2671e-01    1.1773e+00
 5.7400e-01    1.4248e+02   -3.2707e-01    1.1768e+00
 5.7500e-01    1.4249e+02   -3.2858e-01    1.1768e+00
 5.7600e-01    1.4248e+02   -3.3081e-01    1.1769e+00
 5.7700e-01    1.4247e+02   -3.3323e-01    1.1770e+00
 5.7800e-01    1.4247e+02   -3.3523e-01    1.1772e+00
 5.7900e-01    1.4248e+02   -3.3640e-01    1.1769e+00
 5.8000e-01    1.4250e+02   -3.3646e-01    1.1765e+00
 5.8100e-01    1.4255e+02   -3.3538e-01    1.1758e+00
 5.8200e-01    1.4260e+02   -3.3333e-01    1.1748e+00
 5.8300e-01    1.4267e+02   -3.3071e-01    1.1736e+00
 5.8400e-01    1.4274e+02   -3.2792e-01    1.1724e+00
 5.8500e-01    1.4281e+02   -3.2555e-01    1.1715e+00
 5.8600e-01    1.4286e+02   -3.2404e-01    1.1706e+00
 5.8700e-01    1.4289e+02   -3.2365e-01    1.1700e+00
 5.8800e-01    1.4291e+02   -3.2447e-01    1.1697e+00
 5.8900e-01    1.4290e+02   -3.2624e-01    1.1698e+00
 5.9000e-01    1.4290e+02   -3.2853e-01    1.1699e+00
 5.9100e-01    1.4288e+02   -3.3083e-01    1.1699e+00
 5.9200e-01    1.4288e+02   -3.3260e-01    1.1700e+00
 5.9300e-01    1.4289e+02   -3.3349e-01    1.1697e+00
 5.9400e-01    1.4292e+02   -3.3325e-01    1.1693e+00
 5.9500e-01    1.4296e+02   -3.3188e-01    1.1685e+00
 5.9600e-01    1.4302e+02   -3.2965e-01    1.1673e+00
 5.9700e-01    1.4309e+02   -3.2688e-01    1.1664e+00
 5.9800e-01    1.4316e+02   -3.2416e-01    1.1653e+00
 5.9900e-01    1.4321e+02   -3.2205e-01    1.1643e+00
 6.0000e-01    1.4325e+02   -3.2100e-01    1.1636e+00
 6.0100e-01    1.4327e+02   -3.2123e-01    1.1632e+00
 6.0200e-01    1.4328e+02   -3.2264e-01    1.1630e+00
 6.0300e-01    1.4327e+02   -3.2490e-01    1.1634e+00
 6.0400e-01    1.4325e+02   -3.2746e-01    1.1635e+00
 6.0500e-01    1.4324e+02   -3.2967e-01    1.1636e+00
 6.0600e-01    1.4324e+02   -3.3105e-01    1.1636e+00
 6.0700e-01    1.4327e+02   -3.3126e-01    1.1631e+00
 6.0800e-01    1.4331e+02   -3.3026e-01    1.1626e+00
 6.0900e-01    1.4336e+02   -3.2818e-01    1.1616e+00
 6.1000e-01    1.4343e+02   -3.2540e-01    1.1605e+00
 6.1100e-01    1.4350e+02   -3.2254e-01    1.1592e+00
 6.1200e-01    1.4356e+02   -3.2015e-01    1.1583e+00
 6.1300e-01    1.4360e+02   -3.1873e-01    1.1574e+00
 6.1400e-01    1.4363e+02   -3.1860e-01    1.1569e+00
 6.1500e-01    1.4364e+02   -3.1971e-01    1.1569e+00
 6.1600e-01    1.4363e+02   -3.2178e-01    1.1570e+00
 6.1700e-01    1.4362e+02   -3.2426e-01    1.1570e+00
 6.1800e-01    1.4361e+02   -3.2660e-01    1.1575e+00
 6.1900e-01    1.4361e+02   -3.2818e-01    1.1574e+00
 6.2000e-01    1.4362e+02   -3.2867e-01    1.1570e+00
 6.2100e-01    1.4366e+02   -3.2791e-01    1.1566e+00
 6.2200e-01    1.4372e+02   -3.2598e-01    1.1557e+00
 6.2300e-01    1.4379e+02   -3.2322e-01    1.1544e+00
 6.2400e-01    1.4386e+02   -3.2018e-01    1.1532e+00
 6.2500e-01    1.4392e+02   -3.1753e-01    1.1521e+00
 6.2600e-01    1.4398e+02   -3.1584e-01    1.1512e+00
 6.2700e-01    1.4401e+02   -3.1542e-01    1.1506e+00
 6.2800e-01    1.4402e+02   -3.1628e-01    1.1504e+00
 6.2900e-01    1.4402e+02   -3.1819e-01    1.1506e+00
 6.3000e-01    1.4401e+02   -3.2071e-01    1.1506e+00
 6.3100e-01    1.4399e+02   -3.2306e-01    1.1510e+00
 6.3200e-01    1.4399e+02   -3.2478e-01    1.1509e+00
 6.3300e-01    1.4401e+02   -3.2545e-01    1.1506e+00
 6.3400e-01    1.4405e+02   -3.2484e-01    1.1502e+00
 6.3500e-01    1.4410e+02   -3.2304e-01    1.1492e+00
 6.3600e-01    1.4416e+02   -3.2035e-01    1.1481e+00
 6.3700e-01    1.4423e+02   -3.1735e-01    1.1469e+00
 6.3800e-01    1.4430e+02   -3.1467e-01    1.1458e+00
 6.3900e-01    1.4435e+02   -3.1292e-01    1.1450e+00
 6.4000e-01    1.4438e+02   -3.1250e-01    1.1443e+00
 6.4100e-01    1.4438e+02   -3.1346e-01    1.1442e+00
 6.4200e-01    1.4438e+02   -3.1557e-01    1.1444e+00
 6.4300e-01    1.4436e+02   -3.1830e-01    1.1445e+00
 6.4400e-01    1.4434e+02   -3.2084e-01    1.1449e+00
 6.4500e-01    1.4434e+02   -3.2268e-01    1.1449e+00
 6.4600e-01    1.4435e+02   -3.2341e-01    1.1447e+00
 6.4700e-01    1.4439e+02   -3.2275e-01    1.1441e+00
 6.4800e-01    1.4444e+02   -3.2085e-01    1.1433e+00
 6.4900e-01    1.4451e+02   -3.1799e-01    1.1422e+00
 6.5000e-01    1.4458e+02   -3.1476e-01    1.1409e+00
 6.5100e-01    1.4465e+02   -3.1184e-01    1.1398e+00
 6.5200e-01    1.4470e+02   -3.0992e-01    1.1389e+00
 6.5300e-01    1.4473e+02   -3.0937e-01    1.1385e+00
 6.5400e-01    1.4474e+02   -3.1027e-01    1.1382e+00
 6.5500e-01    1.4474e+02   -3.1228e-01    1.1384e+00
 6.5600e-01    1.4472e+02   -3.1494e-01    1.1387e+00
 6.5700e-01    1.4470e+02   -3.1759e-01    1.1389e+00
 6.5800e-01    1.4469e+02   -3.1957e-01    1.1391e+00
 6.5900e-01    1.4470e+02   -3.2043e-01    1.1388e+00
 6.6000e-01    1.4473e+02   -3.1995e-01    1.1385e+00
 6.6100e-01    1.4478e+02   -3.1829e-01    1.1376e+00
 6.6200e-01    1.4484e+02   -3.1576e-01    1.1365e+00
 6.6300e-01    1.4491e+02   -3.1284e-01    1.1356e+00
 6.6400e-01    1.4497e+02   -3.1032e-01    1.1343e+00
 6.6500e-01    1.4501e+02   -3.0878e-01    1.1337e+00
 6.6600e-01    1.4504e+02   -3.0859e-01    1.1330e+00
 6.6700e-01    1.4504e+02   -3.0974e-01    1.1331e+00
 6.6800e-01    1.4503e+02   -3.1192e-01    1.1331e+00
 6.6900e-01    1.4502e+02   -3.1455e-01    1.1334e+00
 6.7000e-01    1.4500e+02   -3.1684e-01    1.1336e+00
 6.7100e-01    1.4500e+02   -3.1828e-01    1.1336e+00
 6.7200e-01    1.4502e+02   -3.1842e-01    1.1334e+00
 6.7300e-01    1.4506e+02   -3.1721e-01    1.1325e+00
 6.7400e-01    1.4512e+02   -3.1488e-01    1.1318e+00
 6.7500e-01    1.4518e+02   -3.1197e-01    1.1304e+00
 6.7600e-01    1.4524e+02   -3.0919e-01    1.1294e+00
 6.7700e-01    1.4529e+02   -3.0717e-01    1.1286e+00
 6.7800e-01    1.4532e+02   -3.0639e-01    1.1278e+00
 6.7900e-01    1.4534e+02   -3.0698e-01    1.1277e+00
 6.8000e-01    1.4533e+02   -3.0871e-01    1.1277e+00
 6.8100e-01    1.4531e+02   -3.1112e-01    1.1279e+00
 6.8200e-01    1.4530e+02   -3.1357e-01    1.1283e+00
 6.8300e-01    1.4529e+02   -3.1543e-01    1.1283e+00
 6.8400e-01    1.4530e+02   -3.1624e-01    1.1281e+00
 6.8500e-01    1.4533e+02   -3.1583e-01    1.1277e+00
 6.8600e-01    1.4537e+02   -3.1411e-01    1.1268e+00
 6.8700e-01    1.4543e+02   -3.1153e-01    1.1258e+00
 6.8800e-01    1.4550e+02   -3.0861e-01    1.1246e+00
 6.8900e-01    1.4556e+02   -3.0600e-01    1.1236e+00
 6.9000e-01    1.4560e+02   -3.0442e-01    1.1229e+00
 6.9100e-01    1.4562e+02   -3.0428e-01    1.1224e+00
 6.9200e-01    1.4562e+02   -3.0557e-01    1.1224e+00
 6.9300e-01    1.4561e+02   -3.0796e-01    1.1226e+00
 6.9400e-01    1.4559e+02   -3.1084e-01    1.1231e+00
 6.9500e-01    1.4557e+02   -3.1340e-01    1.1234e+00
 6.9600e-01    1.4557e+02   -3.1495e-01    1.1234e+00
 6.9700e-01    1.4559e+02   -3.1506e-01    1.1230e+00
 6.9800e-01    1.4563e+02   -3.1367e-01    1.1223e+00
 6.9900e-01    1.4569e+02   -3.1112e-01    1.1214e+00
 7.0000e-01    1.4576e+02   -3.0796e-01    1.1201e+00
 7.0100e-01    1.4583e+02   -3.0487e-01    1.1189e+00
 7.0200e-01    1.4588e+02   -3.0264e-01    1.1181e+00
 7.0300e-01    1.4592e+02   -3.0181e-01    1.1174e+00
 7.0400e-01    1.4593e+02   -3.0254e-01    1.1172e+00
 7.0500e-01    1.4592e+02   -3.0455e-01    1.1176e+00
 7.0600e-01    1.4590e+02   -3.0723e-01    1.1178e+00
 7.0700e-01    1.4589e+02   -3.0988e-01    1.1180e+00
 7.0800e-01    1.4588e+02   -3.1169e-01    1.1183e+00
 7.0900e-01    1.4589e+02   -3.1229e-01    1.1179e+00
 7.1000e-01    1.4593e+02   -3.1143e-01    1.1174e+00
 7.1100e-01    1.4598e+02   -3.0924e-01    1.1164e+00
 7.1200e-01    1.4604e+02   -3.0621e-01    1.1154e+00
 7.1300e-01    1.4610e+02   -3.0307e-01    1.1141e+00
 7.1400e-01    1.4616e+02   -3.0059e-01    1.1133e+00
 7.1500e-01    1.4619e+02   -2.9945e-01    1.1125e+00
 7.1600e-01    1.4620e+02   -2.9997e-01    1.1124e+00
 7.1700e-01    1.4620e+02   -3.0193e-01    1.1122e+00
 7.1800e-01    1.4618e+02   -3.0466e-01    1.1128e+00
 7.1900e-01    1.4616e+02   -3.0737e-01    1.1131e+00
 7.2000e-01    1.4615e+02   -3.0928e-01    1.1132e+00
 7.2100e-01    1.4615e+02   -3.0994e-01    1.1129e+00
 7.2200e-01    1.4618e+02   -3.0914e-01    1.1126e+00
 7.2300e-01    1.4623e+02   -3.0703e-01    1.1116e+00
 7.2400e-01    1.4629e+02   -3.0409e-01    1.1105e+00
 7.2500e-01    1.4635e+02   -3.0104e-01    1.1094e+00
 7.2600e-01    1.4640e+02   -2.9871e-01    1.1086e+00
 7.2700e-01    1.4643e+02   -2.9774e-01    1.1079e+00
 7.2800e-01    1.4644e+02   -2.9841e-01    1.1078e+00
 7.2900e-01    1.4643e+02   -3.0043e-01    1.1079e+00
 7.3000e-01    1.4641e+02   -3.0320e-01    1.1083e+00
 7.3100e-01    1.4639e+02   -3.0589e-01    1.1086e+00
 7.3200e-01    1.4638e+02   -3.0779e-01    1.1087e+00
 7.3300e-01    1.4638e+02   -3.0839e-01    1.1085e+00
 7.3400e-01    1.4641e+02   -3.0754e-01    1.1078e+00
 7.3500e-01    1.4646e+02   -3.0550e-01    1.1071e+00
 7.3600e-01    1.4653e+02   -3.0261e-01    1.1060e+00
 7.3700e-01    1.4659e+02   -2.9956e-01    1.1048e+00
 7.3800e-01    1.4664e+02   -2.9715e-01    1.1039e+00
 7.3900e-01    1.4667e+02   -2.9600e-01    1.1032e+00
 7.4000e-01    1.4668e+02   -2.9653e-01    1.1031e+00
 7.4100e-01    1.4667e+02   -2.9855e-01    1.1031e+00
 7.4200e-01    1.4665e+02   -3.0144e-01    1.1035e+00
 7.4300e-01    1.4663e+02   -3.0431e-01    1.1039e+00
 7.4400e-01    1.4662e+02   -3.0636e-01    1.1042e+00
 7.4500e-01    1.4662e+02   -3.0714e-01    1.1039e+00
 7.4600e-01    1.4665e+02   -3.0638e-01    1.1036e+00
 7.4700e-01    1.4670e+02   -3.0429e-01    1.1026e+00
 7.4800e-01    1.4676e+02   -3.0136e-01    1.1016e+00
 7.4900e-01    1.4682e+02   -2.9833e-01    1.1005e+00
 7.5000e-01    1.4687e+02   -2.9603e-01    1.0995e+00
 7.5100e-01    1.4691e+02   -2.9507e-01    1.0989e+00
 7.5200e-01    1.4692e+02   -2.9577e-01    1.0988e+00
 7.5300e-01    1.4691e+02   -2.9782e-01    1.0989e+00
 7.5400e-01    1.4688e+02   -3.0050e-01    1.0993e+00
 7.5500e-01    1.4686e+02   -3.0320e-01    1.0995e+00
 7.5600e-01    1.4685e+02   -3.0506e-01    1.0997e+00
 7.5700e-01    1.4686e+02   -3.0559e-01    1.0994e+00
 7.5800e-01    1.4689e+02   -3.0466e-01    1.0990e+00
 7.5900e-01    1.4694e+02   -3.0253e-01    1.0980e+00
 7.6000e-01    1.4700e+02   -2.9963e-01    1.0969e+00
 7.6100e-01    1.4706e+02   -2.9680e-01    1.0960e+00
 7.6200e-01    1.4710e+02   -2.9477e-01    1.0952e+00
 7.6300e-01    1.4713e+02   -2.9410e-01    1.0945e+00
 7.6400e-01    1.4713e+02   -2.9503e-01    1.0945e+00
 7.6500e-01    1.4712e+02   -2.9716e-01    1.0947e+00
 7.6600e-01    1.4710e+02   -2.9983e-01    1.0950e+00
 7.6700e-01    1.4708e+02   -3.0224e-01    1.0953e+00
 7.6800e-01    1.4708e+02   -3.0365e-01    1.0953e+00
 7.6900e-01    1.4710e+02   -3.0370e-01    1.0952e+00
 7.7000e-01    1.4713e+02   -3.0229e-01    1.0943e+00
 7.7100e-01    1.4719e+02   -2.9982e-01    1.0935e+00
 7.7200e-01    1.4725e+02   -2.9676e-01    1.0922e+00
 7.7300e-01    1.4731e+02   -2.9391e-01    1.0913e+00
 7.7400e-01    1.4735e+02   -2.9200e-01    1.0904e+00
 7.7500e-01    1.4738e+02   -2.9160e-01    1.0899e+00
 7.7600e-01    1.4738e+02   -2.9285e-01    1.0899e+00
 7.7700e-01    1.4736e+02   -2.9537e-01    1.0902e+00
 7.7800e-01    1.4733e+02   -2.9841e-01    1.0907e+00
 7.7900e-01    1.4731e+02   -3.0103e-01    1.0910e+00
 7.8000e-01    1.4731e+02   -3.0241e-01    1.0911e+00
 7.8100e-01    1.4733e+02   -3.0218e-01    1.0908e+00
 7.8200e-01    1.4737e+02   -3.0034e-01    1.0900e+00
 7.8300e-01    1.4744e+02   -2.9731e-01    1.0889e+00
 7.8400e-01    1.4750e+02   -2.9385e-01    1.0878e+00
 7.8500e-01    1.4756e+02   -2.9091e-01    1.0866e+00
 7.8600e-01    1.4760e+02   -2.8939e-01    1.0860e+00
 7.8700e-01    1.4761e+02   -2.8973e-01    1.0857e+00
 7.8800e-01    1.4760e+02   -2.9173e-01    1.0858e+00
 7.8900e-01    1.4757e+02   -2.9478e-01    1.0863e+00
 7.9000e-01    1.4754e+02   -2.9795e-01    1.0867e+00
 7.9100e-01    1.4753e+02   -3.0033e-01    1.0871e+00
 7.9200e-01    1.4753e+02   -3.0117e-01    1.0869e+00
 7.9300e-01    1.4756e+02   -3.0025e-01    1.0864e+00
 7.9400e-01    1.4761e+02   -2.9781e-01    1.0856e+00
 7.9500e-01    1.4768e+02   -2.9451e-01    1.0843e+00
 7.9600e-01    1.4774e+02   -2.9118e-01    1.0832e+00
 7.9700e-01    1.4779e+02   -2.8879e-01    1.0822e+00
 7.9800e-01    1.4782e+02   -2.8815e-01    1.0818e+00
 7.9900e-01    1.4782e+02   -2.8948e-01    1.0818e+00
 8.0000e-01    1.4780e+02   -2.9240e-01    1.0823e+00
 8.0100e-01    1.4776e+02   -2.9587e-01    1.0829e+00
 8.0200e-01    1.4774e+02   -2.9886e-01    1.0833e+00
 8.0300e-01    1.4773e+02   -3.0043e-01    1.0834e+00
 8.0400e-01    1.4776e+02   -3.0015e-01    1.0832e+00
 8.0500e-01    1.4780e+02   -2.9804e-01    1.0822e+00
 8.0600e-01    1.4787e+02   -2.9468e-01    1.0810e+00
 8.0700e-01    1.4794e+02   -2.9095e-01    1.0799e+00
 8.0800e-01    1.4799e+02   -2.8795e-01    1.0786e+00
 8.0900e-01    1.4803e+02   -2.8665e-01    1.0781e+00
 8.1000e-01    1.4803e+02   -2.8749e-01    1.0780e+00
 8.1100e-01    1.4800e+02   -2.9020e-01    1.0783e+00
 8.1200e-01    1.4797e+02   -2.9394e-01    1.0790e+00
 8.1300e-01    1.4793e+02   -2.9748e-01    1.0798e+00
