PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.1500e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.1600e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.1700e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.1800e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.1900e-01    1.3309e+02   -1.0103e+00    1.0103e+00
 8.2000e-01    1.3308e+02   -1.0103e+00    1.0103e+00
 8.2100e-01    1.3308e+02   -1.0103e+00    1.0103e+00
 8.2200e-01    1.3308e+02   -1.0104e+00    1.0104e+00
 8.2300e-01    1.3308e+02   -1.0104e+00    1.0104e+00
 8.2400e-01    1.3308e+02   -1.0104e+00    1.0104e+00
 8.2500e-01    1.3308e+02   -1.0105e+00    1.0105e+00
 8.2600e-01    1.3308e+02   -1.0105e+00    1.0105e+00
 8.2700e-01    1.3308e+02   -1.0105e+00    1.0105e+00
 8.2800e-01    1.3307e+02   -1.0105e+00    1.0105e+00
 8.2900e-01    1.3307e+02   -1.0106e+00    1.0106e+00
 8.3000e-01    1.3307e+02   -1.0106e+00    1.0106e+00
 8.3100e-01    1.3307e+02   -1.0106e+00    1.0106e+00
 8.3200e-01    1.3306e+02   -1.0106e+00    1.0106e+00
 8.3300e-01    1.3306e+02   -1.0106e+00    1.0106e+00
 8.3400e-01    1.3306e+02   -1.0107e+00    1.0107e+00
 8.3500e-01    1.3306e+02   -1.0107e+00    1.0107e+00
 8.3600e-01    1.3306e+02   -1.0107e+00    1.0107e+00
 8.3700e-01    1.3305e+02   -1.0107e+00    1.0107e+00
 8.3800e-01    1.3305e+02   -1.0107e+00    1.0107e+00
 8.3900e-01    1.3305e+02   -1.0107e+00    1.0107e+00
 8.4000e-01    1.3305e+02   -1.0108e+00    1.0108e+00
 8.4100e-01    1.3305e+02   -1.0108e+00    1.0108e+00
 8.4200e-01    1.3304e+02   -1.0108e+00    1.0108e+00
 8.4300e-01    1.3304e+02   -1.0109e+00    1.0109e+00
 8.4400e-01    1.3304e+02   -1.0109e+00    1.0109e+00
 8.4500e-01    1.3304e+02   -1.0110e+00    1.0110e+00
 8.4600e-01    1.3304e+02   -1.0110e+00    1.0110e+00
 8.4700e-01    1.3304e+02   -1.0110e+00    1.0110e+00
 8.4800e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.4900e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5000e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5100e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5200e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5300e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5400e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5500e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5600e-01    1.3304e+02   -1.0111e+00    1.0111e+00
 8.5700e-01    1.3305e+02   -1.0111e+00    1.0111e+00
 8.5800e-01    1.3305e+02   -1.0110e+00    1.0110e+00
 8.5900e-01    1.3305e+02   -1.0110e+00    1.0110e+00
 8.6000e-01    1.3305e+02   -1.0110e+00    1.0110e+00
 8.6100e-01    1.3305e+02   -1.0109e+00    1.0109e+00
 8.6200e-01    1.3306e+02   -1.0108e+00    1.0108e+00
 8.6300e-01    1.3306e+02   -1.0108e+00    1.0108e+00
 8.6400e-01    1.3306e+02   -1.0107e+00    1.0107e+00
 8.6500e-01    1.3307e+02   -1.0106e+00    1.0106e+00
 8.6600e-01    1.3307e+02   -1.0105e+00    1.0105e+00
 8.6700e-01    1.3308e+02   -1.0104e+00    1.0104e+00
 8.6800e-01    1.3308e+02   -1.0103e+00    1.0103e+00
 8.6900e-01    1.3309e+02   -1.0102e+00    1.0102e+00
 8.7000e-01    1.3309e+02   -1.0100e+00    1.0100e+00
 8.7100e-01    1.3310e+02   -1.0099e+00    1.0099e+00
 8.7200e-01    1.3311e+02   -1.0097e+00    1.0097e+00
 8.7300e-01    1.3311e+02   -1.0096e+00    1.0096e+00
 8.7400e-01    1.3312e+02   -1.0094e+00    1.0094e+00
 8.7500e-01    1.3313e+02   -1.0092e+00    1.0092e+00
 8.7600e-01    1.3313e+02   -1.0091e+00    1.0091e+00
 8.7700e-01    1.3314e+02   -1.0089e+00    1.0089e+00
 8.7800e-01    1.3314e+02   -1.0088e+00    1.0088e+00
 8.7900e-01    1.3315e+02   -1.0086e+00    1.0086e+00
 8.8000e-01    1.3315e+02   -1.0085e+00    1.0085e+00
 8.8100e-01    1.3316e+02   -1.0084e+00    1.0084e+00
 8.8200e-01    1.3316e+02   -1.0083e+00    1.0083e+00
 8.8300e-01    1.3317e+02   -1.0082e+00    1.0082e+00
 8.8400e-01    1.3317e+02   -1.0082e+00    1.0082e+00
 8.8500e-01    1.3317e+02   -1.0081e+00    1.0081e+00
 8.8600e-01    1.3317e+02   -1.0081e+00    1.0081e+00
 8.8700e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 8.8800e-01    1.3318e+02   -1.0080e+00    1.0080e+00
 8.8900e-01    1.3318e+02   -1.0080e+00    1.0080e+00
 8.9000e-01    1.3318e+02   -1.0080e+00    1.0080e+00
 8.9100e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9200e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9300e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9400e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9500e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9600e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9700e-01    1.3318e+02   -1.0079e+00    1.0079e+00
 8.9800e-01    1.3318e+02   -1.0080e+00    1.0080e+00
 8.9900e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 9.0000e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 9.0100e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 9.0200e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 9.0300e-01    1.3317e+02   -1.0080e+00    1.0080e+00
 9.0400e-01    1.3317e+02   -1.0081e+00    1.0081e+00
 9.0500e-01    1.3316e+02   -1.0081e+00    1.0081e+00
 9.0600e-01    1.3316e+02   -1.0081e+00    1.0081e+00
 9.0700e-01    1.3316e+02   -1.0082e+00    1.0082e+00
 9.0800e-01    1.3316e+02   -1.0082e+00    1.0082e+00
 9.0900e-01    1.3316e+02   -1.0082e+00    1.0082e+00
 9.1000e-01    1.3316e+02   -1.0082e+00    1.0082e+00
 9.1100e-01    1.3316e+02   -1.0083e+00    1.0083e+00
 9.1200e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1300e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1400e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1500e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1600e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1700e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1800e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.1900e-01    1.3315e+02   -1.0083e+00    1.0083e+00
 9.2000e-01    1.3315e+02   -1.0084e+00    1.0084e+00
 9.2100e-01    1.3315e+02   -1.0084e+00    1.0084e+00
 9.2200e-01    1.3315e+02   -1.0084e+00    1.0084e+00
 9.2300e-01    1.3314e+02   -1.0085e+00    1.0085e+00
 9.2400e-01    1.3314e+02   -1.0085e+00    1.0085e+00
 9.2500e-01    1.3314e+02   -1.0086e+00    1.0086e+00
 9.2600e-01    1.3313e+02   -1.0086e+00    1.0086e+00
 9.2700e-01    1.3313e+02   -1.0087e+00    1.0087e+00
 9.2800e-01    1.3312e+02   -1.0088e+00    1.0088e+00
 9.2900e-01    1.3312e+02   -1.0089e+00    1.0089e+00
 9.3000e-01    1.3311e+02   -1.0090e+00    1.0090e+00
 9.3100e-01    1.3310e+02   -1.0092e+00    1.0092e+00
 9.3200e-01    1.3310e+02   -1.0093e+00    1.0093e+00
 9.3300e-01    1.3309e+02   -1.0094e+00    1.0094e+00
 9.3400e-01    1.3308e+02   -1.0096e+00    1.0096e+00
 9.3500e-01    1.3308e+02   -1.0097e+00    1.0097e+00
 9.3600e-01    1.3307e+02   -1.0098e+00    1.0098e+00
 9.3700e-01    1.3306e+02   -1.0100e+00    1.0100e+00
 9.3800e-01    1.3306e+02   -1.0101e+00    1.0101e+00
 9.3900e-01    1.3305e+02   -1.0102e+00    1.0102e+00
 9.4000e-01    1.3305e+02   -1.0103e+00    1.0103e+00
 9.4100e-01    1.3304e+02   -1.0103e+00    1.0103e+00
 9.4200e-01    1.3304e+02   -1.0104e+00    1.0104e+00
 9.4300e-01    1.3304e+02   -1.0104e+00    1.0104e+00
 9.4400e-01    1.3303e+02   -1.0104e+00    1.0104e+00
 9.4500e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.4600e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.4700e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.4800e-01    1.3303e+02   -1.0106e+00    1.0106e+00
 9.4900e-01    1.3302e+02   -1.0106e+00    1.0106e+00
 9.5000e-01    1.3302e+02   -1.0106e+00    1.0106e+00
 9.5100e-01    1.3302e+02   -1.0106e+00    1.0106e+00
 9.5200e-01    1.3302e+02   -1.0106e+00    1.0106e+00
 9.5300e-01    1.3302e+02   -1.0106e+00    1.0106e+00
 9.5400e-01    1.3302e+02   -1.0105e+00    1.0105e+00
 9.5500e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.5600e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.5700e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.5800e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.5900e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6000e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6100e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6200e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6300e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6400e-01    1.3303e+02   -1.0105e+00    1.0105e+00
 9.6500e-01    1.3303e+02   -1.0104e+00    1.0104e+00
 9.6600e-01    1.3303e+02   -1.0104e+00    1.0104e+00
 9.6700e-01    1.3303e+02   -1.0103e+00    1.0103e+00
 9.6800e-01    1.3304e+02   -1.0102e+00    1.0102e+00
 9.6900e-01    1.3304e+02   -1.0102e+00    1.0102e+00
 9.7000e-01    1.3304e+02   -1.0101e+00    1.0101e+00
 9.7100e-01    1.3305e+02   -1.0100e+00    1.0100e+00
 9.7200e-01    1.3305e+02   -1.0099e+00    1.0099e+00
 9.7300e-01    1.3305e+02   -1.0098e+00    1.0098e+00
 9.7400e-01    1.3305e+02   -1.0097e+00    1.0097e+00
 9.7500e-01    1.3306e+02   -1.0096e+00    1.0096e+00
 9.7600e-01    1.3307e+02   -1.0095e+00    1.0095e+00
 9.7700e-01    1.3307e+02   -1.0093e+00    1.0093e+00
 9.7800e-01    1.3308e+02   -1.0092e+00    1.0092e+00
 9.7900e-01    1.3309e+02   -1.0090e+00    1.0090e+00
 9.8000e-01    1.3310e+02   -1.0088e+00    1.0088e+00
 9.8100e-01    1.3310e+02   -1.0086e+00    1.0086e+00
 9.8200e-01    1.3311e+02   -1.0083e+00    1.0083e+00
 9.8300e-01    1.3312e+02   -1.0081e+00    1.0081e+00
 9.8400e-01    1.3313e+02   -1.0079e+00    1.0079e+00
 9.8500e-01    1.3314e+02   -1.0077e+00    1.0077e+00
 9.8600e-01    1.3314e+02   -1.0076e+00    1.0076e+00
 9.8700e-01    1.3315e+02   -1.0074e+00    1.0074e+00
 9.8800e-01    1.3316e+02   -1.0073e+00    1.0073e+00
 9.8900e-01    1.3316e+02   -1.0072e+00    1.0072e+00
 9.9000e-01    1.3317e+02   -1.0070e+00    1.0070e+00
 9.9100e-01    1.3317e+02   -1.0069e+00    1.0069e+00
 9.9200e-01    1.3318e+02   -1.0068e+00    1.0068e+00
 9.9300e-01    1.3318e+02   -1.0067e+00    1.0067e+00
 9.9400e-01    1.3319e+02   -1.0066e+00    1.0066e+00
 9.9500e-01    1.3319e+02   -1.0065e+00    1.0065e+00
 9.9600e-01    1.3320e+02   -1.0064e+00    1.0064e+00
 9.9700e-01    1.3321e+02   -1.0063e+00    1.0063e+00
 9.9800e-01    1.3321e+02   -1.0062e+00    1.0062e+00
 9.9900e-01    1.3321e+02   -1.0061e+00    1.0061e+00
 1.0000e+00    1.3322e+02   -1.0060e+00    1.0060e+00
 1.0010e+00    1.3322e+02   -1.0059e+00    1.0059e+00
 1.0020e+00    1.3322e+02   -1.0058e+00    1.0058e+00
 1.0030e+00    1.3323e+02   -1.0058e+00    1.0058e+00
 1.0040e+00    1.3323e+02   -1.0057e+00    1.0057e+00
 1.0050e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0060e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0070e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0080e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0090e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0100e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0110e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.0120e+00    1.3323e+02   -1.0057e+00    1.0057e+00
 1.0130e+00    1.3323e+02   -1.0057e+00    1.0057e+00
 1.0140e+00    1.3322e+02   -1.0058e+00    1.0058e+00
 1.0150e+00    1.3322e+02   -1.0058e+00    1.0058e+00
 1.0160e+00    1.3322e+02   -1.0059e+00    1.0059e+00
 1.0170e+00    1.3321e+02   -1.0059e+00    1.0059e+00
 1.0180e+00    1.3321e+02   -1.0060e+00    1.0060e+00
 1.0190e+00    1.3321e+02   -1.0061e+00    1.0061e+00
 1.0200e+00    1.3320e+02   -1.0062e+00    1.0062e+00
 1.0210e+00    1.3320e+02   -1.0063e+00    1.0063e+00
 1.0220e+00    1.3319e+02   -1.0064e+00    1.0064e+00
 1.0230e+00    1.3319e+02   -1.0065e+00    1.0065e+00
 1.0240e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.0250e+00    1.3318e+02   -1.0067e+00    1.0067e+00
 1.0260e+00    1.3318e+02   -1.0068e+00    1.0068e+00
 1.0270e+00    1.3317e+02   -1.0069e+00    1.0069e+00
 1.0280e+00    1.3317e+02   -1.0071e+00    1.0071e+00
 1.0290e+00    1.3316e+02   -1.0072e+00    1.0072e+00
 1.0300e+00    1.3316e+02   -1.0073e+00    1.0073e+00
 1.0310e+00    1.3315e+02   -1.0074e+00    1.0074e+00
 1.0320e+00    1.3315e+02   -1.0075e+00    1.0075e+00
 1.0330e+00    1.3314e+02   -1.0076e+00    1.0076e+00
 1.0340e+00    1.3314e+02   -1.0078e+00    1.0078e+00
 1.0350e+00    1.3313e+02   -1.0079e+00    1.0079e+00
 1.0360e+00    1.3312e+02   -1.0081e+00    1.0081e+00
 1.0370e+00    1.3311e+02   -1.0082e+00    1.0082e+00
 1.0380e+00    1.3311e+02   -1.0083e+00    1.0083e+00
 1.0390e+00    1.3310e+02   -1.0085e+00    1.0085e+00
 1.0400e+00    1.3309e+02   -1.0086e+00    1.0086e+00
 1.0410e+00    1.3309e+02   -1.0087e+00    1.0087e+00
 1.0420e+00    1.3309e+02   -1.0088e+00    1.0088e+00
 1.0430e+00    1.3308e+02   -1.0089e+00    1.0089e+00
 1.0440e+00    1.3308e+02   -1.0090e+00    1.0090e+00
 1.0450e+00    1.3308e+02   -1.0091e+00    1.0091e+00
 1.0460e+00    1.3307e+02   -1.0092e+00    1.0092e+00
 1.0470e+00    1.3307e+02   -1.0093e+00    1.0093e+00
 1.0480e+00    1.3306e+02   -1.0093e+00    1.0093e+00
 1.0490e+00    1.3306e+02   -1.0094e+00    1.0094e+00
 1.0500e+00    1.3306e+02   -1.0095e+00    1.0095e+00
 1.0510e+00    1.3305e+02   -1.0095e+00    1.0095e+00
 1.0520e+00    1.3305e+02   -1.0095e+00    1.0095e+00
 1.0530e+00    1.3305e+02   -1.0096e+00    1.0096e+00
 1.0540e+00    1.3305e+02   -1.0096e+00    1.0096e+00
 1.0550e+00    1.3305e+02   -1.0097e+00    1.0097e+00
 1.0560e+00    1.3304e+02   -1.0097e+00    1.0097e+00
 1.0570e+00    1.3304e+02   -1.0097e+00    1.0097e+00
 1.0580e+00    1.3304e+02   -1.0098e+00    1.0098e+00
 1.0590e+00    1.3304e+02   -1.0098e+00    1.0098e+00
 1.0600e+00    1.3304e+02   -1.0098e+00    1.0098e+00
 1.0610e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0620e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0630e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0640e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0650e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0660e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0670e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0680e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0690e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0700e+00    1.3303e+02   -1.0099e+00    1.0099e+00
 1.0710e+00    1.3303e+02   -1.0098e+00    1.0098e+00
 1.0720e+00    1.3304e+02   -1.0098e+00    1.0098e+00
 1.0730e+00    1.3304e+02   -1.0097e+00    1.0097e+00
 1.0740e+00    1.3304e+02   -1.0097e+00    1.0097e+00
 1.0750e+00    1.3305e+02   -1.0096e+00    1.0096e+00
 1.0760e+00    1.3305e+02   -1.0095e+00    1.0095e+00
 1.0770e+00    1.3305e+02   -1.0094e+00    1.0094e+00
 1.0780e+00    1.3306e+02   -1.0093e+00    1.0093e+00
 1.0790e+00    1.3306e+02   -1.0092e+00    1.0092e+00
 1.0800e+00    1.3307e+02   -1.0091e+00    1.0091e+00
 1.0810e+00    1.3307e+02   -1.0090e+00    1.0090e+00
 1.0820e+00    1.3308e+02   -1.0089e+00    1.0089e+00
 1.0830e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.0840e+00    1.3309e+02   -1.0086e+00    1.0086e+00
 1.0850e+00    1.3310e+02   -1.0084e+00    1.0084e+00
 1.0860e+00    1.3310e+02   -1.0083e+00    1.0083e+00
 1.0870e+00    1.3311e+02   -1.0081e+00    1.0081e+00
 1.0880e+00    1.3311e+02   -1.0080e+00    1.0080e+00
 1.0890e+00    1.3312e+02   -1.0078e+00    1.0078e+00
 1.0900e+00    1.3312e+02   -1.0077e+00    1.0077e+00
 1.0910e+00    1.3313e+02   -1.0076e+00    1.0076e+00
 1.0920e+00    1.3313e+02   -1.0075e+00    1.0075e+00
 1.0930e+00    1.3314e+02   -1.0074e+00    1.0074e+00
 1.0940e+00    1.3314e+02   -1.0073e+00    1.0073e+00
 1.0950e+00    1.3314e+02   -1.0072e+00    1.0072e+00
 1.0960e+00    1.3315e+02   -1.0071e+00    1.0071e+00
 1.0970e+00    1.3315e+02   -1.0071e+00    1.0071e+00
 1.0980e+00    1.3316e+02   -1.0070e+00    1.0070e+00
 1.0990e+00    1.3316e+02   -1.0069e+00    1.0069e+00
 1.1000e+00    1.3316e+02   -1.0068e+00    1.0068e+00
 1.1010e+00    1.3317e+02   -1.0067e+00    1.0067e+00
 1.1020e+00    1.3317e+02   -1.0067e+00    1.0067e+00
 1.1030e+00    1.3317e+02   -1.0066e+00    1.0066e+00
 1.1040e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1050e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1060e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1070e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1080e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1090e+00    1.3317e+02   -1.0066e+00    1.0066e+00
 1.1100e+00    1.3317e+02   -1.0067e+00    1.0067e+00
 1.1110e+00    1.3317e+02   -1.0067e+00    1.0067e+00
 1.1120e+00    1.3317e+02   -1.0068e+00    1.0068e+00
 1.1130e+00    1.3317e+02   -1.0068e+00    1.0068e+00
 1.1140e+00    1.3316e+02   -1.0069e+00    1.0069e+00
 1.1150e+00    1.3316e+02   -1.0069e+00    1.0069e+00
 1.1160e+00    1.3316e+02   -1.0070e+00    1.0070e+00
 1.1170e+00    1.3316e+02   -1.0070e+00    1.0070e+00
 1.1180e+00    1.3315e+02   -1.0071e+00    1.0071e+00
 1.1190e+00    1.3315e+02   -1.0072e+00    1.0072e+00
 1.1200e+00    1.3315e+02   -1.0073e+00    1.0073e+00
 1.1210e+00    1.3314e+02   -1.0073e+00    1.0073e+00
 1.1220e+00    1.3314e+02   -1.0074e+00    1.0074e+00
 1.1230e+00    1.3314e+02   -1.0075e+00    1.0075e+00
 1.1240e+00    1.3313e+02   -1.0075e+00    1.0075e+00
 1.1250e+00    1.3313e+02   -1.0076e+00    1.0076e+00
 1.1260e+00    1.3313e+02   -1.0077e+00    1.0077e+00
 1.1270e+00    1.3312e+02   -1.0078e+00    1.0078e+00
 1.1280e+00    1.3312e+02   -1.0078e+00    1.0078e+00
 1.1290e+00    1.3311e+02   -1.0079e+00    1.0079e+00
 1.1300e+00    1.3311e+02   -1.0080e+00    1.0080e+00
 1.1310e+00    1.3311e+02   -1.0081e+00    1.0081e+00
 1.1320e+00    1.3310e+02   -1.0082e+00    1.0082e+00
 1.1330e+00    1.3310e+02   -1.0083e+00    1.0083e+00
 1.1340e+00    1.3309e+02   -1.0084e+00    1.0084e+00
 1.1350e+00    1.3309e+02   -1.0084e+00    1.0084e+00
 1.1360e+00    1.3309e+02   -1.0085e+00    1.0085e+00
 1.1370e+00    1.3308e+02   -1.0086e+00    1.0086e+00
 1.1380e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1390e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1400e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1410e+00    1.3308e+02   -1.0088e+00    1.0088e+00
 1.1420e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1430e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1440e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1450e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1460e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1470e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1480e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1490e+00    1.3307e+02   -1.0088e+00    1.0088e+00
 1.1500e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1510e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1520e+00    1.3308e+02   -1.0087e+00    1.0087e+00
 1.1530e+00    1.3308e+02   -1.0086e+00    1.0086e+00
 1.1540e+00    1.3309e+02   -1.0086e+00    1.0086e+00
 1.1550e+00    1.3309e+02   -1.0085e+00    1.0085e+00
 1.1560e+00    1.3309e+02   -1.0085e+00    1.0085e+00
 1.1570e+00    1.3310e+02   -1.0084e+00    1.0084e+00
 1.1580e+00    1.3310e+02   -1.0083e+00    1.0083e+00
 1.1590e+00    1.3311e+02   -1.0083e+00    1.0083e+00
 1.1600e+00    1.3311e+02   -1.0082e+00    1.0082e+00
 1.1610e+00    1.3311e+02   -1.0081e+00    1.0081e+00
 1.1620e+00    1.3312e+02   -1.0080e+00    1.0080e+00
 1.1630e+00    1.3312e+02   -1.0079e+00    1.0079e+00
 1.1640e+00    1.3312e+02   -1.0078e+00    1.0078e+00
 1.1650e+00    1.3313e+02   -1.0078e+00    1.0078e+00
 1.1660e+00    1.3313e+02   -1.0077e+00    1.0077e+00
 1.1670e+00    1.3313e+02   -1.0077e+00    1.0077e+00
 1.1680e+00    1.3313e+02   -1.0077e+00    1.0077e+00
 1.1690e+00    1.3313e+02   -1.0076e+00    1.0076e+00
 1.1700e+00    1.3314e+02   -1.0076e+00    1.0076e+00
 1.1710e+00    1.3314e+02   -1.0076e+00    1.0076e+00
 1.1720e+00    1.3314e+02   -1.0075e+00    1.0075e+00
 1.1730e+00    1.3314e+02   -1.0075e+00    1.0075e+00
 1.1740e+00    1.3314e+02   -1.0075e+00    1.0075e+00
 1.1750e+00    1.3314e+02   -1.0074e+00    1.0074e+00
 1.1760e+00    1.3314e+02   -1.0074e+00    1.0074e+00
 1.1770e+00    1.3315e+02   -1.0074e+00    1.0074e+00
 1.1780e+00    1.3315e+02   -1.0073e+00    1.0073e+00
 1.1790e+00    1.3315e+02   -1.0073e+00    1.0073e+00
 1.1800e+00    1.3315e+02   -1.0072e+00    1.0072e+00
 1.1810e+00    1.3316e+02   -1.0071e+00    1.0071e+00
 1.1820e+00    1.3316e+02   -1.0071e+00    1.0071e+00
 1.1830e+00    1.3316e+02   -1.0070e+00    1.0070e+00
 1.1840e+00    1.3317e+02   -1.0069e+00    1.0069e+00
 1.1850e+00    1.3317e+02   -1.0068e+00    1.0068e+00
 1.1860e+00    1.3318e+02   -1.0067e+00    1.0067e+00
 1.1870e+00    1.3318e+02   -1.0066e+00    1.0066e+00
 1.1880e+00    1.3319e+02   -1.0065e+00    1.0065e+00
 1.1890e+00    1.3319e+02   -1.0064e+00    1.0064e+00
 1.1900e+00    1.3320e+02   -1.0062e+00    1.0062e+00
 1.1910e+00    1.3320e+02   -1.0061e+00    1.0061e+00
 1.1920e+00    1.3321e+02   -1.0060e+00    1.0060e+00
 1.1930e+00    1.3321e+02   -1.0059e+00    1.0059e+00
 1.1940e+00    1.3322e+02   -1.0058e+00    1.0058e+00
 1.1950e+00    1.3322e+02   -1.0057e+00    1.0057e+00
 1.1960e+00    1.3323e+02   -1.0056e+00    1.0056e+00
 1.1970e+00    1.3323e+02   -1.0055e+00    1.0055e+00
 1.1980e+00    1.3323e+02   -1.0055e+00    1.0055e+00
 1.1990e+00    1.3324e+02   -1.0054e+00    1.0054e+00
 1.2000e+00    1.3324e+02   -1.0054e+00    1.0054e+00
 1.2010e+00    1.3324e+02   -1.0053e+00    1.0053e+00
 1.2020e+00    1.3324e+02   -1.0053e+00    1.0053e+00
 1.2030e+00    1.3324e+02   -1.0052e+00    1.0052e+00
 1.2040e+00    1.3324e+02   -1.0052e+00    1.0052e+00
 1.2050e+00    1.3324e+02   -1.0052e+00    1.0052e+00
 1.2060e+00    1.3324e+02   -1.0051e+00    1.0051e+00
 1.2070e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2080e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2090e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2100e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2110e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2120e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2130e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2140e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2150e+00    1.3324e+02   -1.0051e+00    1.0051e+00
 1.2160e+00    1.3324e+02   -1.0051e+00    1.0051e+00
 1.2170e+00    1.3325e+02   -1.0051e+00    1.0051e+00
 1.2180e+00    1.3325e+02   -1.0050e+00    1.0050e+00
 1.2190e+00    1.3325e+02   -1.0050e+00    1.0050e+00
 1.2200e+00    1.3325e+02   -1.0049e+00    1.0049e+00
 1.2210e+00    1.3325e+02   -1.0049e+00    1.0049e+00
